Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
1.000000E+1	1.887151E-2	3.686385E+0	-2.629065E+0
1.011250E+1	2.435435E-2	3.551116E+0	-2.870542E+0
1.022500E+1	1.968171E-2	3.253280E+0	-2.633973E+0
1.033750E+1	2.235150E-2	2.927309E+0	-2.867679E+0
1.045000E+1	1.523392E-2	3.666919E+0	-3.507370E+0
1.056250E+1	1.978945E-2	4.766453E+0	-4.561629E+0
1.067500E+1	1.715240E-2	4.399279E+0	-4.061656E+0
1.078750E+1	2.468190E-2	4.384130E+0	-4.197045E+0
1.090000E+1	2.337340E-2	4.101040E+0	-3.716756E+0
1.101250E+1	1.966127E-2	2.728491E+0	-2.386870E+0
1.112500E+1	2.259735E-2	3.083857E+0	-3.083795E+0
1.123750E+1	2.300236E-2	3.666718E+0	-3.663988E+0
1.135000E+1	2.431683E-2	4.656551E+0	-4.656272E+0
1.146250E+1	2.105507E-2	4.521735E+0	-4.514655E+0
1.157500E+1	2.586562E-2	4.372576E+0	-4.319235E+0
1.168750E+1	1.878657E-2	3.952406E+0	-3.934658E+0
1.180000E+1	2.493753E-2	3.647847E+0	-3.624042E+0
1.191250E+1	2.883304E-2	3.707158E+0	-3.613481E+0
1.202500E+1	2.402468E-2	4.026722E+0	-4.019509E+0
1.213750E+1	2.362772E-2	4.239538E+0	-4.131176E+0
1.225000E+1	1.974633E-2	4.232975E+0	-4.171877E+0
1.236250E+1	1.948829E-2	4.781888E+0	-4.774247E+0
1.247500E+1	2.301501E-2	4.690958E+0	-4.653228E+0
1.258750E+1	1.870250E-2	4.504656E+0	-4.468072E+0
1.270000E+1	2.462698E-2	4.652610E+0	-4.651564E+0
1.281250E+1	2.016243E-2	4.229601E+0	-4.203106E+0
1.292500E+1	2.694575E-2	4.592137E+0	-4.538748E+0
1.303750E+1	2.392518E-2	4.279749E+0	-3.984564E+0
1.315000E+1	3.018369E-2	3.930816E+0	-3.458708E+0
1.326250E+1	2.544981E-2	4.793766E+0	-3.964779E+0
1.337500E+1	2.632450E-2	4.577239E+0	-4.425910E+0
1.348750E+1	2.366534E-2	4.096969E+0	-3.751764E+0
1.360000E+1	2.067704E-2	3.768718E+0	-3.393109E+0
1.371250E+1	1.971798E-2	3.643605E+0	-3.192725E+0
1.382500E+1	2.093736E-2	3.550617E+0	-3.040839E+0
1.393750E+1	2.037395E-2	3.678715E+0	-3.326199E+0
1.405000E+1	2.053045E-2	3.009465E+0	-2.671057E+0
1.416250E+1	1.970305E-2	3.583564E+0	-2.915098E+0
1.427500E+1	2.073950E-2	3.536494E+0	-3.033578E+0
1.438750E+1	2.214084E-2	3.279028E+0	-2.502604E+0
1.450000E+1	2.188399E-2	3.414142E+0	-2.727027E+0
1.461250E+1	1.828423E-2	3.330506E+0	-2.511912E+0
1.472500E+1	2.330710E-2	3.631153E+0	-2.593844E+0
1.483750E+1	1.930247E-2	3.563411E+0	-2.711276E+0
1.495000E+1	1.853994E-2	3.353091E+0	-2.591156E+0
1.506250E+1	2.215746E-2	3.202183E+0	-2.501902E+0
1.517500E+1	1.917667E-2	3.348726E+0	-2.313182E+0
1.528750E+1	1.792848E-2	3.435192E+0	-2.167153E+0
1.540000E+1	1.890107E-2	3.144319E+0	-1.650062E+0
1.551250E+1	2.208979E-2	3.704131E+0	-2.560111E+0
1.562500E+1	1.979971E-2	2.621295E+0	-1.613952E+0
1.573750E+1	1.907669E-2	3.060983E+0	-1.973285E+0
1.585000E+1	1.747223E-2	3.122146E+0	-1.875773E+0
1.596250E+1	2.208267E-2	3.349005E+0	-2.262135E+0
1.607500E+1	1.506198E-2	3.389792E+0	-1.557644E+0
1.618750E+1	1.543340E-2	3.394338E+0	-1.471082E+0
1.630000E+1	1.339588E-2	2.877613E+0	-6.764967E-1
1.641250E+1	1.529863E-2	2.434847E+0	-8.668290E-1
1.652500E+1	1.574566E-2	1.830051E+0	-8.630682E-1
1.663750E+1	1.246562E-2	1.749578E+0	-9.485613E-1
1.675000E+1	1.236521E-2	1.958006E+0	-1.262971E+0
1.686250E+1	1.241484E-2	2.497933E+0	-1.626200E+0
1.697500E+1	1.165295E-2	2.575905E+0	-1.594908E+0
1.708750E+1	1.163192E-2	2.522585E+0	-1.338584E+0
1.720000E+1	1.159978E-2	2.166344E+0	-9.975508E-1
1.731250E+1	1.420499E-2	2.242834E+0	-1.126840E+0
1.742500E+1	1.039086E-2	2.092482E+0	-8.992540E-1
1.753750E+1	9.447894E-3	1.917246E+0	-7.642235E-1
1.765000E+1	9.811247E-3	2.080203E+0	-3.041979E-1
1.776250E+1	1.101340E-2	1.829256E+0	-3.831155E-1
1.787500E+1	9.639545E-3	1.480819E+0	-3.222794E-1
1.798750E+1	9.652760E-3	1.201640E+0	-4.822056E-1
1.810000E+1	9.738918E-3	1.380175E+0	-7.449961E-1
1.821250E+1	7.066106E-3	1.625015E+0	-9.276031E-1
1.832500E+1	9.838452E-3	1.924325E+0	-8.391728E-1
1.843750E+1	8.633642E-3	1.840635E+0	-5.922602E-1
1.855000E+1	8.553443E-3	1.684827E+0	-2.882202E-1
1.866250E+1	9.304956E-3	1.450650E+0	-3.651923E-1
1.877500E+1	9.322808E-3	1.234100E+0	-5.859407E-1
1.888750E+1	7.934103E-3	1.297680E+0	-4.094153E-1
1.900000E+1	9.417978E-3	1.344988E+0	-4.170945E-1
1.911250E+1	8.182782E-3	1.149931E+0	-1.158836E-1
1.922500E+1	7.731182E-3	1.103329E+0	-1.741106E-1
1.933750E+1	8.377936E-3	9.223221E-1	-2.324115E-1
1.945000E+1	9.988592E-3	1.096214E+0	-1.707302E-1
1.956250E+1	8.298305E-3	1.141640E+0	-1.742294E-1
1.967500E+1	7.669639E-3	9.248864E-1	-1.930909E-1
1.978750E+1	9.724207E-3	8.666219E-1	-4.780461E-1
1.990000E+1	8.010005E-3	1.303389E+0	-8.323379E-1
2.001250E+1	9.276099E-3	1.639452E+0	-5.992047E-1
