"id","frame","x [nm]","y [nm]","intensity [photon]","uncertainty_xy [nm]"
581,63,35692.7,45173.7,3505.27,6.63874
582,63,4060.45,45408.1,3863.28,6.08646
583,63,27240.3,45633.1,2009.98,11.058
584,63,40436.4,46171.2,1850.41,11.9498
585,63,28289.7,47261.1,3381.1,6.85743
586,63,5940.77,48722.6,7943.58,3.28887
587,64,22414.3,806.395,6099.56,4.0952
588,64,6783.97,1135.11,5544.26,4.44121
589,64,36669.9,2216.81,3309.73,6.99051
590,64,33329.4,2458.92,3630.02,6.434
591,64,9705.92,3510.05,2926.19,7.81626
592,64,38031.4,4241.24,4625.15,5.19398
593,64,43878.3,5426.35,3495.99,6.65455
594,64,32351,5503.34,4245.67,5.5988
595,64,12342.8,6866.12,3048.62,7.53021
596,64,7725.51,7538.87,10789.7,2.57674
597,64,31442.4,9301.9,4089,5.78765
598,64,2149.76,9388.74,3549.37,6.56473
599,64,15387.8,10956.1,2485.78,9.07718
600,64,2219.21,13553.4,3158.28,7.29272
601,64,15859.8,13991.3,2734.12,8.31639
602,64,13784,14298.3,4020.53,5.87477
603,64,10610.5,16434,5395.72,4.54568
604,64,5722.57,17119.9,3031.79,7.56816
605,64,23732.3,17757.4,4202.15,5.64986
606,64,8507.04,18436.3,1987.93,11.1727
607,64,18400.2,18596,1888.12,11.7254
608,64,1257.96,18991,7765.44,3.35033
609,64,22389.4,21242,1763.95,12.5002
610,64,42467,21645.2,2695.25,8.42626
611,64,39878.3,21990.3,5761.27,4.29816
612,64,49321.7,25198.7,3050.94,7.525
613,64,37507.1,26896.4,4697.68,5.12399
614,64,47446.7,27222,3784.37,6.19927
615,64,45488.7,27422.4,3327.14,6.95753
616,64,25052.7,27967.8,3011.48,7.61453
617,64,29548.6,29512.2,2537.42,8.90676
618,64,20972.2,29870.7,1379.83,15.7783
619,64,32348.5,32487.3,5019.14,4.8379
620,64,3348.75,33833.3,3151.32,7.30731
621,64,35474.8,34059.6,2229.89,10.0377
622,64,24813.5,34736.9,3243,7.12021
623,64,43854.8,34956.1,2506.09,9.00933
624,64,23491.3,34900.5,5587.2,4.41204
625,64,48312.5,35047,3144.94,7.32074
626,64,46910.3,35249.3,4404.07,5.42141
627,64,2627.88,36115.6,3613.78,6.45987
628,64,1737.53,37319.8,1627.59,13.487
629,64,4981.92,37618.6,3251.7,7.10299
630,64,5871.34,40417.3,3857.48,6.0946
631,64,3771.34,42353.8,3879.53,6.0638
632,64,49629.9,42347.9,2790.41,8.16273
633,64,5893.65,44433.8,3299.28,7.01047
634,64,35695.8,45174.2,3482.64,6.67744
635,64,4050.48,45396.3,3973.53,5.9363
636,64,27286.6,45625.8,2023.32,10.9898
637,64,40497.2,46193,1727.98,12.7455
638,64,28259.9,47212.5,3538.35,6.58306
639,64,5944.63,48726.2,8001.02,3.26962
640,65,22406.5,843.793,6093.17,4.09883
641,65,6759.9,1103.92,5599.96,4.40345
642,65,36692.3,2244.13,3654.4,6.39563
643,65,33276.2,2454,3804.68,6.16979
644,65,9742.46,3510.3,2974.93,7.69957
645,65,38031.2,4257.44,4712.19,5.11024
646,65,43872.5,5416.22,3563.88,6.54079
647,65,32358,5452.88,4216.07,5.63341
648,65,12371.7,6892.3,3117.09,7.37998
649,65,7697.3,7522.67,10614.5,2.60983
650,65,31471.9,9324.56,4224.2,5.62386
651,65,2120.77,9389.34,3558.65,6.54938
652,65,15405.6,10939.6,2585,8.75575
653,65,2193.59,13563.1,3229.65,7.14679
654,65,15807.7,13994.2,2656.95,8.53763
655,65,13787.1,14296.2,3921.89,6.00559
656,65,10598.5,16412,5638.26,4.37791
657,65,5776.18,17146.4,2906.46,7.8646
658,65,23724.3,17776.6,4416.84,5.40766
659,65,8488.75,18408.4,2011.14,11.0521
660,65,18398.1,18643,1910.75,11.5951
661,65,1272.47,19008.4,7579.77,3.41742
662,65,22394.8,21259.9,1780.78,12.3889
663,65,42469.8,21669,2721.94,8.35049
664,65,39899.7,22016.2,5713.11,4.32898
665,65,49304.4,25196.8,2901.23,7.87751
666,65,37511.7,26908.9,4784.14,5.0433
667,65,47453.8,27220.6,3722.28,6.29137
668,65,45492.1,27404.5,3201.22,7.20415
669,65,25051,27988.4,2931.41,7.80358
670,65,29541.3,29503.4,2636.64,8.59799
671,65,20990.6,29884.6,1411.16,15.4441
672,65,32343.5,32480.5,5206.56,4.68724
673,65,3389.91,33839.9,3048.04,7.53151
674,65,35519.3,34056.2,1994.31,11.1393
675,65,24787.3,34692.1,3174.53,7.25893
676,65,43799.6,35008.8,2549.02,8.86941
677,65,23517.8,34909,5239.05,4.66221
678,65,48350.8,35051.2,3230.81,7.14447
679,65,46920.9,35253.2,4434.83,5.38843
680,65,2618.49,36102.1,3359.63,6.89687
681,65,1736.26,37312.1,1755.25,12.5586
682,65,4991.25,37644.9,3166.41,7.27578
683,65,5875.12,40404.3,4049.54,5.8375
684,65,3772.51,42348,3920.15,6.00796
685,65,49629.3,42371.4,2618.65,8.65224
686,65,5867.01,44476.2,3490.77,6.66349
687,65,35670.9,45164.3,3427.52,6.77383
688,65,4040.15,45423.3,3856.9,6.09541
689,65,27266.7,45654.3,2038.99,10.9108
690,65,40450.4,46172.6,1794.12,12.3021
691,65,28266.7,47248.7,3431,6.76765
692,65,5954.99,48724.3,7858.28,3.31796
693,81,46356.7,598.547,3543.57,6.57436
694,81,22408.5,860.348,6209.8,4.03377
695,81,6752.45,1122.98,5319.12,4.6018
696,81,36676.6,2262.54,3288.26,7.03167
697,81,33314.6,2443.98,3804.1,6.17063
698,81,9701.91,3524.09,2864.1,7.97063
699,81,38046.8,4235.66,4559,5.25974
700,81,43874.4,5428.6,3457.11,6.7217
701,81,32354.3,5462.72,4204.47,5.64711
702,81,12362.7,6885.29,3167.57,7.27337
703,81,7709.73,7537.07,11321.8,2.48235
704,81,31443.7,9293.5,3885.91,6.05495
705,81,2121.3,9391.64,3794.81,6.18407
706,81,15346.5,10932.1,2675.52,8.48324
707,81,2191.13,13563.1,3167.57,7.27337
708,81,15844.9,13974.4,2778.22,8.19547
709,81,13781.1,14307.6,4018.79,5.87703
710,81,10626.3,16403.8,5425.89,4.524
711,81,5814.49,17110.8,3068.93,7.48495
712,81,23731,17768.8,4212.59,5.63751
713,81,8463.06,18408.5,2076.12,10.7284
714,81,18388.5,18596.2,1835.9,12.0385
715,81,1256.85,18995.1,7844.36,3.32277
716,81,22384.1,21246.7,1841.7,12.0029
717,81,42455.9,21634.2,2782.86,8.18296
718,81,39875,21991.1,5854.11,4.24015
719,81,49309.5,25225.8,3132.75,7.34653
720,81,37516.8,26886.6,4889.16,4.94909
721,81,47440.9,27214,3740.27,6.26437
722,81,45509.8,27397.3,3203.54,7.19943
723,81,25047.8,27961.8,3043.98,7.54063
724,81,29511.3,29520.8,2524.65,8.94824
725,81,20996,29889.1,1330.51,16.3361
726,81,32368.5,32472.1,5189.73,4.70033
727,81,3354.4,33843.1,3217.47,7.17125
728,81,35502.6,34046.6,2098.17,10.6232
729,81,24783.6,34739.1,3126.37,7.36012
730,81,43872.1,35007.9,2563.53,8.8232
731,81,23488.5,34917.8,5226.86,4.67156
732,81,48343.4,35042.4,3158.28,7.29272
733,81,46915.3,35266.1,4480.67,5.3401
734,81,2696.51,36101,3649.17,6.40381
735,81,1761.8,37352.6,1610.19,13.625
736,81,4981.39,37620.3,3327.14,6.95753
737,81,5860.07,40426.7,3800.04,6.1765
738,81,3728.54,42361.2,3851.68,6.10276
739,81,49629.3,42359.1,2899.49,7.88182
740,81,5866.6,44450.6,3392.12,6.83737
741,81,35674.2,45191,3382.26,6.85531
742,81,4072.78,45425.1,3877.79,6.06622
743,81,27254.7,45649.8,1988.51,11.1697
744,81,40444.4,46182.7,1691.42,13.0053
745,81,28270.1,47254.3,3706.62,6.31509
746,81,5955.53,48728.4,7716.12,3.36784
747,82,22415.2,790.656,6338.04,3.96497
748,82,6790.59,1115.02,4966.33,4.88237
749,82,36667.4,2251.97,3457.11,6.7217
750,82,33311,2459.83,3697.33,6.32924
751,82,9677.54,3506.6,2778.8,8.1939
752,82,38049.7,4228.71,4676.21,5.14448
753,82,43885.4,5439.07,3534.28,6.58984
754,82,32354,5501,4139.48,5.72525
755,82,12330.2,6895.91,3142.04,7.32686
756,82,7693.26,7524.36,11333.4,2.48039
757,82,31436.1,9279.85,4134.84,5.73093
758,82,2124.76,9397.55,3884.75,6.05655
759,82,15400.1,10965.5,2824.64,8.07224
760,82,2191.4,13553.3,3224.43,7.15725
761,82,15838.7,14004.4,2716.72,8.3652
762,82,13767.1,14305.6,4034.46,5.85682
763,82,10612.2,16409.7,5573.27,4.42145
764,82,5786.79,17109.8,3122.89,7.36755
765,82,23738.5,17755.5,4236.38,5.60961
766,82,8467.83,18415.7,1985.6,11.185
767,82,18364,18644.7,1806.31,12.224
768,82,1251.54,18976.7,7737.59,3.3602
769,82,22381,21236.6,1722.75,12.7819
770,82,42463.4,21649.9,2896.01,7.89046
771,82,39895.5,21971,5924.32,4.19748
772,82,49313.2,25214.4,3096.2,7.42511
773,82,37493.7,26895.1,4791.1,5.03693
774,82,47458.5,27194.7,3878.37,6.06541
775,82,45476.3,27402.1,3256.93,7.09271
776,82,25036.2,27975.8,3115.35,7.38372
777,82,29540.9,29554.2,2496.22,9.04215
778,82,21012,29910.5,1365.9,15.9317
779,82,32391.1,32511.2,5127.06,4.74981
780,82,3388.4,33887.3,3286.52,7.03503
781,82,35514.3,34039.2,2234.53,10.0183
782,82,24836.6,34744.4,3079.95,7.46064
783,82,43864.2,35000.9,2412.09,9.33297
784,82,23495.6,34905.1,5306.36,4.61131
785,82,48342.9,35041.3,3302.19,7.00491
786,82,46912.7,35274.6,4235.22,5.61096
787,82,2674.71,36096,3435.06,6.76046
788,82,1722.57,37319.9,1681.56,13.0774
789,82,5006.83,37631.5,3252.28,7.10185
790,82,5878.31,40410.4,3912.02,6.01904
791,82,3751.48,42350.4,3727.51,6.2835
792,82,49616,42388.1,2851.33,8.0032
793,82,5834.41,44459.5,3348.02,6.9184
794,82,35690.4,45186.4,3235.46,7.13521
795,82,4074.46,45435.4,4073.91,5.8066
796,82,27285,45651.4,2086.57,10.6783
797,82,40474.9,46209.3,1751.77,12.5822
798,82,28256.7,47251.4,3413.01,6.79971
799,82,5933.94,48733.1,7591.95,3.41292
800,83,22395.1,835.391,6471.49,3.89622
801,83,6796.15,1137.95,5170.58,4.71532
802,83,36706.2,2224.64,3275.49,7.0564
803,83,33319.5,2459.55,3598.11,6.48503
804,83,9703.05,3519.62,2896.59,7.88902
805,83,38047.1,4253.69,4643.14,5.17642
806,83,43884.9,5396.87,3555.17,6.55513
807,83,32340.7,5470.41,4359.98,5.46951
808,83,12367,6851.27,3061.96,7.5004
809,83,7676.05,7504.91,11036.3,2.5319
810,83,31443.8,9308.69,3944.52,5.97501
811,83,2140.26,9375.66,3920.73,6.00717
812,83,15373.9,10933.5,2867.58,7.9618
813,83,2207.54,13567.6,3227.91,7.15027
814,83,15813.4,13998.8,2721.36,8.35212
815,83,13775.6,14271.4,4055.35,5.83011
816,83,10632.3,16455,5931.86,4.19296
817,83,5758.53,17092.3,3034.69,7.56158
818,83,23720.6,17759.2,4331.54,5.50104
819,83,8481.18,18390.9,2099.91,10.615
820,83,18396,18635.5,1862.01,11.8798
821,83,1263.5,19003.2,7709.74,3.37013
822,83,22397.3,21204.5,1677.49,13.1073
823,83,42469.3,21675.6,2798.53,8.14106
824,83,39916.7,21992,5840.19,4.24874
825,83,49298.3,25189.1,3079.37,7.46191
826,83,37502,26892.4,4906.57,4.93386
827,83,47441.4,27225.1,3809.32,6.1631
828,83,45494.3,27438.5,3313.79,6.98279
829,83,25033.2,28005.6,2941.85,7.77834
830,83,29577.6,29518,2579.78,8.77205
831,83,20998,29871.1,1315.42,16.5151
832,83,32369,32486.7,5324.35,4.59792
833,83,3341.32,33830.1,3290,7.02831
834,83,35463.4,34055.2,2047.69,10.8675
835,83,24804.9,34735.6,3116.51,7.38123
836,83,43862.4,35022.7,2601.25,8.70545
837,83,23499.8,34916.6,5025.52,4.83259
838,83,48351.6,35061,3077.63,7.46574
839,83,46892.8,35268.6,4536.37,5.28267
840,83,2638.72,36097.8,3581.28,6.5123
841,83,1750.98,37293.2,1732.04,12.7173
842,83,5024.54,37650.3,3254.6,7.09727
843,83,5835.27,40420.2,3807.58,6.16561
844,83,3715.34,42342.7,3737.95,6.26784
845,83,49610.5,42382,2814.2,8.09962
846,83,5851.92,44462.2,3375.3,6.86804
847,83,35705.8,45192.9,3072.41,7.47725
848,83,4065.18,45438.1,4084.94,5.79274
849,83,27277.3,45639.2,2017.52,11.0193
850,83,40465,46166.3,1861.43,11.8833
851,83,28286.4,47254.9,3504.69,6.63972
852,83,5965.8,48733.6,7803.74,3.33689
853,84,22403.2,800.855,6356.6,3.95524
854,84,6793.88,1138.78,5251.81,4.65245
855,84,36651.6,2240.39,3553.43,6.55801
856,84,33283.5,2447.51,3766.38,6.22564
857,84,9699.32,3502.52,2739.35,8.30187
858,84,38040.5,4253.34,4596.14,5.22259
859,84,43884.3,5404.35,3485.54,6.67245
860,84,32330.3,5492.69,4180.68,5.67544
861,84,12354.6,6885.6,3067.19,7.48881
862,84,7681,7506.95,11074,2.52521
863,84,31463.6,9319.15,3961.93,5.95172
864,84,2146.63,9386.84,3747.81,6.25313
865,84,15367.7,10976.6,2741.67,8.29543
866,84,2173.61,13544.3,3208.77,7.18883
867,84,15870.5,13997.4,2782.86,8.18296
868,84,13794.5,14297.1,4033.88,5.85756
869,84,10624.9,16452.4,5782.16,4.28495
870,84,5753.26,17126.9,3056.74,7.51203
871,84,23735.8,17765.1,4359.98,5.46951
872,84,8478.39,18400.9,1976.9,11.2311
873,84,18400.5,18664.4,1842.86,11.9958
874,84,1263.9,19015.1,7682.47,3.37992
875,84,22403.2,21187.1,1803.99,12.2388
876,84,42471.5,21673.3,2954.04,7.74911
877,84,39894.6,22022.1,5900.53,4.21183
878,84,49309.1,25185.2,3161.19,7.28666
879,84,37512.4,26894,4901.35,4.93842
880,84,47445.4,27206.7,3751.88,6.24709
881,84,45520.4,27422.2,3206.44,7.19354
882,84,25050.8,28011.1,2956.94,7.74219
883,84,29509.5,29527.4,2508.99,8.99973
884,84,21004.8,29864.2,1368.22,15.9059
885,84,32348.6,32483.7,5388.75,4.55072
886,84,3390.02,33851,3375.3,6.86804
887,84,35493.6,34036.8,2033.77,10.937
888,84,24794.3,34705.5,3295.22,7.01826
889,84,43834.6,35019.9,2539.74,8.89927
890,84,23496.5,34916.3,5224.54,4.67334
891,84,48346,35011,3031.21,7.56947
892,84,46884.5,35306.7,4230,5.61706
893,84,2636.48,36117.6,3605.07,6.47382
894,84,1756.8,37311.7,1729.14,12.7374
895,84,5019.55,37605.5,3317.27,6.97618
896,84,5846.94,40429.3,3934.07,5.98908
897,84,3722.74,42348.3,3747.23,6.25399
898,84,49636.7,42364.7,2894.27,7.89479
899,84,5860.29,44437,3315.53,6.97948
900,84,35679.4,45187.4,3328.3,6.95534
901,84,4071.76,45410.8,3968.89,5.94246
902,84,27244.3,45638.4,1885.22,11.7424
903,84,40465.2,46185,1734.36,12.7012
904,84,28289.5,47234.7,3417.65,6.79141
905,84,5964.25,48745.4,7866.41,3.31516
906,85,46361.7,597.348,3448.99,6.73593
907,85,22406.7,823.504,6533.58,3.86518
908,85,6768.16,1119.06,5308.68,4.60958
909,85,36658.5,2240.17,3240.1,7.12597
910,85,33333.2,2445.04,3805.84,6.16812
911,85,9699.34,3539.09,2728.32,8.33259
912,85,38053.1,4228.81,4506.78,5.313
913,85,43898.6,5429.59,3605.07,6.47382
914,85,32377.7,5447.02,4422.64,5.40144
915,85,12362.1,6893.62,3209.35,7.18766
916,85,7697.18,7528.98,10929.5,2.55107
917,85,31445.1,9298.35,3956.7,5.95868
918,85,2123.78,9388.55,3912.6,6.01824
919,85,15378.3,10971.3,2716.72,8.3652
920,85,2198.52,13556.5,3296.38,7.01603
921,85,15860.7,13999.3,2805.49,8.12258
922,85,13775.6,14283.3,4070.43,5.81099
923,85,10613.1,16440.8,5783.32,4.28421
924,85,5766.3,17142,3135.65,7.34037
925,85,23723.2,17747.2,4078.56,5.80076
926,85,8504.26,18386.3,2015.2,11.0312
927,85,18382,18608.1,1857.37,11.9077
928,85,1261.96,19019.4,7797.36,3.33912
929,85,22414.8,21227.2,1843.44,11.9922
930,85,42492.1,21645.1,3088.07,7.44283
931,85,39911.7,22003.9,5850.05,4.24265
932,85,49298.2,25226.4,2875.7,7.94127
933,85,37486.9,26903.1,5007.53,4.84759
934,85,47436.2,27220.5,3816.86,6.15226
935,85,45462.2,27405.5,3375.88,6.86698
936,85,25033.6,27991.5,3134.49,7.34283
937,85,29545.7,29519.4,2485.2,9.07914
938,85,21013.6,29877.8,1372.86,15.8546
939,85,32351.5,32492.8,5326.67,4.5962
940,85,3393.33,33864.5,3049.78,7.5276
941,85,35479.6,34083.5,2126.02,10.4934
942,85,24774.6,34750.8,3121.15,7.37128
943,85,43842,34978.4,2576.3,8.78296
944,85,23485.9,34925,5294.75,4.61999
945,85,48319,35049.1,3024.25,7.58531
946,85,46943.5,35278.3,4289.19,5.54877
947,85,2644.61,36104,3746.65,6.25486
948,85,1730.23,37349,1614.25,13.5925
949,85,4998.98,37620.5,3191.36,7.22429
950,85,5869.16,40439.9,3533.12,6.59178
951,85,3713.17,42357.4,3772.77,6.21626
952,85,49633.3,42374.4,2861.2,7.97801
953,85,5856.09,44404.5,3276.07,7.05527
954,85,35681.4,45194.9,3345.12,6.92381
955,85,4090.26,45442.7,3956.12,5.95946
956,85,27226.1,45644.4,1915.4,11.5687
957,85,40429.2,46198,1820.23,12.136
958,85,28295.7,47243.4,3379.94,6.85955
959,85,5976.16,48739.5,7932.56,3.29259
960,86,46360.4,609.766,3500.05,6.64762
961,86,22412,789.117,6365.31,3.95069
962,86,6771.02,1101.87,5474.63,4.48948
963,86,36700.5,2251.09,3398.51,6.82582
964,86,33309.4,2444.14,3572.58,6.52651
965,86,9694.96,3515.59,2721.94,8.35049
966,86,38040.7,4227.57,4641.98,5.17755
967,86,43854,5410.47,3476.26,6.68844
968,86,32348.1,5466.84,4170.81,5.68728
969,86,12372.2,6881.85,3179.17,7.24933
970,86,7704.89,7521.72,10785,2.5776
971,86,31461.2,9287.16,4004.28,5.89588
972,86,2109.39,9392.64,3714.74,6.30277
973,86,15406.8,10993.8,2621.56,8.64344
974,86,2176.78,13544.1,3347.44,6.91948
975,86,15842.5,14001.2,2575.72,8.78478
976,86,13763.7,14295.1,4100.02,5.7739
977,86,10625.1,16411.5,5703.83,4.33498
978,86,5753.27,17115.9,3179.17,7.24933
979,86,23699.5,17768.2,4195.77,5.65744
980,86,8482.85,18374.2,2012.3,11.0461
981,86,18371.9,18664.7,1727.98,12.7455
982,86,1254.38,19010.6,7719.02,3.36681
983,86,22425.5,21240.3,1754.67,12.5626
984,86,42482.6,21654.5,2863.52,7.9721
985,86,39911.1,22028.9,5692.8,4.34213
986,86,49334.4,25210.6,3089.23,7.44029
987,86,37502.6,26919.2,4723.79,5.09931
988,86,47439.4,27209.1,3714.16,6.30364
989,86,45468.8,27408.5,3254.6,7.09727
990,86,25057.2,27986.1,2949.98,7.75883
991,86,29551.9,29493.3,2502.6,9.02088
992,86,21008,29939.1,1401.88,15.5416
993,86,32367.8,32485.7,5246.59,4.65644
994,86,3369.45,33822.5,3172.21,7.26373
995,86,35479.7,34039.5,2043.63,10.8877
996,86,24813.7,34732.1,3209.93,7.18648
997,86,43851.3,34989.2,2370.89,9.48287
998,86,23511.9,34905.5,5175.8,4.71122
999,86,48346.9,35052.7,3312.63,6.98499
1000,86,46903.6,35234.4,4466.16,5.35528
1001,86,2686.62,36093.1,3532.54,6.59275
1002,86,1735.7,37340.7,1607.28,13.6483
1003,86,4971.45,37588.4,3176.27,7.25533
1004,86,5879.51,40421.4,3866.19,6.0824
1005,86,3743.12,42326.9,3761.16,6.23335
1006,86,49616.2,42355.4,2791.57,8.15962
1007,86,5860.53,44462.2,3231.98,7.14215
1008,86,35702.6,45201,3328.3,6.95534
1009,86,4079.48,45432.2,4132.52,5.73377
1010,86,27265.7,45656,2130.67,10.472
1011,86,40460.5,46176.8,1833,12.0565
1012,86,28270.4,47236.5,3512.81,6.62595
1013,86,5960.81,48748.1,7876.85,3.31157
