Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,21839.396,0.00000,21637.133
1,31225.621,0.00501,21668.084
2,37268.652,0.01001,21699.195
3,36966.023,0.01502,21730.467
4,23249.266,0.02002,21761.896
5,19515.389,0.02503,21793.486
,,0.03003,21825.238
,,0.03504,21857.148
,,0.04004,21889.221
,,0.04505,21921.453
,,0.05005,21953.846
,,0.05506,21986.398
,,0.06006,22019.113
,,0.06507,22051.988
,,0.07007,22085.025
,,0.07508,22118.221
,,0.08008,22151.580
,,0.08509,22185.098
,,0.09009,22218.779
,,0.09510,22252.619
,,0.10010,22286.621
,,0.10511,22320.785
,,0.11011,22355.109
,,0.11512,22389.596
,,0.12012,22424.242
,,0.12513,22459.049
,,0.13013,22494.018
,,0.13514,22529.148
,,0.14014,22564.438
,,0.14515,22599.889
,,0.15015,22635.502
,,0.15516,22671.275
,,0.16016,22707.209
,,0.16517,22743.303
,,0.17017,22779.557
,,0.17518,22815.971
,,0.18018,22852.547
,,0.18519,22889.281
,,0.19019,22926.176
,,0.19520,22963.230
,,0.20020,23000.445
,,0.20521,23037.818
,,0.21021,23075.352
,,0.21522,23113.043
,,0.22022,23150.895
,,0.22523,23188.904
,,0.23023,23227.072
,,0.23524,23265.398
,,0.24024,23303.883
,,0.24525,23342.523
,,0.25025,23381.322
,,0.25526,23420.279
,,0.26026,23459.393
,,0.26527,23498.664
,,0.27027,23538.090
,,0.27528,23577.674
,,0.28028,23617.412
,,0.28529,23657.307
,,0.29029,23697.355
,,0.29530,23737.561
,,0.30030,23777.918
,,0.30531,23818.432
,,0.31031,23859.098
,,0.31532,23899.916
,,0.32032,23940.889
,,0.32533,23982.016
,,0.33033,24023.293
,,0.33534,24064.721
,,0.34034,24106.301
,,0.34535,24148.033
,,0.35035,24189.914
,,0.35536,24231.945
,,0.36036,24274.127
,,0.36537,24316.457
,,0.37037,24358.936
,,0.37538,24401.562
,,0.38038,24444.336
,,0.38539,24487.256
,,0.39039,24530.324
,,0.39540,24573.537
,,0.40040,24616.895
,,0.40541,24660.398
,,0.41041,24704.045
,,0.41542,24747.836
,,0.42042,24791.770
,,0.42543,24835.848
,,0.43043,24880.064
,,0.43544,24924.424
,,0.44044,24968.924
,,0.44545,25013.562
,,0.45045,25058.340
,,0.45546,25103.258
,,0.46046,25148.312
,,0.46547,25193.504
,,0.47047,25238.832
,,0.47548,25284.295
,,0.48048,25329.895
,,0.48549,25375.627
,,0.49049,25421.494
,,0.49550,25467.492
,,0.50050,25513.623
,,0.50551,25559.885
,,0.51051,25606.277
,,0.51552,25652.799
,,0.52052,25699.447
,,0.52553,25746.227
,,0.53053,25793.131
,,0.53554,25840.162
,,0.54054,25887.318
,,0.54555,25934.600
,,0.55055,25982.004
,,0.55556,26029.531
,,0.56056,26077.180
,,0.56557,26124.947
,,0.57057,26172.836
,,0.57558,26220.846
,,0.58058,26268.971
,,0.58559,26317.213
,,0.59059,26365.572
,,0.59560,26414.045
,,0.60060,26462.633
,,0.60561,26511.334
,,0.61061,26560.146
,,0.61562,26609.070
,,0.62062,26658.104
,,0.62563,26707.246
,,0.63063,26756.496
,,0.63564,26805.854
,,0.64064,26855.314
,,0.64565,26904.881
,,0.65065,26954.553
,,0.65566,27004.324
,,0.66066,27054.197
,,0.66567,27104.172
,,0.67067,27154.244
,,0.67568,27204.414
,,0.68068,27254.680
,,0.68569,27305.041
,,0.69069,27355.498
,,0.69570,27406.047
,,0.70070,27456.688
,,0.70571,27507.418
,,0.71071,27558.236
,,0.71572,27609.145
,,0.72072,27660.139
,,0.72573,27711.219
,,0.73073,27762.383
,,0.73574,27813.629
,,0.74074,27864.957
,,0.74575,27916.367
,,0.75075,27967.854
,,0.75576,28019.418
,,0.76076,28071.061
,,0.76577,28122.775
,,0.77077,28174.564
,,0.77578,28226.426
,,0.78078,28278.357
,,0.78579,28330.359
,,0.79079,28382.428
,,0.79580,28434.562
,,0.80080,28486.764
,,0.80581,28539.027
,,0.81081,28591.354
,,0.81582,28643.738
,,0.82082,28696.186
,,0.82583,28748.688
,,0.83083,28801.248
,,0.83584,28853.861
,,0.84084,28906.529
,,0.84585,28959.248
,,0.85085,29012.018
,,0.85586,29064.836
,,0.86086,29117.701
,,0.86587,29170.611
,,0.87087,29223.564
,,0.87588,29276.561
,,0.88088,29329.598
,,0.88589,29382.674
,,0.89089,29435.787
,,0.89590,29488.938
,,0.90090,29542.121
,,0.90591,29595.338
,,0.91091,29648.586
,,0.91592,29701.863
,,0.92092,29755.168
,,0.92593,29808.498
,,0.93093,29861.854
,,0.93594,29915.230
,,0.94094,29968.631
,,0.94595,30022.049
,,0.95095,30075.484
,,0.95596,30128.936
,,0.96096,30182.400
,,0.96597,30235.879
,,0.97097,30289.367
,,0.97598,30342.865
,,0.98098,30396.369
,,0.98599,30449.879
,,0.99099,30503.393
,,0.99600,30556.908
,,1.00100,30610.424
,,1.00601,30663.938
,,1.01101,30717.447
,,1.01602,30770.953
,,1.02102,30824.451
,,1.02603,30877.939
,,1.03103,30931.416
,,1.03604,30984.881
,,1.04104,31038.332
,,1.04605,31091.766
,,1.05105,31145.182
,,1.05606,31198.578
,,1.06106,31251.951
,,1.06607,31305.301
,,1.07107,31358.625
,,1.07608,31411.922
,,1.08108,31465.189
,,1.08609,31518.426
,,1.09109,31571.627
,,1.09610,31624.795
,,1.10110,31677.926
,,1.10611,31731.018
,,1.11111,31784.066
,,1.11612,31837.074
,,1.12112,31890.035
