Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,21137.555,0.00000,20059.283
1,29327.055,0.00501,20093.008
2,38280.832,0.01001,20126.900
3,36461.109,0.01502,20160.963
4,23927.758,0.02002,20195.193
5,17115.207,0.02503,20229.594
,,0.03003,20264.164
,,0.03504,20298.904
,,0.04004,20333.812
,,0.04505,20368.891
,,0.05005,20404.139
,,0.05506,20439.557
,,0.06006,20475.145
,,0.06507,20510.902
,,0.07007,20546.830
,,0.07508,20582.928
,,0.08008,20619.195
,,0.08509,20655.633
,,0.09009,20692.240
,,0.09510,20729.018
,,0.10010,20765.967
,,0.10511,20803.084
,,0.11011,20840.373
,,0.11512,20877.830
,,0.12012,20915.459
,,0.12513,20953.258
,,0.13013,20991.227
,,0.13514,21029.363
,,0.14014,21067.672
,,0.14515,21106.150
,,0.15015,21144.797
,,0.15516,21183.615
,,0.16016,21222.602
,,0.16517,21261.758
,,0.17017,21301.082
,,0.17518,21340.576
,,0.18018,21380.240
,,0.18519,21420.072
,,0.19019,21460.074
,,0.19520,21500.244
,,0.20020,21540.582
,,0.20521,21581.088
,,0.21021,21621.762
,,0.21522,21662.605
,,0.22022,21703.615
,,0.22523,21744.793
,,0.23023,21786.137
,,0.23524,21827.648
,,0.24024,21869.326
,,0.24525,21911.172
,,0.25025,21953.184
,,0.25526,21995.359
,,0.26026,22037.703
,,0.26527,22080.211
,,0.27027,22122.883
,,0.27528,22165.721
,,0.28028,22208.725
,,0.28529,22251.891
,,0.29029,22295.221
,,0.29530,22338.713
,,0.30030,22382.371
,,0.30531,22426.189
,,0.31031,22470.172
,,0.31532,22514.314
,,0.32032,22558.619
,,0.32533,22603.086
,,0.33033,22647.713
,,0.33534,22692.500
,,0.34034,22737.447
,,0.34535,22782.553
,,0.35035,22827.818
,,0.35536,22873.242
,,0.36036,22918.822
,,0.36537,22964.561
,,0.37037,23010.457
,,0.37538,23056.510
,,0.38038,23102.717
,,0.38539,23149.080
,,0.39039,23195.600
,,0.39540,23242.271
,,0.40040,23289.098
,,0.40541,23336.076
,,0.41041,23383.207
,,0.41542,23430.490
,,0.42042,23477.926
,,0.42543,23525.512
,,0.43043,23573.246
,,0.43544,23621.131
,,0.44044,23669.164
,,0.44545,23717.346
,,0.45045,23765.674
,,0.45546,23814.148
,,0.46046,23862.771
,,0.46547,23911.537
,,0.47047,23960.447
,,0.47548,24009.504
,,0.48048,24058.701
,,0.48549,24108.041
,,0.49049,24157.523
,,0.49550,24207.146
,,0.50050,24256.908
,,0.50551,24306.809
,,0.51051,24356.850
,,0.51552,24407.027
,,0.52052,24457.340
,,0.52553,24507.791
,,0.53053,24558.375
,,0.53554,24609.094
,,0.54054,24659.947
,,0.54555,24710.932
,,0.55055,24762.047
,,0.55556,24813.293
,,0.56056,24864.670
,,0.56557,24916.174
,,0.57057,24967.807
,,0.57558,25019.566
,,0.58058,25071.451
,,0.58559,25123.459
,,0.59059,25175.594
,,0.59560,25227.850
,,0.60060,25280.227
,,0.60561,25332.727
,,0.61061,25385.344
,,0.61562,25438.082
,,0.62062,25490.936
,,0.62563,25543.906
,,0.63063,25596.994
,,0.63564,25650.195
,,0.64064,25703.508
,,0.64565,25756.936
,,0.65065,25810.473
,,0.65566,25864.119
,,0.66066,25917.875
,,0.66567,25971.740
,,0.67067,26025.709
,,0.67568,26079.783
,,0.68068,26133.963
,,0.68569,26188.244
,,0.69069,26242.627
,,0.69570,26297.111
,,0.70070,26351.693
,,0.70571,26406.375
,,0.71071,26461.152
,,0.71572,26516.025
,,0.72072,26570.990
,,0.72573,26626.051
,,0.73073,26681.201
,,0.73574,26736.441
,,0.74074,26791.771
,,0.74575,26847.188
,,0.75075,26902.691
,,0.75576,26958.279
,,0.76076,27013.951
,,0.76577,27069.705
,,0.77077,27125.539
,,0.77578,27181.451
,,0.78078,27237.443
,,0.78579,27293.510
,,0.79079,27349.652
,,0.79580,27405.869
,,0.80080,27462.156
,,0.80581,27518.516
,,0.81081,27574.941
,,0.81582,27631.438
,,0.82082,27687.998
,,0.82583,27744.625
,,0.83083,27801.314
,,0.83584,27858.064
,,0.84084,27914.875
,,0.84585,27971.744
,,0.85085,28028.672
,,0.85586,28085.652
,,0.86086,28142.689
,,0.86587,28199.777
,,0.87087,28256.914
,,0.87588,28314.102
,,0.88088,28371.338
,,0.88589,28428.619
,,0.89089,28485.943
,,0.89590,28543.311
,,0.90090,28600.719
,,0.90591,28658.166
,,0.91091,28715.652
,,0.91592,28773.174
,,0.92092,28830.729
,,0.92593,28888.316
,,0.93093,28945.936
,,0.93594,29003.584
,,0.94094,29061.258
,,0.94595,29118.959
,,0.95095,29176.686
,,0.95596,29234.432
,,0.96096,29292.199
,,0.96597,29349.986
,,0.97097,29407.789
,,0.97598,29465.607
