Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,21781.303,0.00000,21077.859
1,31805.549,0.00501,21107.674
2,40901.270,0.01001,21137.695
3,39538.395,0.01502,21167.924
4,22592.865,0.02002,21198.361
5,19213.982,0.02503,21229.006
,,0.03003,21259.861
,,0.03504,21290.928
,,0.04004,21322.203
,,0.04505,21353.689
,,0.05005,21385.389
,,0.05506,21417.301
,,0.06006,21449.426
,,0.06507,21481.764
,,0.07007,21514.318
,,0.07508,21547.086
,,0.08008,21580.068
,,0.08509,21613.268
,,0.09009,21646.684
,,0.09510,21680.316
,,0.10010,21714.166
,,0.10511,21748.234
,,0.11011,21782.521
,,0.11512,21817.027
,,0.12012,21851.754
,,0.12513,21886.699
,,0.13013,21921.865
,,0.13514,21957.254
,,0.14014,21992.861
,,0.14515,22028.693
,,0.15015,22064.746
,,0.15516,22101.021
,,0.16016,22137.521
,,0.16517,22174.244
,,0.17017,22211.189
,,0.17518,22248.361
,,0.18018,22285.758
,,0.18519,22323.377
,,0.19019,22361.225
,,0.19520,22399.297
,,0.20020,22437.594
,,0.20521,22476.119
,,0.21021,22514.869
,,0.21522,22553.848
,,0.22022,22593.055
,,0.22523,22632.486
,,0.23023,22672.148
,,0.23524,22712.037
,,0.24024,22752.154
,,0.24525,22792.500
,,0.25025,22833.074
,,0.25526,22873.879
,,0.26026,22914.910
,,0.26527,22956.172
,,0.27027,22997.664
,,0.27528,23039.385
,,0.28028,23081.336
,,0.28529,23123.516
,,0.29029,23165.926
,,0.29530,23208.566
,,0.30030,23251.438
,,0.30531,23294.539
,,0.31031,23337.869
,,0.31532,23381.430
,,0.32032,23425.221
,,0.32533,23469.244
,,0.33033,23513.496
,,0.33534,23557.979
,,0.34034,23602.689
,,0.34535,23647.633
,,0.35035,23692.807
,,0.35536,23738.209
,,0.36036,23783.842
,,0.36537,23829.703
,,0.37037,23875.797
,,0.37538,23922.119
,,0.38038,23968.670
,,0.38539,24015.451
,,0.39039,24062.461
,,0.39540,24109.699
,,0.40040,24157.166
,,0.40541,24204.861
,,0.41041,24252.785
,,0.41542,24300.938
,,0.42042,24349.316
,,0.42543,24397.924
,,0.43043,24446.758
,,0.43544,24495.816
,,0.44044,24545.104
,,0.44545,24594.617
,,0.45045,24644.355
,,0.45546,24694.318
,,0.46046,24744.506
,,0.46547,24794.920
,,0.47047,24845.557
,,0.47548,24896.416
,,0.48048,24947.500
,,0.48549,24998.805
,,0.49049,25050.332
,,0.49550,25102.082
,,0.50050,25154.051
,,0.50551,25206.242
,,0.51051,25258.650
,,0.51552,25311.279
,,0.52052,25364.127
,,0.52553,25417.193
,,0.53053,25470.475
,,0.53554,25523.975
,,0.54054,25577.689
,,0.54555,25631.619
