Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,16102.097,0.00000,14797.927
1,16715.850,0.01001,14807.474
2,19624.111,0.02002,14817.161
3,34564.590,0.03003,14826.990
4,47157.277,0.04004,14836.962
5,51112.930,0.05005,14847.079
6,48100.410,0.06006,14857.343
7,36522.355,0.07007,14867.754
8,23619.617,0.08008,14878.315
9,17522.410,0.09009,14889.029
10,14896.092,0.10010,14899.896
,,0.11011,14910.920
,,0.12012,14922.100
,,0.13013,14933.438
,,0.14014,14944.938
,,0.15015,14956.602
,,0.16016,14968.429
,,0.17017,14980.423
,,0.18018,14992.585
,,0.19019,15004.918
,,0.20020,15017.424
,,0.21021,15030.103
,,0.22022,15042.958
,,0.23023,15055.992
,,0.24024,15069.206
,,0.25025,15082.602
,,0.26026,15096.182
,,0.27027,15109.948
,,0.28028,15123.903
,,0.29029,15138.048
,,0.30030,15152.385
,,0.31031,15166.916
,,0.32032,15181.645
,,0.33033,15196.571
,,0.34034,15211.698
,,0.35035,15227.029
,,0.36036,15242.564
,,0.37037,15258.307
,,0.38038,15274.259
,,0.39039,15290.422
,,0.40040,15306.800
,,0.41041,15323.393
,,0.42042,15340.204
,,0.43043,15357.235
,,0.44044,15374.490
,,0.45045,15391.970
,,0.46046,15409.676
,,0.47047,15427.612
,,0.48048,15445.779
,,0.49049,15464.182
,,0.50050,15482.820
,,0.51051,15501.697
,,0.52052,15520.815
,,0.53053,15540.177
,,0.54054,15559.785
,,0.55055,15579.641
,,0.56056,15599.747
,,0.57057,15620.106
,,0.58058,15640.722
,,0.59059,15661.594
,,0.60060,15682.727
,,0.61061,15704.123
,,0.62062,15725.784
,,0.63063,15747.712
,,0.64064,15769.911
,,0.65065,15792.383
,,0.66066,15815.129
,,0.67067,15838.153
,,0.68068,15861.457
,,0.69069,15885.044
,,0.70070,15908.916
,,0.71071,15933.076
,,0.72072,15957.526
,,0.73073,15982.269
,,0.74074,16007.307
,,0.75075,16032.644
,,0.76076,16058.280
,,0.77077,16084.220
,,0.78078,16110.466
,,0.79079,16137.020
,,0.80080,16163.884
,,0.81081,16191.062
,,0.82082,16218.557
,,0.83083,16246.370
,,0.84084,16274.505
,,0.85085,16302.963
,,0.86086,16331.748
,,0.87087,16360.863
,,0.88088,16390.309
,,0.89089,16420.090
,,0.90090,16450.209
,,0.91091,16480.668
,,0.92092,16511.469
,,0.93093,16542.613
