Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,18616.420,0.00000,17340.926
1,20522.111,0.01001,17357.270
2,24407.004,0.02002,17373.805
3,39407.977,0.03003,17390.529
4,48849.156,0.04004,17407.449
5,52091.621,0.05005,17424.564
6,51273.379,0.06006,17441.875
7,41673.609,0.07007,17459.385
8,27798.613,0.08008,17477.094
9,19947.057,0.09009,17495.006
10,18094.576,0.10010,17513.121
,,0.11011,17531.441
,,0.12012,17549.969
,,0.13013,17568.707
,,0.14014,17587.654
,,0.15015,17606.814
,,0.16016,17626.189
,,0.17017,17645.779
,,0.18018,17665.588
,,0.19019,17685.617
,,0.20020,17705.867
,,0.21021,17726.342
,,0.22022,17747.039
,,0.23023,17767.965
,,0.24024,17789.121
,,0.25025,17810.506
,,0.26026,17832.125
,,0.27027,17853.977
,,0.28028,17876.066
,,0.29029,17898.393
,,0.30030,17920.961
,,0.31031,17943.770
,,0.32032,17966.822
,,0.33033,17990.121
,,0.34034,18013.668
,,0.35035,18037.465
,,0.36036,18061.512
,,0.37037,18085.812
,,0.38038,18110.369
,,0.39039,18135.182
,,0.40040,18160.254
,,0.41041,18185.588
,,0.42042,18211.184
,,0.43043,18237.045
,,0.44044,18263.172
,,0.45045,18289.568
,,0.46046,18316.236
,,0.47047,18343.176
,,0.48048,18370.391
,,0.49049,18397.881
,,0.50050,18425.650
,,0.51051,18453.699
,,0.52052,18482.031
,,0.53053,18510.646
,,0.54054,18539.549
,,0.55055,18568.740
,,0.56056,18598.219
,,0.57057,18627.992
,,0.58058,18658.059
,,0.59059,18688.420
,,0.60060,18719.080
,,0.61061,18750.041
,,0.62062,18781.303
,,0.63063,18812.867
,,0.64064,18844.738
,,0.65065,18876.918
,,0.66066,18909.406
,,0.67067,18942.205
,,0.68068,18975.318
,,0.69069,19008.748
,,0.70070,19042.494
,,0.71071,19076.559
,,0.72072,19110.945
,,0.73073,19145.654
,,0.74074,19180.689
,,0.75075,19216.051
,,0.76076,19251.742
,,0.77077,19287.764
,,0.78078,19324.117
,,0.79079,19360.807
,,0.80080,19397.832
,,0.81081,19435.195
,,0.82082,19472.898
,,0.83083,19510.945
,,0.84084,19549.336
,,0.85085,19588.072
,,0.86086,19627.156
,,0.87087,19666.590
,,0.88088,19706.375
,,0.89089,19746.514
,,0.90090,19787.006
,,0.91091,19827.857
,,0.92092,19869.066
,,0.93093,19910.637
,,0.94094,19952.570
,,0.95095,19994.867
,,0.96096,20037.531
,,0.97097,20080.562
,,0.98098,20123.963
,,0.99099,20167.734
,,1.00100,20211.881
,,1.01101,20256.400
,,1.02102,20301.297
,,1.03103,20346.572
,,1.04104,20392.227
,,1.05105,20438.264
,,1.06106,20484.684
,,1.07107,20531.488
,,1.08108,20578.682
,,1.09109,20626.262
,,1.10110,20674.232
,,1.11111,20722.594
,,1.12112,20771.350
,,1.13113,20820.498
,,1.14114,20870.045
,,1.15115,20919.988
,,1.16116,20970.332
,,1.17117,21021.076
,,1.18118,21072.225
,,1.19119,21123.775
,,1.20120,21175.730
,,1.21121,21228.094
,,1.22122,21280.867
,,1.23123,21334.047
,,1.24124,21387.641
,,1.25125,21441.646
,,1.26126,21496.064
,,1.27127,21550.900
,,1.28128,21606.150
,,1.29129,21661.820
,,1.30130,21717.908
,,1.31131,21774.418
,,1.32132,21831.348
,,1.33133,21888.701
,,1.34134,21946.480
,,1.35135,22004.684
,,1.36136,22063.312
,,1.37137,22122.371
,,1.38138,22181.857
,,1.39139,22241.773
,,1.40140,22302.119
,,1.41141,22362.898
,,1.42142,22424.111
,,1.43143,22485.758
,,1.44144,22547.840
,,1.45145,22610.355
,,1.46146,22673.311
,,1.47147,22736.703
,,1.48148,22800.533
,,1.49149,22864.803
,,1.50150,22929.516
,,1.51151,22994.666
,,1.52152,23060.260
,,1.53153,23126.297
,,1.54154,23192.775
,,1.55155,23259.699
,,1.56156,23327.068
,,1.57157,23394.881
,,1.58158,23463.141
,,1.59159,23531.846
,,1.60160,23601.000
,,1.61161,23670.600
,,1.62162,23740.648
,,1.63163,23811.145
,,1.64164,23882.090
,,1.65165,23953.484
,,1.66166,24025.328
,,1.67167,24097.623
,,1.68168,24170.367
,,1.69169,24243.561
,,1.70170,24317.207
,,1.71171,24391.303
,,1.72172,24465.850
,,1.73173,24540.848
,,1.74174,24616.295
,,1.75175,24692.195
,,1.76176,24768.545
,,1.77177,24845.348
,,1.78178,24922.600
,,1.79179,25000.303
,,1.80180,25078.457
,,1.81181,25157.061
,,1.82182,25236.117
,,1.83183,25315.621
,,1.84184,25395.576
,,1.85185,25475.980
,,1.86186,25556.834
,,1.87187,25638.135
,,1.88188,25719.885
,,1.89189,25802.082
,,1.90190,25884.729
,,1.91191,25967.818
,,1.92192,26051.355
,,1.93193,26135.338
,,1.94194,26219.766
,,1.95195,26304.637
,,1.96196,26389.949
,,1.97197,26475.705
,,1.98198,26561.904
,,1.99199,26648.541
,,2.00200,26735.619
,,2.01201,26823.135
,,2.02202,26911.088
,,2.03203,26999.479
,,2.04204,27088.303
,,2.05205,27177.562
,,2.06206,27267.256
,,2.07207,27357.379
,,2.08208,27447.934
,,2.09209,27538.918
,,2.10210,27630.328
,,2.11211,27722.166
,,2.12212,27814.428
,,2.13213,27907.113
,,2.14214,28000.219
,,2.15215,28093.746
,,2.16216,28187.691
,,2.17217,28282.053
,,2.18218,28376.830
,,2.19219,28472.020
,,2.20220,28567.623
,,2.21221,28663.633
,,2.22222,28760.051
,,2.23223,28856.873
,,2.24224,28954.100
,,2.25225,29051.729
,,2.26226,29149.754
,,2.27227,29248.178
,,2.28228,29346.996
,,2.29229,29446.207
,,2.30230,29545.809
,,2.31231,29645.797
,,2.32232,29746.172
,,2.33233,29846.928
,,2.34234,29948.064
,,2.35235,30049.580
,,2.36236,30151.471
,,2.37237,30253.732
,,2.38238,30356.365
,,2.39239,30459.363
,,2.40240,30562.727
,,2.41241,30666.451
,,2.42242,30770.533
,,2.43243,30874.973
,,2.44244,30979.762
,,2.45245,31084.902
,,2.46246,31190.387
,,2.47247,31296.217
,,2.48248,31402.385
,,2.49249,31508.891
,,2.50250,31615.729
,,2.51251,31722.896
,,2.52252,31830.391
,,2.53253,31938.209
,,2.54254,32046.346
,,2.55255,32154.799
,,2.56256,32263.562
,,2.57257,32372.637
,,2.58258,32482.016
,,2.59259,32591.695
,,2.60260,32701.674
,,2.61261,32811.945
,,2.62262,32922.504
,,2.63263,33033.352
,,2.64264,33144.477
,,2.65265,33255.883
,,2.66266,33367.559
,,2.67267,33479.508
,,2.68268,33591.719
,,2.69269,33704.191
,,2.70270,33816.922
,,2.71271,33929.906
,,2.72272,34043.133
,,2.73273,34156.605
,,2.74274,34270.320
,,2.75275,34384.266
,,2.76276,34498.441
,,2.77277,34612.840
,,2.78278,34727.465
,,2.79279,34842.301
,,2.80280,34957.348
,,2.81281,35072.602
,,2.82282,35188.059
,,2.83283,35303.707
,,2.84284,35419.551
,,2.85285,35535.582
,,2.86286,35651.789
,,2.87287,35768.176
,,2.88288,35884.734
,,2.89289,36001.457
,,2.90290,36118.344
,,2.91291,36235.383
,,2.92292,36352.574
,,2.93293,36469.906
,,2.94294,36587.383
,,2.95295,36704.988
,,2.96296,36822.727
,,2.97297,36940.586
,,2.98298,37058.562
,,2.99299,37176.648
,,3.00300,37294.848
,,3.01301,37413.141
,,3.02302,37531.531
,,3.03303,37650.008
,,3.04304,37768.570
,,3.05305,37887.211
,,3.06306,38005.918
,,3.07307,38124.695
,,3.08308,38243.531
,,3.09309,38362.418
,,3.10310,38481.355
,,3.11311,38600.332
,,3.12312,38719.348
,,3.13313,38838.387
,,3.14314,38957.453
,,3.15315,39076.535
,,3.16316,39195.629
,,3.17317,39314.727
,,3.18318,39433.820
,,3.19319,39552.906
,,3.20320,39671.980
,,3.21321,39791.031
,,3.22322,39910.051
,,3.23323,40029.043
,,3.24324,40147.992
,,3.25325,40266.891
,,3.26326,40385.742
,,3.27327,40504.527
,,3.28328,40623.250
,,3.29329,40741.898
,,3.30330,40860.465
,,3.31331,40978.945
,,3.32332,41097.336
,,3.33333,41215.621
,,3.34334,41333.801
,,3.35335,41451.871
,,3.36336,41569.816
,,3.37337,41687.637
,,3.38338,41805.320
,,3.39339,41922.863
,,3.40340,42040.262
,,3.41341,42157.504
,,3.42342,42274.582
,,3.43343,42391.492
,,3.44344,42508.227
,,3.45345,42624.781
,,3.46346,42741.145
,,3.47347,42857.309
,,3.48348,42973.270
,,3.49349,43089.023
,,3.50350,43204.555
,,3.51351,43319.863
,,3.52352,43434.941
,,3.53353,43549.777
,,3.54354,43664.371
,,3.55355,43778.707
,,3.56356,43892.785
,,3.57357,44006.598
,,3.58358,44120.133
,,3.59359,44233.387
,,3.60360,44346.352
,,3.61361,44459.020
,,3.62362,44571.383
,,3.63363,44683.438
,,3.64364,44795.176
,,3.65365,44906.590
,,3.66366,45017.668
,,3.67367,45128.410
,,3.68368,45238.805
,,3.69369,45348.844
,,3.70370,45458.527
,,3.71371,45567.840
,,3.72372,45676.777
,,3.73373,45785.332
,,3.74374,45893.496
,,3.75375,46001.266
,,3.76376,46108.633
,,3.77377,46215.586
,,3.78378,46322.125
,,3.79379,46428.234
,,3.80380,46533.918
,,3.81381,46639.156
,,3.82382,46743.949
,,3.83383,46848.289
,,3.84384,46952.168
,,3.85385,47055.578
,,3.86386,47158.516
,,3.87387,47260.969
,,3.88388,47362.934
,,3.89389,47464.402
,,3.90390,47565.371
,,3.91391,47665.828
,,3.92392,47765.766
,,3.93393,47865.184
,,3.94394,47964.066
,,3.95395,48062.414
,,3.96396,48160.219
,,3.97397,48257.469
,,3.98398,48354.164
,,3.99399,48450.293
,,4.00400,48545.848
,,4.01401,48640.828
,,4.02402,48735.219
,,4.03403,48829.023
,,4.04404,48922.223
,,4.05405,49014.820
,,4.06406,49106.801
,,4.07407,49198.172
,,4.08408,49288.910
,,4.09409,49379.020
,,4.10410,49468.488
,,4.11411,49557.316
,,4.12412,49645.488
,,4.13413,49733.012
,,4.14414,49819.863
,,4.15415,49906.047
,,4.16416,49991.551
,,4.17417,50076.379
,,4.18418,50160.512
,,4.19419,50243.957
,,4.20420,50326.691
,,4.21421,50408.727
,,4.22422,50490.043
,,4.23423,50570.645
,,4.24424,50650.516
,,4.25425,50729.660
,,4.26426,50808.066
,,4.27427,50885.730
,,4.28428,50962.641
,,4.29429,51038.801
,,4.30430,51114.199
,,4.31431,51188.836
,,4.32432,51262.695
,,4.33433,51335.781
,,4.34434,51408.082
,,4.35435,51479.602
,,4.36436,51550.320
,,4.37437,51620.242
,,4.38438,51689.363
,,4.39439,51757.672
,,4.40440,51825.172
,,4.41441,51891.844
,,4.42442,51957.699
,,4.43443,52022.719
,,4.44444,52086.906
,,4.45445,52150.254
,,4.46446,52212.758
,,4.47447,52274.414
,,4.48448,52335.215
,,4.49449,52395.156
,,4.50450,52454.238
,,4.51451,52512.449
,,4.52452,52569.793
,,4.53453,52626.254
,,4.54454,52681.840
,,4.55455,52736.535
,,4.56456,52790.344
,,4.57457,52843.258
,,4.58458,52895.277
,,4.59459,52946.395
,,4.60460,52996.605
,,4.61461,53045.906
,,4.62462,53094.297
,,4.63463,53141.766
,,4.64464,53188.316
,,4.65465,53233.941
,,4.66466,53278.641
,,4.67467,53322.406
,,4.68468,53365.242
,,4.69469,53407.133
,,4.70470,53448.086
,,4.71471,53488.094
,,4.72472,53527.152
,,4.73473,53565.262
,,4.74474,53602.418
,,4.75475,53638.617
,,4.76476,53673.855
,,4.77477,53708.133
,,4.78478,53741.445
,,4.79479,53773.789
,,4.80480,53805.160
,,4.81482,53835.562
,,4.82482,53864.988
,,4.83484,53893.438
,,4.84484,53920.906
,,4.85486,53947.395
,,4.86486,53972.895
,,4.87488,53997.414
,,4.88488,54020.941
,,4.89490,54043.484
,,4.90490,54065.031
,,4.91492,54085.586
,,4.92492,54105.145
,,4.93494,54123.711
,,4.94494,54141.273
,,4.95496,54157.840
,,4.96496,54173.406
,,4.97498,54187.973
,,4.98498,54201.531
,,4.99500,54214.090
,,5.00500,54225.641
,,5.01502,54236.188
,,5.02502,54245.727
,,5.03504,54254.258
,,5.04504,54261.781
,,5.05506,54268.297
,,5.06506,54273.801
,,5.07508,54278.297
,,5.08508,54281.781
,,5.09510,54284.258
,,5.10510,54285.719
,,5.11512,54286.172
,,5.12512,54285.617
,,5.13514,54284.047
,,5.14514,54281.469
,,5.15516,54277.883
,,5.16516,54273.281
,,5.17518,54267.672
,,5.18518,54261.055
,,5.19520,54253.430
,,5.20521,54244.793
,,5.21522,54235.148
,,5.22523,54224.500
,,5.23524,54212.848
,,5.24525,54200.184
,,5.25526,54186.523
,,5.26527,54171.855
,,5.27528,54156.188
,,5.28529,54139.516
,,5.29530,54121.848
,,5.30531,54103.184
,,5.31532,54083.520
,,5.32533,54062.863
,,5.33534,54041.215
,,5.34535,54018.574
,,5.35536,53994.941
,,5.36537,53970.324
,,5.37538,53944.719
,,5.38539,53918.133
,,5.39540,53890.562
,,5.40541,53862.012
,,5.41542,53832.488
,,5.42543,53801.984
,,5.43544,53770.512
,,5.44545,53738.070
