Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
5.000000E+0	1.190047E-2	1.994654E+0	-8.496659E-1
5.162500E+0	1.309514E-2	1.774079E+0	-7.521101E-1
5.325000E+0	1.353238E-2	1.596442E+0	-6.566252E-1
5.487500E+0	1.224696E-2	1.853421E+0	-9.676876E-1
5.650000E+0	1.260131E-2	1.524394E+0	-4.276120E-1
5.812500E+0	1.301175E-2	1.246044E+0	-7.161323E-1
5.975000E+0	1.432671E-2	1.267181E+0	-6.552938E-1
6.137500E+0	1.254030E-2	1.543242E+0	-9.409455E-1
6.300000E+0	1.131860E-2	1.504911E+0	-6.701682E-1
6.462500E+0	1.496591E-2	1.733130E+0	-1.035087E+0
6.625000E+0	1.352842E-2	1.964760E+0	-1.442743E+0
6.787500E+0	1.372027E-2	2.000442E+0	-1.483503E+0
6.950000E+0	1.130521E-2	2.083086E+0	-1.462226E+0
7.112500E+0	1.259725E-2	2.112245E+0	-1.446168E+0
7.275000E+0	1.597629E-2	2.154457E+0	-1.423529E+0
7.437500E+0	1.439130E-2	2.323865E+0	-1.656140E+0
7.600000E+0	1.551257E-2	2.533134E+0	-1.870043E+0
7.762500E+0	1.491475E-2	2.377112E+0	-1.751492E+0
7.925000E+0	1.617138E-2	2.503306E+0	-1.764088E+0
8.087500E+0	1.625067E-2	2.260657E+0	-1.592759E+0
8.250000E+0	2.019216E-2	2.129760E+0	-1.380234E+0
8.412500E+0	1.734411E-2	2.324351E+0	-1.803719E+0
8.575000E+0	1.625895E-2	2.776130E+0	-2.275036E+0
8.737500E+0	1.706308E-2	2.810879E+0	-2.262806E+0
8.900000E+0	1.621153E-2	2.707034E+0	-2.282878E+0
9.062500E+0	1.896016E-2	2.792464E+0	-2.561461E+0
9.225000E+0	1.876672E-2	3.530273E+0	-3.231679E+0
9.387500E+0	1.966571E-2	3.747683E+0	-3.605253E+0
9.550000E+0	1.805023E-2	3.514006E+0	-3.410160E+0
9.712500E+0	1.954859E-2	3.941246E+0	-3.908720E+0
9.875000E+0	2.237062E-2	3.213297E+0	-3.189818E+0
1.003750E+1	2.029064E-2	3.239567E+0	-3.237902E+0
1.020000E+1	2.174816E-2	3.314857E+0	-3.314605E+0
1.036250E+1	2.033483E-2	2.972729E+0	-2.964287E+0
1.052500E+1	2.135661E-2	3.013931E+0	-3.011528E+0
1.068750E+1	2.191056E-2	2.511876E+0	-2.509473E+0
1.085000E+1	2.357204E-2	2.515876E+0	-2.489532E+0
1.101250E+1	2.020009E-2	2.764764E+0	-2.719221E+0
