Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
5.000000E+0	2.813224E-2	1.230832E+0	-5.808217E-2
5.162500E+0	3.198267E-2	2.287184E+0	2.141135E-1
5.325000E+0	3.343045E-2	2.651564E+0	-2.712204E-1
5.487500E+0	3.327155E-2	2.910206E+0	-8.712986E-1
5.650000E+0	2.811562E-2	2.004378E+0	-2.326792E-1
5.812500E+0	3.078223E-2	1.905819E+0	-1.089610E+0
5.975000E+0	3.261451E-2	2.697965E+0	-1.347737E+0
6.137500E+0	3.226755E-2	3.061654E+0	-1.441697E+0
6.300000E+0	2.637287E-2	3.054035E+0	-1.405664E+0
6.462500E+0	3.302026E-2	3.069315E+0	-1.649221E+0
6.625000E+0	3.312653E-2	3.967065E+0	-3.095130E+0
6.787500E+0	3.844260E-2	4.395191E+0	-4.153372E+0
6.950000E+0	3.624667E-2	4.712467E+0	-4.367733E+0
7.112500E+0	3.724250E-2	4.070165E+0	-3.707231E+0
7.275000E+0	3.819198E-2	4.195331E+0	-4.041789E+0
7.437500E+0	3.987262E-2	4.344201E+0	-4.343908E+0
7.600000E+0	4.483089E-2	4.643626E+0	-4.594558E+0
7.762500E+0	4.031884E-2	4.431303E+0	-4.359180E+0
7.925000E+0	4.611785E-2	4.695716E+0	-4.287401E+0
8.087500E+0	3.681779E-2	4.948551E+0	-4.615454E+0
8.250000E+0	4.714109E-2	4.112956E+0	-3.398047E+0
8.412500E+0	4.270277E-2	4.089301E+0	-3.577762E+0
8.575000E+0	3.977527E-2	3.721616E+0	-2.788345E+0
8.737500E+0	4.621181E-2	3.689014E+0	-3.402939E+0
8.900000E+0	4.705468E-2	3.627974E+0	-3.518327E+0
9.062500E+0	4.714174E-2	4.492620E+0	-4.192320E+0
9.225000E+0	4.174872E-2	4.201231E+0	-4.158474E+0
9.387500E+0	4.379744E-2	4.707736E+0	-4.702645E+0
9.550000E+0	4.505687E-2	3.945918E+0	-3.628361E+0
9.712500E+0	3.605090E-2	4.875510E+0	-4.146723E+0
9.875000E+0	3.575066E-2	5.150665E+0	-2.990535E+0
1.003750E+1	3.270467E-2	3.799274E+0	-2.628153E+0
1.020000E+1	4.000122E-2	3.874288E+0	-2.358041E+0
1.036250E+1	3.959021E-2	3.076844E+0	-1.755521E+0
1.052500E+1	3.573443E-2	2.998860E+0	-1.502129E+0
1.068750E+1	3.120592E-2	3.771644E+0	-2.082366E+0
