Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
5.000000E+0	3.855846E-2	2.018192E+0	1.985093E+0
5.162500E+0	3.569191E-2	1.837107E+0	1.790754E+0
5.325000E+0	3.544139E-2	1.051265E+0	4.811898E-1
5.487500E+0	3.606324E-2	1.356040E+0	1.029689E+0
5.650000E+0	4.544868E-2	8.777612E-1	7.243487E-1
5.812500E+0	4.934219E-2	1.565972E+0	5.994584E-1
5.975000E+0	4.789572E-2	1.296667E+0	6.277964E-1
6.137500E+0	5.103236E-2	8.706284E-1	-5.657709E-1
6.300000E+0	5.441376E-2	3.013780E+0	-1.969145E+0
6.462500E+0	5.163536E-2	3.682116E+0	-1.957229E+0
6.625000E+0	5.405501E-2	5.102413E+0	-3.375860E+0
6.787500E+0	5.940750E-2	3.947221E+0	-3.177776E+0
6.950000E+0	6.046627E-2	3.532129E+0	-3.386489E+0
7.112500E+0	5.263006E-2	4.842066E+0	-4.521489E+0
7.275000E+0	7.058991E-2	4.033222E+0	-4.030098E+0
7.437500E+0	6.701459E-2	5.483209E+0	-5.382623E+0
7.600000E+0	7.147206E-2	3.736184E+0	-3.630538E+0
7.762500E+0	5.893276E-2	3.410393E+0	-3.138137E+0
7.925000E+0	7.300688E-2	3.334733E+0	-2.867237E+0
8.087500E+0	7.026687E-2	2.813498E+0	-2.377861E+0
8.250000E+0	6.059835E-2	2.291650E+0	3.960432E-3
8.412500E+0	6.279776E-2	2.147714E+0	-1.845586E+0
8.575000E+0	6.628708E-2	1.911112E+0	-1.309066E+0
8.737500E+0	7.287335E-2	2.112487E+0	-1.969267E+0
8.900000E+0	6.070492E-2	1.748131E+0	-1.642471E+0
9.062500E+0	6.435857E-2	4.000556E+0	-3.900096E+0
9.225000E+0	5.698998E-2	4.157991E+0	-3.301165E+0
9.387500E+0	5.207204E-2	5.156050E+0	-3.956860E+0
9.550000E+0	3.852398E-2	6.546811E+0	-4.376382E+0
9.712500E+0	4.239140E-2	5.930599E+0	-3.643828E+0
9.875000E+0	3.866560E-2	4.554563E+0	-2.308189E+0
1.003750E+1	4.013447E-2	4.316032E+0	-2.670454E+0
1.020000E+1	4.181430E-2	4.238926E+0	-2.482261E+0
1.036250E+1	4.334810E-2	4.556518E+0	-2.343210E+0
1.052500E+1	3.330399E-2	4.295158E+0	-3.135173E+0
1.068750E+1	3.960222E-2	4.138115E+0	-2.976419E+0
1.085000E+1	3.190588E-2	4.654322E+0	-3.282154E+0
1.101250E+1	3.380741E-2	3.842112E+0	-2.907068E+0
1.117500E+1	3.742803E-2	5.274595E+0	-3.856019E+0
1.133750E+1	3.084066E-2	4.810694E+0	-2.727075E+0
1.150000E+1	2.645190E-2	4.777381E+0	-2.057178E+0
1.166250E+1	2.507161E-2	4.616449E+0	-1.306899E+0
1.182500E+1	2.468401E-2	4.042774E+0	-7.885024E-1
1.198750E+1	2.564235E-2	4.060416E+0	-9.378737E-1
1.215000E+1	2.393830E-2	3.774523E+0	-1.221064E+0
1.231250E+1	2.241693E-2	3.573267E+0	-1.410845E+0
1.247500E+1	1.951384E-2	3.656737E+0	-1.536954E+0
1.263750E+1	2.757590E-2	4.165270E+0	-1.135230E+0
1.280000E+1	2.183437E-2	4.247411E+0	-9.614039E-1
1.296250E+1	2.173747E-2	3.986343E+0	-1.441319E+0
1.312500E+1	2.066462E-2	4.068976E+0	-1.188498E+0
1.328750E+1	1.997072E-2	2.909395E+0	-8.301052E-1
1.345000E+1	1.667166E-2	3.148026E+0	-1.338768E+0
1.361250E+1	1.805106E-2	2.889267E+0	-1.192870E+0
1.377500E+1	1.948098E-2	3.813949E+0	-1.711766E+0
1.393750E+1	2.069753E-2	3.878052E+0	-1.713920E+0
1.410000E+1	1.825377E-2	3.809250E+0	-4.918417E-1
1.426250E+1	1.527729E-2	3.209734E+0	-5.019016E-2
1.442500E+1	1.729134E-2	3.001430E+0	-1.312232E-1
1.458750E+1	1.893698E-2	2.643485E+0	-5.092523E-2
1.475000E+1	1.598800E-2	2.369075E+0	-5.573412E-1
1.491250E+1	1.815723E-2	2.318784E+0	-5.641600E-1
1.507500E+1	1.580453E-2	2.718102E+0	-3.465131E-1
1.523750E+1	1.469565E-2	2.992599E+0	-5.571710E-1
1.540000E+1	1.813581E-2	2.505560E+0	-3.617393E-1
1.556250E+1	1.794521E-2	2.212539E+0	-3.133270E-1
1.572500E+1	1.790127E-2	1.992666E+0	-3.780071E-1
1.588750E+1	1.603810E-2	2.109220E+0	-4.670653E-1
1.605000E+1	1.836046E-2	2.532929E+0	-6.559926E-1
1.621250E+1	1.403460E-2	3.016120E+0	-2.383161E-1
1.637500E+1	1.470267E-2	2.348879E+0	6.087653E-1
1.653750E+1	1.391197E-2	1.857031E+0	2.256394E-1
1.670000E+1	1.516563E-2	1.517896E+0	2.506568E-1
1.686250E+1	1.114355E-2	1.474983E+0	-3.088946E-1
1.702500E+1	1.443997E-2	1.692373E+0	-2.327113E-1
1.718750E+1	1.673732E-2	1.779832E+0	8.837179E-2
1.735000E+1	1.394401E-2	1.764395E+0	1.874797E-1
1.751250E+1	1.074090E-2	1.239237E+0	9.453548E-2
1.767500E+1	1.376799E-2	1.023192E+0	-1.192868E-1
1.783750E+1	1.442470E-2	1.313417E+0	-6.007592E-1
1.800000E+1	1.294274E-2	1.805899E+0	-6.800522E-1
1.816250E+1	1.205335E-2	1.845369E+0	-2.128597E-1
1.832500E+1	1.251110E-2	1.605531E+0	6.472468E-2
1.848750E+1	1.385610E-2	1.312229E+0	1.641052E-2
1.865000E+1	1.112550E-2	1.130557E+0	-1.279885E-1
1.881250E+1	1.270955E-2	1.283719E+0	-7.233636E-2
1.897500E+1	1.314016E-2	1.824046E+0	-1.734792E-2
1.913750E+1	1.194168E-2	1.523237E+0	3.767274E-2
1.930000E+1	1.224532E-2	1.177375E+0	2.456453E-1
1.946250E+1	1.285807E-2	8.425804E-1	-4.485211E-1
1.962500E+1	1.119191E-2	1.510440E+0	-9.483352E-1
1.978750E+1	1.169083E-2	2.158349E+0	-7.314500E-1
1.995000E+1	1.320252E-2	2.086939E+0	7.274625E-1
2.011250E+1	1.419867E-2	1.493801E+0	9.658658E-1
2.027500E+1	1.340721E-2	3.227402E-1	-1.590192E-1
2.043750E+1	1.378074E-2	1.110033E+0	-4.282300E-1
2.060000E+1	1.316862E-2	1.384063E+0	2.409514E-1
2.076250E+1	1.290103E-2	8.529725E-1	4.607205E-1
