Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,17047.584,0.00000,16240.060
1,18675.012,0.01001,16258.653
2,24553.020,0.02002,16277.447
3,38599.641,0.03003,16296.444
4,47859.297,0.04004,16315.646
5,51360.828,0.05005,16335.053
6,51105.934,0.06006,16354.667
7,42151.367,0.07007,16374.491
8,28228.541,0.08008,16394.525
9,19943.023,0.09009,16414.771
10,18144.398,0.10010,16435.232
,,0.11011,16455.910
,,0.12012,16476.805
,,0.13013,16497.918
,,0.14014,16519.252
,,0.15015,16540.809
,,0.16016,16562.590
,,0.17017,16584.596
,,0.18018,16606.830
,,0.19019,16629.295
,,0.20020,16651.988
,,0.21021,16674.916
,,0.22022,16698.078
,,0.23023,16721.477
,,0.24024,16745.113
,,0.25025,16768.990
,,0.26026,16793.107
,,0.27027,16817.469
,,0.28028,16842.074
,,0.29029,16866.926
,,0.30030,16892.027
,,0.31031,16917.377
,,0.32032,16942.980
,,0.33033,16968.838
,,0.34034,16994.949
,,0.35035,17021.318
,,0.36036,17047.947
,,0.37037,17074.836
,,0.38038,17101.986
,,0.39039,17129.402
,,0.40040,17157.084
,,0.41041,17185.035
,,0.42042,17213.254
,,0.43043,17241.744
,,0.44044,17270.508
,,0.45045,17299.547
,,0.46046,17328.861
,,0.47047,17358.455
,,0.48048,17388.330
,,0.49049,17418.486
,,0.50050,17448.926
,,0.51051,17479.650
,,0.52052,17510.664
,,0.53053,17541.965
,,0.54054,17573.557
,,0.55055,17605.443
,,0.56056,17637.623
,,0.57057,17670.098
,,0.58058,17702.873
,,0.59059,17735.945
,,0.60060,17769.320
,,0.61061,17803.000
,,0.62062,17836.982
,,0.63063,17871.271
,,0.64064,17905.871
,,0.65065,17940.779
,,0.66066,17976.000
,,0.67067,18011.535
,,0.68068,18047.385
,,0.69069,18083.551
,,0.70070,18120.037
,,0.71071,18156.844
,,0.72072,18193.973
,,0.73073,18231.426
,,0.74074,18269.205
,,0.75075,18307.311
,,0.76076,18345.746
,,0.77077,18384.512
,,0.78078,18423.611
,,0.79079,18463.043
,,0.80080,18502.812
,,0.81081,18542.918
,,0.82082,18583.365
,,0.83083,18624.150
,,0.84084,18665.279
,,0.85085,18706.752
,,0.86086,18748.572
,,0.87087,18790.738
,,0.88088,18833.254
,,0.89089,18876.119
,,0.90090,18919.336
,,0.91091,18962.908
,,0.92092,19006.836
,,0.93093,19051.119
,,0.94094,19095.762
,,0.95095,19140.764
,,0.96096,19186.129
,,0.97097,19231.855
,,0.98098,19277.947
,,0.99099,19324.404
,,1.00100,19371.230
,,1.01101,19418.424
,,1.02102,19465.988
,,1.03103,19513.926
,,1.04104,19562.234
,,1.05105,19610.920
,,1.06106,19659.980
,,1.07107,19709.420
,,1.08108,19759.236
,,1.09109,19809.436
,,1.10110,19860.016
,,1.11111,19910.979
,,1.12112,19962.324
,,1.13113,20014.059
,,1.14114,20066.178
,,1.15115,20118.686
,,1.16116,20171.584
,,1.17117,20224.871
,,1.18118,20278.553
,,1.19119,20332.625
,,1.20120,20387.094
,,1.21121,20441.957
,,1.22122,20497.219
,,1.23123,20552.877
,,1.24124,20608.934
,,1.25125,20665.391
,,1.26126,20722.250
,,1.27127,20779.512
,,1.28128,20837.176
,,1.29129,20895.244
,,1.30130,20953.719
,,1.31131,21012.600
,,1.32132,21071.887
,,1.33133,21131.584
,,1.34134,21191.689
,,1.35135,21252.205
,,1.36136,21313.131
,,1.37137,21374.469
,,1.38138,21436.221
,,1.39139,21498.385
,,1.40140,21560.963
,,1.41141,21623.957
,,1.42142,21687.367
,,1.43143,21751.193
,,1.44144,21815.438
,,1.45145,21880.098
,,1.46146,21945.178
,,1.47147,22010.678
,,1.48148,22076.596
,,1.49149,22142.936
,,1.50150,22209.697
,,1.51151,22276.879
,,1.52152,22344.482
,,1.53153,22412.508
,,1.54154,22480.955
,,1.55155,22549.828
,,1.56156,22619.123
,,1.57157,22688.842
,,1.58158,22758.986
,,1.59159,22829.555
,,1.60160,22900.547
,,1.61161,22971.965
,,1.62162,23043.809
,,1.63163,23116.078
,,1.64164,23188.771
,,1.65165,23261.893
,,1.66166,23335.438
,,1.67167,23409.410
,,1.68168,23483.809
,,1.69169,23558.633
,,1.70170,23633.883
,,1.71171,23709.559
,,1.72172,23785.660
,,1.73173,23862.186
,,1.74174,23939.139
,,1.75175,24016.516
,,1.76176,24094.318
,,1.77177,24172.547
,,1.78178,24251.197
,,1.79179,24330.273
,,1.80180,24409.773
,,1.81181,24489.695
,,1.82182,24570.041
,,1.83183,24650.811
,,1.84184,24732.000
,,1.85185,24813.611
,,1.86186,24895.645
,,1.87187,24978.098
,,1.88188,25060.971
,,1.89189,25144.262
,,1.90190,25227.971
,,1.91191,25312.098
,,1.92192,25396.643
,,1.93193,25481.602
,,1.94194,25566.975
,,1.95195,25652.764
,,1.96196,25738.965
,,1.97197,25825.578
,,1.98198,25912.602
,,1.99199,26000.037
,,2.00200,26087.881
,,2.01201,26176.131
,,2.02202,26264.789
,,2.03203,26353.852
,,2.04204,26443.318
,,2.05205,26533.189
,,2.06206,26623.461
,,2.07207,26714.133
,,2.08208,26805.203
,,2.09209,26896.670
,,2.10210,26988.533
,,2.11211,27080.791
,,2.12212,27173.441
,,2.13213,27266.482
,,2.14214,27359.914
,,2.15215,27453.732
,,2.16216,27547.938
,,2.17217,27642.525
,,2.18218,27737.496
,,2.19219,27832.848
,,2.20220,27928.580
