199.95	937.00
200.42	899.00
200.89	886.00
201.36	910.00
201.84	882.00
202.31	894.00
202.78	904.00
203.25	917.00
203.72	931.00
204.20	912.00
204.67	925.00
205.14	948.00
205.61	900.00
206.08	889.00
206.56	933.00
207.03	917.00
207.50	902.00
207.97	911.00
208.44	901.00
208.91	905.00
209.39	903.00
209.86	906.00
210.33	902.00
210.80	903.00
211.27	890.00
211.74	914.00
212.21	906.00
212.69	901.00
213.16	920.00
213.63	942.00
214.10	931.00
214.57	909.00
215.04	893.00
215.51	917.00
215.99	911.00
216.46	903.00
216.93	937.00
217.40	877.00
217.87	903.00
218.34	894.00
218.81	887.00
219.28	940.00
219.76	899.00
220.23	889.00
220.70	929.00
221.17	895.00
221.64	897.00
222.11	920.00
222.58	896.00
223.05	893.00
223.52	899.00
223.99	908.00
224.47	933.00
224.94	909.00
225.41	898.00
225.88	946.00
226.35	897.00
226.82	903.00
227.29	934.00
227.76	916.00
228.23	899.00
228.70	911.00
229.17	917.00
229.64	930.00
230.11	891.00
230.58	904.00
231.06	951.00
231.53	898.00
232.00	899.00
232.47	929.00
232.94	910.00
233.41	920.00
233.88	894.00
234.35	897.00
234.82	925.00
235.29	921.00
235.76	892.00
236.23	934.00
236.70	913.00
237.17	914.00
237.64	919.00
238.11	919.00
238.58	893.00
239.05	903.00
239.52	901.00
239.99	927.00
240.46	886.00
240.93	890.00
241.40	920.00
241.87	909.00
242.34	901.00
242.81	909.00
243.28	912.00
243.75	913.00
244.22	902.00
244.69	912.00
245.16	934.00
245.63	880.00
246.10	886.00
246.57	930.00
247.04	886.00
247.51	890.00
247.98	901.00
248.45	916.00
248.92	889.00
249.39	908.00
249.86	917.00
250.33	934.00
250.80	894.00
251.27	905.00
251.74	941.00
252.21	930.00
252.68	909.00
253.15	928.00
253.62	908.00
254.09	935.00
254.56	901.00
255.03	916.00
255.50	927.00
255.96	922.00
256.43	915.00
256.90	935.00
257.37	923.00
257.84	931.00
258.31	905.00
258.78	898.00
259.25	942.00
259.72	905.00
260.19	894.00
260.66	943.00
261.13	899.00
261.60	899.00
262.07	941.00
262.53	909.00
263.00	906.00
263.47	895.00
263.94	910.00
264.41	934.00
264.88	910.00
265.35	918.00
265.82	955.00
266.29	898.00
266.75	894.00
267.22	933.00
267.69	903.00
268.16	914.00
268.63	908.00
269.10	911.00
269.57	933.00
270.04	884.00
270.51	903.00
270.97	925.00
271.44	903.00
271.91	903.00
272.38	924.00
272.85	926.00
273.32	935.00
273.79	908.00
274.25	913.00
274.72	927.00
275.19	885.00
275.66	884.00
276.13	940.00
276.60	890.00
277.06	917.00
277.53	913.00
278.00	928.00
278.47	923.00
278.94	905.00
