188.14	868.00
188.61	903.00
189.09	900.00
189.56	897.00
190.03	894.00
190.50	890.00
190.98	879.00
191.45	880.00
191.92	856.00
192.39	914.00
192.87	882.00
193.34	892.00
193.81	922.00
194.28	920.00
194.76	882.00
195.23	885.00
195.70	898.00
196.17	922.00
196.64	874.00
197.12	883.00
197.59	901.00
198.06	888.00
198.53	891.00
199.00	916.00
199.48	886.00
199.95	886.00
200.42	883.00
200.89	891.00
201.36	898.00
201.84	872.00
202.31	898.00
202.78	917.00
203.25	885.00
203.72	887.00
204.20	898.00
204.67	887.00
205.14	895.00
205.61	895.00
206.08	876.00
206.56	913.00
207.03	878.00
207.50	881.00
207.97	906.00
208.44	879.00
208.91	881.00
209.39	916.00
209.86	906.00
210.33	913.00
210.80	882.00
211.27	910.00
211.74	927.00
212.21	882.00
212.69	871.00
213.16	910.00
213.63	894.00
214.10	859.00
214.57	901.00
215.04	874.00
215.51	895.00
215.99	906.00
216.46	895.00
216.93	903.00
217.40	868.00
217.87	911.00
218.34	890.00
218.81	859.00
219.28	866.00
219.76	899.00
220.23	903.00
220.70	890.00
221.17	884.00
221.64	903.00
222.11	917.00
222.58	872.00
223.05	865.00
223.52	903.00
223.99	887.00
224.47	892.00
224.94	886.00
225.41	899.00
225.88	909.00
226.35	882.00
226.82	882.00
227.29	896.00
227.76	876.00
228.23	867.00
228.70	884.00
229.17	888.00
229.64	871.00
230.11	887.00
230.58	910.00
231.06	902.00
231.53	887.00
232.00	888.00
232.47	898.00
232.94	886.00
233.41	885.00
233.88	910.00
234.35	878.00
234.82	873.00
235.29	907.00
235.76	907.00
236.23	900.00
236.70	878.00
237.17	894.00
237.64	897.00
238.11	887.00
238.58	880.00
239.05	917.00
239.52	913.00
239.99	889.00
240.46	876.00
240.93	896.00
241.40	900.00
241.87	882.00
242.34	895.00
242.81	922.00
243.28	872.00
243.75	875.00
244.22	915.00
244.69	883.00
245.16	904.00
245.63	868.00
246.10	896.00
246.57	912.00
247.04	887.00
247.51	889.00
247.98	929.00
248.45	898.00
248.92	885.00
249.39	923.00
249.86	884.00
250.33	886.00
250.80	885.00
251.27	887.00
251.74	898.00
252.21	869.00
252.68	882.00
253.15	902.00
253.62	898.00
254.09	883.00
254.56	900.00
255.03	885.00
255.50	888.00
255.96	865.00
256.43	879.00
256.90	896.00
257.37	878.00
257.84	876.00
258.31	899.00
258.78	872.00
259.25	888.00
259.72	897.00
260.19	886.00
260.66	923.00
261.13	889.00
261.60	869.00
262.07	905.00
262.53	878.00
263.00	875.00
263.47	913.00
263.94	885.00
264.41	889.00
264.88	890.00
265.35	907.00
265.82	884.00
266.29	884.00
266.75	905.00
267.22	930.00
267.69	885.00
268.16	900.00
268.63	910.00
269.10	877.00
269.57	903.00
270.04	889.00
270.51	903.00
270.97	908.00
271.44	882.00
271.91	887.00
272.38	907.00
272.85	899.00
273.32	889.00
273.79	912.00
274.25	890.00
274.72	900.00
275.19	888.00
275.66	898.00
276.13	898.00
276.60	890.00
277.06	889.00
277.53	930.00
278.00	889.00
278.47	908.00
278.94	888.00
279.41	878.00
279.87	867.00
280.34	895.00
280.81	899.00
281.28	876.00
281.75	887.00
282.22	893.00
282.68	929.00
283.15	902.00
283.62	886.00
284.09	913.00
284.56	893.00
285.02	905.00
285.49	892.00
285.96	913.00
286.43	902.00
286.90	882.00
287.36	899.00
287.83	920.00
288.30	883.00
288.77	874.00
289.23	903.00
289.70	900.00
290.17	889.00
290.64	895.00
291.11	895.00
291.57	901.00
292.04	891.00
292.51	877.00
292.98	909.00
293.44	906.00
293.91	890.00
294.38	886.00
294.85	890.00
295.31	899.00
295.78	888.00
296.25	882.00
296.72	884.00
297.18	878.00
297.65	879.00
298.12	930.00
298.59	897.00
299.05	897.00
299.52	888.00
299.99	913.00
300.45	910.00
300.92	870.00
301.39	900.00
301.86	903.00
302.32	867.00
302.79	867.00
303.26	913.00
303.72	892.00
304.19	887.00
304.66	884.00
305.13	912.00
305.59	902.00
306.06	865.00
306.53	863.00
306.99	910.00
307.46	894.00
307.93	893.00
308.39	928.00
308.86	901.00
309.33	900.00
309.79	893.00
310.26	898.00
310.73	906.00
311.19	864.00
311.66	877.00
312.13	905.00
312.59	867.00
313.06	877.00
313.53	897.00
313.99	889.00
314.46	891.00
314.93	884.00
315.39	897.00
315.86	934.00
316.33	874.00
316.79	904.00
317.26	927.00
317.73	873.00
318.19	857.00
318.66	884.00
319.13	901.00
319.59	893.00
320.06	886.00
320.52	897.00
320.99	915.00
321.46	900.00
321.92	872.00
322.39	912.00
322.86	902.00
323.32	889.00
323.79	907.00
324.25	906.00
324.72	908.00
325.19	863.00
325.65	901.00
326.12	920.00
326.58	879.00
327.05	892.00
327.52	902.00
327.98	881.00
328.45	900.00
328.91	909.00
329.38	908.00
329.84	898.00
330.31	881.00
330.78	894.00
331.24	945.00
331.71	894.00
332.17	875.00
332.64	911.00
333.10	881.00
333.57	881.00
334.04	888.00
334.50	895.00
334.97	914.00
335.43	871.00
335.90	889.00
336.36	924.00
336.83	883.00
337.29	891.00
337.76	914.00
338.22	890.00
338.69	878.00
339.15	889.00
339.62	902.00
340.09	907.00
340.55	868.00
341.02	891.00
341.48	917.00
341.95	880.00
342.41	907.00
342.88	914.00
343.34	902.00
343.81	888.00
344.27	890.00
344.74	870.00
345.20	888.00
345.67	860.00
346.13	892.00
346.60	910.00
347.06	892.00
347.53	888.00
347.99	920.00
348.46	889.00
348.92	878.00
349.39	893.00
349.85	902.00
350.32	897.00
350.78	899.00
351.24	887.00
351.71	910.00
352.17	895.00
352.64	899.00
353.10	896.00
353.57	890.00
354.03	898.00
354.50	866.00
354.96	884.00
355.43	901.00
355.89	879.00
356.36	895.00
356.82	910.00
357.28	889.00
357.75	875.00
358.21	898.00
358.68	898.00
359.14	892.00
359.61	880.00
360.07	881.00
360.53	899.00
361.00	855.00
361.46	880.00
361.93	893.00
362.39	881.00
362.85	887.00
363.32	890.00
363.78	880.00
364.25	899.00
364.71	877.00
365.18	886.00
365.64	894.00
366.10	871.00
366.57	880.00
367.03	887.00
367.49	889.00
367.96	882.00
368.42	860.00
368.89	885.00
369.35	892.00
369.81	871.00
370.28	905.00
370.74	905.00
371.20	870.00
371.67	863.00
372.13	903.00
372.60	875.00
373.06	876.00
373.52	922.00
373.99	924.00
374.45	899.00
374.91	861.00
375.38	891.00
375.84	915.00
376.30	899.00
376.77	895.00
377.23	905.00
377.69	877.00
378.16	879.00
378.62	903.00
379.08	891.00
379.55	903.00
380.01	879.00
380.47	908.00
380.94	891.00
381.40	878.00
381.86	889.00
382.33	927.00
382.79	902.00
383.25	881.00
383.72	895.00
384.18	875.00
384.64	894.00
385.10	892.00
385.57	892.00
386.03	925.00
386.49	876.00
386.96	890.00
387.42	914.00
387.88	902.00
388.34	897.00
388.81	888.00
389.27	898.00
389.73	927.00
390.20	869.00
390.66	906.00
391.12	913.00
391.58	881.00
392.05	875.00
392.51	909.00
392.97	916.00
393.43	891.00
393.90	884.00
394.36	889.00
394.82	894.00
395.28	901.00
395.75	906.00
396.21	902.00
396.67	888.00
397.13	880.00
397.60	883.00
398.06	897.00
398.52	881.00
398.98	868.00
399.44	866.00
399.91	884.00
400.37	883.00
400.83	896.00
401.29	901.00
401.76	885.00
402.22	892.00
402.68	899.00
403.14	870.00
403.60	886.00
404.07	886.00
404.53	875.00
404.99	893.00
405.45	863.00
405.91	881.00
406.38	902.00
406.84	873.00
407.30	869.00
407.76	866.00
408.22	884.00
408.68	883.00
409.15	882.00
409.61	901.00
410.07	919.00
410.53	889.00
410.99	870.00
411.45	898.00
411.92	885.00
412.38	910.00
412.84	901.00
413.30	890.00
413.76	892.00
414.22	893.00
414.69	893.00
415.15	890.00
415.61	865.00
416.07	857.00
416.53	890.00
416.99	861.00
417.45	892.00
417.91	893.00
418.38	878.00
418.84	906.00
419.30	881.00
419.76	889.00
420.22	911.00
420.68	882.00
421.14	869.00
421.60	897.00
422.06	882.00
422.53	894.00
422.99	886.00
423.45	887.00
423.91	902.00
424.37	885.00
424.83	885.00
425.29	920.00
425.75	881.00
426.21	874.00
426.67	897.00
427.13	896.00
427.60	879.00
428.06	871.00
428.52	894.00
428.98	873.00
429.44	868.00
429.90	879.00
430.36	922.00
430.82	890.00
431.28	871.00
431.74	905.00
432.20	892.00
432.66	886.00
433.12	888.00
433.58	892.00
434.04	900.00
434.50	875.00
434.96	893.00
435.42	925.00
435.89	854.00
436.35	875.00
436.81	887.00
