Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
0.000000E+0	2.482583E-3	6.245777E-1	-3.672901E-1
0.000000E+0	2.714197E-3	9.687819E-1	-7.261661E-1
0.000000E+0	2.644662E-3	8.943890E-1	-6.266220E-1
0.000000E+0	2.317690E-3	8.431651E-1	-5.879471E-1
0.000000E+0	2.241599E-3	7.368147E-1	-6.526138E-1
0.000000E+0	2.023513E-3	9.657691E-1	-7.811021E-1
0.000000E+0	2.022216E-3	1.014888E+0	-8.463593E-1
0.000000E+0	2.396589E-3	1.010744E+0	-8.233848E-1
0.000000E+0	2.387422E-3	1.209735E+0	-8.741512E-1
0.000000E+0	2.172014E-3	9.081994E-1	-6.324598E-1
0.000000E+0	2.354368E-3	1.017284E+0	-8.164131E-1
0.000000E+0	2.364702E-3	1.104427E+0	-8.258545E-1
0.000000E+0	2.533930E-3	9.669725E-1	-6.921244E-1
0.000000E+0	2.670982E-3	1.123001E+0	-8.209081E-1
0.000000E+0	1.942427E-3	9.606978E-1	-6.548575E-1
0.000000E+0	2.357255E-3	9.033293E-1	-6.391655E-1
0.000000E+0	2.320849E-3	9.882110E-1	-7.782809E-1
0.000000E+0	1.991184E-3	1.132477E+0	-7.696103E-1
0.000000E+0	1.779335E-3	9.364684E-1	-5.790858E-1
0.000000E+0	2.096127E-3	8.668758E-1	-5.912659E-1
0.000000E+0	2.137637E-3	7.984542E-1	-6.646957E-1
0.000000E+0	2.287916E-3	9.426696E-1	-7.869987E-1
0.000000E+0	2.394137E-3	1.063564E+0	-8.104982E-1
0.000000E+0	2.408434E-3	8.733581E-1	-7.168112E-1
0.000000E+0	2.433757E-3	1.005813E+0	-6.094293E-1
0.000000E+0	2.562049E-3	8.254602E-1	-5.536088E-1
0.000000E+0	2.761337E-3	7.592546E-1	-6.323353E-1
0.000000E+0	2.347575E-3	9.888636E-1	-9.072056E-1
0.000000E+0	2.569461E-3	1.055855E+0	-8.385221E-1
0.000000E+0	2.600788E-3	9.726244E-1	-7.911933E-1
0.000000E+0	2.664192E-3	8.939908E-1	-8.152884E-1
0.000000E+0	1.878026E-3	1.084293E+0	-9.167545E-1
