0,491	0,059
0,491	0,059
0,491	0,059
0,492	0,059
0,492	0,059
0,492	0,059
0,492	0,059
0,492	0,059
0,492	0,059
0,492	0,059
0,494	0,059
0,494	0,059
0,502	0,060
0,510	0,060
0,510	0,061
0,522	0,061
0,522	0,061
0,522	0,062
0,529	0,063
0,536	0,063
0,536	0,064
0,550	0,064
0,550	0,066
0,559	0,066
0,568	0,067
0,581	0,068
0,594	0,068
0,594	0,071
0,619	0,071
0,619	0,073
0,632	0,073
0,645	0,074
0,645	0,076
0,670	0,076
0,670	0,078
0,695	0,078
0,695	0,079
0,696	0,081
0,696	0,081
0,696	0,081
0,696	0,079
0,704	0,079
0,704	0,080
0,714	0,081
0,723	0,082
0,723	0,083
0,744	0,083
0,744	0,086
0,756	0,086
0,768	0,087
0,780	0,088
0,792	0,088
0,792	0,090
0,816	0,090
0,816	0,093
0,828	0,093
0,840	0,094
0,840	0,095
0,856	0,095
0,856	0,096
0,878	0,096
0,878	0,098
0,891	0,099
0,903	0,099
0,903	0,099
0,903	0,101
0,922	0,101
0,922	0,102
0,931	0,103
0,941	0,104
0,941	0,105
0,963	0,105
0,963	0,107
0,972	0,107
0,980	0,108
0,986	0,109
0,992	0,109
0,992	0,110
1,001	0,110
1,001	0,110
1,005	0,110
1,009	0,111
1,009	0,111
1,020	0,111
1,020	0,111
1,027	0,112
1,027	0,112
1,027	0,113
1,027	0,113
1,033	0,113
1,033	0,113
1,038	0,113
1,038	0,114
1,040	0,114
1,042	0,114
1,042	0,114
1,048	0,114
1,048	0,115
1,052	0,115
1,056	0,116
1,060	0,116
1,065	0,116
1,065	0,117
1,073	0,117
1,073	0,117
1,076	0,117
1,079	0,117
1,079	0,118
1,083	0,118
1,083	0,118
1,083	0,119
1,088	0,119
1,093	0,119
1,093	0,120
1,100	0,120
1,100	0,121
1,111	0,121
1,111	0,122
1,116	0,122
1,122	0,122
1,122	0,123
1,131	0,123
1,131	0,123
1,136	0,123
1,142	0,124
1,147	0,125
1,153	0,125
1,153	0,126
1,162	0,126
1,162	0,126
1,163	0,126
1,164	0,126
1,164	0,127
1,164	0,127
1,168	0,127
1,168	0,127
1,169	0,127
1,169	0,127
1,169	0,127
1,172	0,127
1,172	0,127
1,175	0,127
1,175	0,128
1,178	0,128
1,182	0,128
1,182	0,128
1,187	0,128
1,187	0,129
1,194	0,129
1,200	0,130
1,205	0,130
1,210	0,131
1,210	0,131
1,221	0,131
1,221	0,132
1,226	0,132
1,232	0,133
1,232	0,134
1,244	0,134
1,244	0,134
1,244	0,135
1,248	0,135
1,252	0,135
1,252	0,135
1,260	0,135
1,260	0,136
1,266	0,136
1,266	0,137
1,271	0,137
1,275	0,138
1,275	0,138
1,285	0,138
1,285	0,139
1,291	0,139
1,297	0,140
1,305	0,140
1,312	0,141
1,312	0,142
1,327	0,142
1,327	0,143
1,332	0,143
1,338	0,143
1,338	0,143
1,338	0,144
1,350	0,144
1,350	0,143
1,344	0,143
1,337	0,145
1,337	0,147
1,374	0,147
1,374	0,148
1,385	0,148
1,385	0,148
1,391	0,149
1,396	0,150
1,396	0,150
1,407	0,150
1,407	0,151
1,411	0,151
1,416	0,152
1,420	0,152
1,424	0,152
1,424	0,153
1,434	0,153
1,434	0,153
1,439	0,154
1,445	0,154
1,445	0,154
1,445	0,155
1,459	0,155
1,459	0,156
1,462	0,156
1,465	0,156
1,465	0,156
1,465	0,156
1,465	0,156
1,465	0,156
1,465	0,156
1,464	0,156
1,464	0,156
1,464	0,156
1,464	0,156
1,464	0,156
1,464	0,156
1,464	0,156
1,464	0,156
1,464	0,156
1,464	0,156
1,463	0,156
1,463	0,156
1,463	0,156
1,462	0,156
1,462	0,156
1,462	0,156
1,462	0,156
1,462	0,156
1,460	0,156
1,457	0,156
1,457	0,155
1,452	0,155
1,452	0,155
1,444	0,155
1,444	0,154
1,437	0,154
1,430	0,154
1,430	0,152
1,413	0,152
1,413	0,151
1,409	0,151
1,406	0,150
1,399	0,150
1,393	0,150
1,393	0,148
1,372	0,148
1,372	0,143
1,372	0,138
1,325	0,138
1,278	0,138
1,278	0,143
1,329	0,143
1,329	0,143
1,318	0,142
1,308	0,140
1,308	0,139
1,290	0,139
1,290	0,139
1,290	0,139
1,290	0,139
1,290	0,139
1,290	0,139
1,290	0,138
1,285	0,138
1,285	0,138
1,285	0,138
1,284	0,138
1,284	0,138
1,284	0,138
1,284	0,138
1,284	0,138
1,284	0,138
1,284	0,138
1,284	0,138
1,284	0,138
1,284	0,138
1,284	0,138
1,284	0,138
1,284	0,138
1,284	0,138
1,284	0,138
1,283	0,138
1,283	0,138
1,283	0,138
1,283	0,138
1,283	0,138
1,283	0,138
1,283	0,138
1,269	0,138
1,269	0,137
1,262	0,136
1,254	0,135
1,245	0,134
1,235	0,134
1,235	0,132
1,235	0,132
1,224	0,131
1,213	0,130
1,201	0,130
1,189	0,130
1,189	0,127
1,166	0,127
1,166	0,126
1,155	0,125
1,143	0,124
1,132	0,123
1,120	0,123
1,120	0,121
1,103	0,121
1,103	0,120
1,091	0,119
1,080	0,118
1,078	0,117
1,076	0,117
1,076	0,117
1,073	0,117
1,073	0,117
1,063	0,116
1,053	0,116
1,053	0,114
1,053	0,114
1,029	0,114
1,029	0,113
1,017	0,111
1,006	0,110
1,006	0,109
0,982	0,109
0,982	0,107
0,958	0,107
0,958	0,104
0,946	0,104
0,934	0,104
0,934	0,102
0,911	0,102
0,911	0,101
0,899	0,100
0,888	0,098
0,876	0,097
0,864	0,097
0,864	0,095
0,839	0,095
0,839	0,094
0,839	0,093
0,828	0,093
0,817	0,090
0,817	0,090
0,794	0,090
0,794	0,089
0,782	0,088
0,770	0,087
0,770	0,085
0,746	0,085
0,746	0,084
0,723	0,083
0,723	0,082
0,711	0,081
0,700	0,081
0,700	0,078
0,655	0,078
0,655	0,077
0,673	0,076
0,691	0,076
0,679	0,078
0,666	0,078
0,666	0,075
0,642	0,075
0,642	0,074
0,642	0,073
0,629	0,073
0,617	0,070
0,617	0,070
0,592	0,070
0,592	0,069
0,579	0,068
0,566	0,068
0,566	0,065
0,546	0,065
0,546	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,545	0,064
0,544	0,064
0,544	0,064
0,544	0,064
0,544	0,064
0,544	0,064
0,544	0,064
0,544	0,064
0,544	0,064
0,544	0,064
