Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,13427.951,0.00000,14318.637
1,17930.080,0.00901,14333.205
2,23137.104,0.01802,14347.965
3,41088.875,0.02703,14362.918
4,42236.473,0.03604,14378.066
5,40352.207,0.04505,14393.412
6,28862.863,0.05405,14408.957
7,19290.469,0.06306,14424.703
8,14358.411,0.07207,14440.653
9,14893.328,0.08108,14456.809
,,0.09009,14473.171
,,0.09910,14489.742
,,0.10811,14506.526
,,0.11712,14523.522
,,0.12613,14540.735
,,0.13514,14558.165
,,0.14414,14575.814
,,0.15315,14593.686
,,0.16216,14611.780
,,0.17117,14630.102
,,0.18018,14648.650
,,0.18919,14667.430
,,0.19820,14686.441
,,0.20721,14705.687
,,0.21622,14725.169
,,0.22523,14744.890
,,0.23423,14764.852
,,0.24324,14785.057
,,0.25225,14805.506
,,0.26126,14826.203
,,0.27027,14847.149
,,0.27928,14868.348
,,0.28829,14889.800
,,0.29730,14911.508
,,0.30631,14933.475
,,0.31532,14955.701
,,0.32432,14978.191
,,0.33333,15000.945
,,0.34234,15023.967
,,0.35135,15047.258
,,0.36036,15070.820
,,0.36937,15094.656
,,0.37838,15118.769
,,0.38739,15143.158
,,0.39640,15167.829
,,0.40541,15192.783
,,0.41441,15218.021
,,0.42342,15243.548
,,0.43243,15269.363
,,0.44144,15295.471
,,0.45045,15321.872
,,0.45946,15348.569
,,0.46847,15375.565
,,0.47748,15402.862
,,0.48649,15430.462
,,0.49550,15458.367
,,0.50450,15486.580
,,0.51351,15515.103
,,0.52252,15543.938
,,0.53153,15573.086
,,0.54054,15602.552
,,0.54955,15632.337
,,0.55856,15662.442
,,0.56757,15692.872
,,0.57658,15723.627
,,0.58559,15754.709
,,0.59459,15786.122
,,0.60360,15817.867
,,0.61261,15849.946
,,0.62162,15882.363
,,0.63063,15915.119
,,0.63964,15948.216
,,0.64865,15981.656
,,0.65766,16015.442
,,0.66667,16049.576
,,0.67568,16084.061
,,0.68468,16118.896
,,0.69369,16154.088
,,0.70270,16189.635
,,0.71171,16225.541
,,0.72072,16261.809
,,0.72973,16298.438
,,0.73874,16335.435
,,0.74775,16372.797
,,0.75676,16410.529
,,0.76577,16448.635
,,0.77477,16487.111
,,0.78378,16525.965
,,0.79279,16565.197
,,0.80180,16604.809
,,0.81081,16644.803
,,0.81982,16685.180
,,0.82883,16725.943
,,0.83784,16767.094
,,0.84685,16808.635
,,0.85586,16850.570
,,0.86486,16892.896
,,0.87387,16935.621
,,0.88288,16978.742
,,0.89189,17022.264
,,0.90090,17066.186
,,0.90991,17110.512
,,0.91892,17155.244
,,0.92793,17200.383
,,0.93694,17245.932
,,0.94595,17291.891
,,0.95495,17338.262
,,0.96396,17385.049
,,0.97297,17432.252
,,0.98198,17479.871
,,0.99099,17527.912
,,1.00000,17576.373
,,1.00901,17625.256
,,1.01802,17674.564
,,1.02703,17724.301
,,1.03604,17774.463
,,1.04505,17825.055
,,1.05405,17876.078
,,1.06306,17927.533
,,1.07207,17979.422
,,1.08108,18031.746
,,1.09009,18084.508
,,1.09910,18137.707
,,1.10811,18191.348
,,1.11712,18245.426
,,1.12613,18299.949
,,1.13514,18354.914
,,1.14414,18410.324
,,1.15315,18466.180
,,1.16216,18522.482
,,1.17117,18579.234
,,1.18018,18636.434
,,1.18919,18694.086
,,1.19820,18752.188
,,1.20721,18810.744
,,1.21622,18869.752
,,1.22523,18929.217
,,1.23423,18989.135
,,1.24324,19049.510
,,1.25225,19110.342
,,1.26126,19171.633
,,1.27027,19233.381
,,1.27928,19295.590
,,1.28829,19358.260
,,1.29730,19421.389
,,1.30631,19484.980
,,1.31532,19549.033
,,1.32432,19613.549
,,1.33333,19678.529
,,1.34234,19743.971
,,1.35135,19809.877
,,1.36036,19876.248
,,1.36937,19943.084
,,1.37838,20010.383
,,1.38739,20078.148
,,1.39640,20146.381
,,1.40541,20215.076
,,1.41441,20284.238
,,1.42342,20353.867
,,1.43243,20423.961
,,1.44144,20494.520
,,1.45045,20565.545
,,1.45946,20637.035
,,1.46847,20708.990
,,1.47748,20781.412
,,1.48649,20854.297
,,1.49550,20927.646
,,1.50450,21001.463
,,1.51351,21075.740
,,1.52252,21150.480
,,1.53153,21225.686
,,1.54054,21301.352
,,1.54955,21377.479
,,1.55856,21454.066
,,1.56757,21531.115
,,1.57658,21608.623
,,1.58559,21686.590
,,1.59459,21765.014
,,1.60360,21843.895
,,1.61261,21923.230
,,1.62162,22003.020
,,1.63063,22083.264
,,1.63964,22163.961
,,1.64865,22245.107
,,1.65766,22326.705
,,1.66667,22408.750
,,1.67568,22491.242
,,1.68468,22574.182
,,1.69369,22657.562
,,1.70270,22741.389
,,1.71171,22825.654
,,1.72072,22910.359
,,1.72973,22995.502
,,1.73874,23081.078
,,1.74775,23167.090
,,1.75676,23253.533
,,1.76577,23340.406
,,1.77477,23427.707
,,1.78378,23515.434
,,1.79279,23603.584
,,1.80180,23692.154
,,1.81081,23781.145
,,1.81982,23870.551
,,1.82883,23960.371
,,1.83784,24050.604
,,1.84685,24141.244
,,1.85586,24232.293
,,1.86486,24323.744
,,1.87387,24415.598
,,1.88288,24507.850
,,1.89189,24600.496
,,1.90090,24693.535
,,1.90991,24786.965
,,1.91892,24880.779
,,1.92793,24974.979
,,1.93694,25069.557
,,1.94595,25164.512
,,1.95495,25259.842
,,1.96396,25355.541
,,1.97297,25451.607
,,1.98198,25548.037
,,1.99099,25644.826
,,2.00000,25741.971
,,2.00901,25839.471
,,2.01802,25937.314
,,2.02703,26035.508
,,2.03604,26134.039
,,2.04505,26232.908
,,2.05405,26332.109
,,2.06306,26431.643
,,2.07207,26531.496
,,2.08108,26631.674
,,2.09009,26732.164
,,2.09910,26832.969
,,2.10811,26934.080
,,2.11712,27035.494
,,2.12613,27137.207
,,2.13514,27239.215
,,2.14414,27341.510
,,2.15315,27444.092
,,2.16216,27546.949
,,2.17117,27650.086
,,2.18018,27753.488
,,2.18919,27857.160
,,2.19820,27961.088
,,2.20721,28065.273
,,2.21622,28169.709
,,2.22523,28274.385
,,2.23423,28379.305
