Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,14820.460,0.00000,15576.795
1,18858.340,0.00901,15586.531
2,24238.518,0.01802,15596.423
3,41205.465,0.02703,15606.471
4,47093.512,0.03604,15616.679
5,41918.879,0.04505,15627.048
6,29429.273,0.05405,15637.580
7,18653.383,0.06306,15648.278
8,18311.426,0.07207,15659.144
9,13970.438,0.08108,15670.179
,,0.09009,15681.386
,,0.09910,15692.768
,,0.10811,15704.325
,,0.11712,15716.061
,,0.12613,15727.978
,,0.13514,15740.076
,,0.14414,15752.361
,,0.15315,15764.833
,,0.16216,15777.495
,,0.17117,15790.349
,,0.18018,15803.397
,,0.18919,15816.642
,,0.19820,15830.086
,,0.20721,15843.731
,,0.21622,15857.581
,,0.22523,15871.637
,,0.23423,15885.900
,,0.24324,15900.376
,,0.25225,15915.065
,,0.26126,15929.971
,,0.27027,15945.095
,,0.27928,15960.439
,,0.28829,15976.009
,,0.29730,15991.803
,,0.30631,16007.827
,,0.31532,16024.082
,,0.32432,16040.570
,,0.33333,16057.296
,,0.34234,16074.261
,,0.35135,16091.467
,,0.36036,16108.918
,,0.36937,16126.616
,,0.37838,16144.564
,,0.38739,16162.765
,,0.39640,16181.221
,,0.40541,16199.935
,,0.41441,16218.908
,,0.42342,16238.146
,,0.43243,16257.650
,,0.44144,16277.424
,,0.45045,16297.469
,,0.45946,16317.789
,,0.46847,16338.386
,,0.47748,16359.264
,,0.48649,16380.425
,,0.49550,16401.871
,,0.50450,16423.607
,,0.51351,16445.635
,,0.52252,16467.957
,,0.53153,16490.576
,,0.54054,16513.496
,,0.54955,16536.721
,,0.55856,16560.250
,,0.56757,16584.090
,,0.57658,16608.240
,,0.58559,16632.707
,,0.59459,16657.492
,,0.60360,16682.598
,,0.61261,16708.029
,,0.62162,16733.787
,,0.63063,16759.875
,,0.63964,16786.295
,,0.64865,16813.053
,,0.65766,16840.148
,,0.66667,16867.586
,,0.67568,16895.371
,,0.68468,16923.502
,,0.69369,16951.986
,,0.70270,16980.824
,,0.71171,17010.020
,,0.72072,17039.576
,,0.72973,17069.496
,,0.73874,17099.781
,,0.74775,17130.438
,,0.75676,17161.467
,,0.76577,17192.871
,,0.77477,17224.654
,,0.78378,17256.820
,,0.79279,17289.369
,,0.80180,17322.309
,,0.81081,17355.639
,,0.81982,17389.361
,,0.82883,17423.482
,,0.83784,17458.006
,,0.84685,17492.930
,,0.85586,17528.262
,,0.86486,17564.002
,,0.87387,17600.156
,,0.88288,17636.725
,,0.89189,17673.713
,,0.90090,17711.121
,,0.90991,17748.955
,,0.91892,17787.217
,,0.92793,17825.910
,,0.93694,17865.035
,,0.94595,17904.598
,,0.95495,17944.600
,,0.96396,17985.045
,,0.97297,18025.934
,,0.98198,18067.271
,,0.99099,18109.062
,,1.00000,18151.305
,,1.00901,18194.006
,,1.01802,18237.168
,,1.02703,18280.791
,,1.03604,18324.881
,,1.04505,18369.438
,,1.05405,18414.467
,,1.06306,18459.971
,,1.07207,18505.951
,,1.08108,18552.412
,,1.09009,18599.354
,,1.09910,18646.781
,,1.10811,18694.697
,,1.11712,18743.104
,,1.12613,18792.002
,,1.13514,18841.396
,,1.14414,18891.289
,,1.15315,18941.682
,,1.16216,18992.580
,,1.17117,19043.982
,,1.18018,19095.895
,,1.18919,19148.316
,,1.19820,19201.254
,,1.20721,19254.705
,,1.21622,19308.674
,,1.22523,19363.164
