Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,22591.854,0.00000,21300.320
1,28546.525,0.00701,21343.740
2,43989.504,0.01401,21387.398
3,51591.891,0.02102,21431.297
4,53115.656,0.02803,21475.436
5,46544.660,0.03504,21519.814
6,30688.600,0.04204,21564.434
7,21945.820,0.04905,21609.295
,,0.05606,21654.398
,,0.06306,21699.746
,,0.07007,21745.334
,,0.07708,21791.168
,,0.08408,21837.244
,,0.09109,21883.566
,,0.09810,21930.131
,,0.10511,21976.943
,,0.11211,22024.000
,,0.11912,22071.303
,,0.12613,22118.852
,,0.13313,22166.646
,,0.14014,22214.689
,,0.14715,22262.980
,,0.15415,22311.520
,,0.16116,22360.307
,,0.16817,22409.342
,,0.17518,22458.627
,,0.18218,22508.160
,,0.18919,22557.943
,,0.19620,22607.979
,,0.20320,22658.262
,,0.21021,22708.795
,,0.21722,22759.580
,,0.22422,22810.617
,,0.23123,22861.904
,,0.23824,22913.445
,,0.24525,22965.236
,,0.25225,23017.279
,,0.25926,23069.574
,,0.26627,23122.123
,,0.27327,23174.924
,,0.28028,23227.979
,,0.28729,23281.287
,,0.29429,23334.848
,,0.30130,23388.662
,,0.30831,23442.730
,,0.31532,23497.053
,,0.32232,23551.629
,,0.32933,23606.459
,,0.33634,23661.543
,,0.34334,23716.883
,,0.35035,23772.477
,,0.35736,23828.324
,,0.36436,23884.428
,,0.37137,23940.785
,,0.37838,23997.398
,,0.38539,24054.266
,,0.39239,24111.389
,,0.39940,24168.766
,,0.40641,24226.398
,,0.41341,24284.285
,,0.42042,24342.428
,,0.42743,24400.824
,,0.43443,24459.477
,,0.44144,24518.385
,,0.44845,24577.547
,,0.45546,24636.963
,,0.46246,24696.635
,,0.46947,24756.561
,,0.47648,24816.742
,,0.48348,24877.178
,,0.49049,24937.867
,,0.49750,24998.811
,,0.50450,25060.008
,,0.51151,25121.459
,,0.51852,25183.164
,,0.52553,25245.123
,,0.53253,25307.336
,,0.53954,25369.801
,,0.54655,25432.520
,,0.55355,25495.490
,,0.56056,25558.713
,,0.56757,25622.189
,,0.57457,25685.916
,,0.58158,25749.896
,,0.58859,25814.127
,,0.59560,25878.607
,,0.60260,25943.340
,,0.60961,26008.322
,,0.61662,26073.555
,,0.62362,26139.037
,,0.63063,26204.770
,,0.63764,26270.750
,,0.64464,26336.979
,,0.65165,26403.457
,,0.65866,26470.182
,,0.66567,26537.154
,,0.67267,26604.373
,,0.67968,26671.840
,,0.68669,26739.551
,,0.69369,26807.508
,,0.70070,26875.709
,,0.70771,26944.154
,,0.71471,27012.844
,,0.72172,27081.777
,,0.72873,27150.953
,,0.73574,27220.371
,,0.74274,27290.031
,,0.74975,27359.932
,,0.75676,27430.072
,,0.76376,27500.453
,,0.77077,27571.072
,,0.77778,27641.930
,,0.78478,27713.025
,,0.79179,27784.357
,,0.79880,27855.928
,,0.80581,27927.732
,,0.81281,27999.771
,,0.81982,28072.045
,,0.82683,28144.551
,,0.83383,28217.291
,,0.84084,28290.262
,,0.84785,28363.463
,,0.85485,28436.896
,,0.86186,28510.559
,,0.86887,28584.447
,,0.87588,28658.566
,,0.88288,28732.910
,,0.88989,28807.480
,,0.89690,28882.275
,,0.90390,28957.295
,,0.91091,29032.537
,,0.91792,29108.000
,,0.92492,29183.686
,,0.93193,29259.592
,,0.93894,29335.717
,,0.94595,29412.059
,,0.95295,29488.619
,,0.95996,29565.395
,,0.96697,29642.387
,,0.97397,29719.590
,,0.98098,29797.008
,,0.98799,29874.637
,,0.99499,29952.477
,,1.00200,30030.527
,,1.00901,30108.783
,,1.01602,30187.248
,,1.02302,30265.920
,,1.03003,30344.795
,,1.03704,30423.873
,,1.04404,30503.154
,,1.05105,30582.637
,,1.05806,30662.318
,,1.06507,30742.199
,,1.07207,30822.277
,,1.07908,30902.551
,,1.08609,30983.018
,,1.09309,31063.680
,,1.10010,31144.533
,,1.10711,31225.578
,,1.11411,31306.811
,,1.12112,31388.230
,,1.12813,31469.838
,,1.13514,31551.631
,,1.14214,31633.605
,,1.14915,31715.762
,,1.15616,31798.100
,,1.16316,31880.617
,,1.17017,31963.311
,,1.17718,32046.182
,,1.18418,32129.225
,,1.19119,32212.443
,,1.19820,32295.832
,,1.20521,32379.391
,,1.21221,32463.117
,,1.21922,32547.010
,,1.22623,32631.068
,,1.23323,32715.289
,,1.24024,32799.672
,,1.24725,32884.215
,,1.25425,32968.914
,,1.26126,33053.773
