Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
1.000000E+1	6.444272E-3	2.911760E-1	-2.900997E-1
1.011250E+1	5.830720E-3	5.570541E-2	4.408668E-2
1.022500E+1	5.564243E-3	3.595197E-1	-2.880449E-1
1.033750E+1	6.159552E-3	2.325253E-1	7.284261E-2
1.045000E+1	5.566091E-3	2.280979E-1	-7.192438E-2
1.056250E+1	5.910784E-3	4.072681E-1	-2.815239E-2
1.067500E+1	5.617915E-3	4.178224E-1	-3.830018E-1
1.078750E+1	5.056534E-3	3.047695E-1	-9.423111E-2
1.090000E+1	4.852637E-3	4.419653E-1	-2.169435E-1
1.101250E+1	6.505207E-3	2.747700E-1	3.470808E-2
1.112500E+1	6.235642E-3	1.588908E-1	9.847701E-2
1.123750E+1	5.631485E-3	3.042809E-1	-2.529293E-1
1.135000E+1	6.140758E-3	2.042193E-1	-1.561337E-1
1.146250E+1	5.882540E-3	2.543384E-1	-1.072567E-1
1.157500E+1	5.812977E-3	1.499211E-1	-1.481580E-1
1.168750E+1	6.589728E-3	3.402671E-1	-7.513954E-2
1.180000E+1	5.038768E-3	1.798999E-1	-1.567369E-1
1.191250E+1	4.667098E-3	1.534161E-1	-1.053752E-1
1.202500E+1	6.387890E-3	1.385986E-1	-1.370659E-1
1.213750E+1	5.300759E-3	1.688019E-1	-1.034038E-1
1.225000E+1	5.609763E-3	1.934354E-1	-1.922571E-1
1.236250E+1	5.000924E-3	3.111899E-1	-1.034794E-1
1.247500E+1	5.270519E-3	7.320419E-2	-4.207390E-2
1.258750E+1	4.783901E-3	2.328958E-1	-1.678476E-1
1.270000E+1	5.797837E-3	3.958421E-1	-3.200933E-1
1.281250E+1	5.492375E-3	1.551336E-1	1.163921E-1
1.292500E+1	5.930924E-3	4.800685E-1	-1.994123E-1
1.303750E+1	6.184323E-3	1.474953E-1	-6.704033E-2
1.315000E+1	4.815634E-3	2.620542E-1	1.900586E-1
1.326250E+1	4.455147E-3	1.856680E-1	6.794105E-2
1.337500E+1	5.491014E-3	3.011701E-1	-2.206641E-1
1.348750E+1	5.830282E-3	3.421341E-1	-2.352336E-1
1.360000E+1	4.889277E-3	2.530824E-1	-2.214472E-1
1.371250E+1	4.689935E-3	2.983499E-1	-1.347216E-1
1.382500E+1	5.667014E-3	2.433987E-1	-1.353455E-1
1.393750E+1	5.265847E-3	2.364442E-1	-1.467886E-1
1.405000E+1	5.500964E-3	4.545111E-1	-4.011550E-1
1.416250E+1	6.727431E-3	1.935348E-1	-1.723785E-1
1.427500E+1	6.741979E-3	5.196853E-1	-3.857752E-1
1.438750E+1	5.593390E-3	3.810783E-1	-3.666287E-1
1.450000E+1	5.746355E-3	2.658855E-1	6.558248E-3
1.461250E+1	6.050955E-3	3.548847E-1	-2.654459E-1
1.472500E+1	5.177320E-3	3.196097E-1	-3.039877E-1
1.483750E+1	6.399282E-3	3.427736E-1	-3.424272E-1
1.495000E+1	6.821069E-3	2.458392E-1	-1.230148E-1
1.506250E+1	6.502165E-3	1.164870E-1	-7.435095E-2
1.517500E+1	5.680296E-3	1.635438E-1	-8.108643E-2
1.528750E+1	5.575631E-3	1.560156E-1	-9.891561E-2
1.540000E+1	4.863775E-3	3.713154E-1	-2.758425E-1
1.551250E+1	6.246306E-3	3.406236E-1	-2.477905E-1
1.562500E+1	5.763394E-3	5.234481E-1	-4.303688E-1
1.573750E+1	6.539248E-3	2.468855E-1	-2.277565E-1
1.585000E+1	6.358721E-3	6.529430E-2	-3.214532E-2
1.596250E+1	5.765559E-3	1.585740E-1	-1.463048E-1
1.607500E+1	6.435833E-3	3.271042E-1	-1.888709E-1
1.618750E+1	5.312418E-3	4.926585E-2	-1.916960E-2
1.630000E+1	5.907722E-3	4.012184E-1	-3.330657E-1
1.641250E+1	6.626501E-3	3.105883E-1	-2.909225E-1
1.652500E+1	6.618673E-3	1.200791E-1	8.324584E-2
1.663750E+1	6.239069E-3	3.003465E-1	-1.011325E-1
1.675000E+1	6.431950E-3	3.134401E-1	-2.687630E-1
1.686250E+1	5.482956E-3	2.946016E-1	-2.647344E-1
1.697500E+1	4.917616E-3	2.748880E-1	-4.435322E-2
1.708750E+1	5.679613E-3	3.279933E-1	-2.994346E-1
1.720000E+1	7.445029E-3	1.156456E-1	-4.703556E-2
1.731250E+1	5.659025E-3	3.368348E-1	-3.206599E-1
1.742500E+1	4.981025E-3	2.271315E-1	-2.204466E-1
1.753750E+1	5.781558E-3	2.205627E-1	-1.801737E-1
1.765000E+1	6.337814E-3	8.644509E-2	-7.891415E-2
1.776250E+1	6.996560E-3	3.215334E-1	-3.083836E-1
1.787500E+1	5.791454E-3	2.045852E-1	-1.469428E-1
1.798750E+1	6.179923E-3	2.253765E-1	-2.113299E-1
1.810000E+1	6.017942E-3	2.205758E-1	-2.201111E-1
1.821250E+1	6.434799E-3	4.720680E-1	-3.648922E-1
1.832500E+1	6.420357E-3	3.313985E-1	-3.185467E-1
1.843750E+1	5.855805E-3	1.543315E-1	-1.489864E-1
1.855000E+1	6.395446E-3	1.580064E-1	-1.399461E-1
1.866250E+1	5.303821E-3	2.838607E-1	-1.702123E-1
1.877500E+1	5.319654E-3	1.509498E-1	-7.458616E-4
1.888750E+1	5.968610E-3	1.330831E-1	-3.947750E-2
1.900000E+1	6.559107E-3	2.541794E-1	-1.838908E-1
1.911250E+1	6.666835E-3	9.571759E-2	-8.732913E-2
1.922500E+1	6.040515E-3	3.658904E-1	-4.554274E-2
1.933750E+1	5.091546E-3	4.420754E-1	-2.045782E-1
1.945000E+1	5.747755E-3	1.885991E-1	-2.977642E-2
1.956250E+1	7.411154E-3	4.359758E-1	-2.264053E-1
1.967500E+1	5.016956E-3	2.761165E-1	-2.668087E-1
1.978750E+1	6.670002E-3	4.272768E-1	-7.534510E-2
1.990000E+1	7.754862E-3	1.405011E-1	-6.491831E-3
2.001250E+1	6.116696E-3	3.157728E-1	-2.137706E-1
2.012500E+1	6.070642E-3	4.511563E-1	-3.944663E-1
2.023750E+1	6.745443E-3	2.873952E-1	-2.124546E-1
2.035000E+1	5.811070E-3	5.127963E-1	-4.660046E-1
2.046250E+1	7.629206E-3	4.425155E-2	-3.626725E-2
2.057500E+1	6.687804E-3	4.416390E-1	-3.376061E-1
2.068750E+1	5.944827E-3	3.486983E-1	-3.100024E-1
2.080000E+1	6.741867E-3	1.945431E-1	-1.944832E-1
2.091250E+1	5.475780E-3	2.587304E-1	-2.077506E-1
2.102500E+1	5.870859E-3	2.078123E-1	-1.342790E-1
2.113750E+1	4.562967E-3	1.119888E-1	-1.905271E-2
2.125000E+1	5.500636E-3	2.633541E-1	-2.589037E-1
2.136250E+1	6.228987E-3	3.635281E-1	-2.222182E-1
2.147500E+1	6.590921E-3	2.368743E-1	-1.577602E-1
2.158750E+1	5.598689E-3	2.867608E-1	-2.435528E-1
2.170000E+1	7.073592E-3	3.891250E-1	-3.459505E-1
2.181250E+1	7.190510E-3	3.586652E-1	-3.241501E-1
2.192500E+1	5.983650E-3	4.260488E-1	-3.262541E-1
2.203750E+1	6.098746E-3	4.335764E-1	-3.343632E-1
2.215000E+1	6.654307E-3	2.399039E-1	-1.575325E-1
2.226250E+1	7.421384E-3	4.305372E-1	-2.991931E-1
2.237500E+1	6.218125E-3	4.667107E-1	-4.637818E-1
2.248750E+1	5.448374E-3	1.561925E-1	6.420425E-2
2.260000E+1	5.108978E-3	4.504257E-1	-4.504073E-1
2.271250E+1	5.955677E-3	2.824209E-1	-2.648381E-1
2.282500E+1	5.857615E-3	2.338111E-1	-7.111487E-2
2.293750E+1	7.562822E-3	5.201765E-2	-4.642045E-2
2.305000E+1	6.266398E-3	3.337744E-1	-2.197018E-1
2.316250E+1	6.721267E-3	4.926285E-1	-4.859191E-1
2.327500E+1	7.202071E-3	1.942085E-1	-6.804278E-3
2.338750E+1	6.122162E-3	1.405879E-1	-9.996958E-2
2.350000E+1	6.060857E-3	3.320929E-1	-2.433064E-1
2.361250E+1	5.726386E-3	5.271990E-1	-5.173514E-1
2.372500E+1	7.210971E-3	1.511958E-1	9.826284E-2
2.383750E+1	5.450519E-3	3.294593E-1	-2.840506E-1
2.395000E+1	5.954308E-3	1.274499E-1	8.503797E-2
2.406250E+1	7.285275E-3	2.345987E-1	-1.110982E-1
2.417500E+1	6.168782E-3	9.185953E-2	-8.893204E-2
2.428750E+1	6.366270E-3	3.023746E-1	-2.902170E-1
2.440000E+1	6.560537E-3	2.547893E-1	-1.910208E-1
2.451250E+1	6.660655E-3	1.495196E-1	2.684757E-2
2.462500E+1	5.993374E-3	2.592595E-1	-2.579300E-1
2.473750E+1	7.058910E-3	2.942535E-1	-2.303239E-1
2.485000E+1	7.122034E-3	3.224948E-1	-2.315001E-1
2.496250E+1	6.990686E-3	1.997400E-1	-6.947643E-2
2.507500E+1	8.622815E-3	3.188046E-1	-9.723484E-2
2.518750E+1	6.913345E-3	4.749639E-1	-4.230914E-1
2.530000E+1	5.644507E-3	1.913266E-1	-1.869334E-1
2.541250E+1	6.030842E-3	5.254253E-1	-4.363838E-1
2.552500E+1	6.216743E-3	3.694263E-1	-3.309498E-1
2.563750E+1	7.418576E-3	3.844602E-1	-3.793879E-1
2.575000E+1	7.048809E-3	2.629414E-1	-2.506711E-1
2.586250E+1	6.946539E-3	3.116197E-1	-2.645480E-1
2.597500E+1	5.853191E-3	1.487781E-1	-7.859597E-2
2.608750E+1	6.218237E-3	1.006383E-1	-5.698416E-3
2.620000E+1	6.783173E-3	4.094145E-1	-4.076715E-1
2.631250E+1	6.471741E-3	3.459592E-1	-3.444561E-1
2.642500E+1	7.413454E-3	4.754599E-1	-4.297120E-1
2.653750E+1	4.933543E-3	1.132028E-1	-2.782405E-2
2.665000E+1	6.186619E-3	2.875913E-1	-4.259896E-3
2.676250E+1	5.549899E-3	3.607839E-1	-3.301165E-1
2.687500E+1	8.582942E-3	4.429210E-1	-4.165941E-1
2.698750E+1	6.407955E-3	1.941732E-1	-8.387992E-2
2.710000E+1	6.744076E-3	4.434753E-2	-4.241689E-2
2.721250E+1	6.171892E-3	1.738877E-1	-1.666887E-1
2.732500E+1	5.717911E-3	3.974767E-1	-3.429572E-1
2.743750E+1	5.069159E-3	2.317179E-1	-2.214608E-1
2.755000E+1	5.437501E-3	2.998529E-1	-2.545903E-1
2.766250E+1	5.973973E-3	5.191360E-1	-4.039227E-1
2.777500E+1	6.479877E-3	4.754225E-1	-2.715538E-1
2.788750E+1	6.477847E-3	2.453547E-1	-1.573606E-1
2.800000E+1	5.775235E-3	1.020059E-1	-6.782605E-2
2.811250E+1	5.658307E-3	2.728924E-1	-2.557096E-1
2.822500E+1	5.781990E-3	4.700079E-1	-4.013604E-1
2.833750E+1	6.849496E-3	4.355130E-1	-4.308974E-1
2.845000E+1	6.140419E-3	1.223112E-1	-6.702314E-2
2.856250E+1	5.776104E-3	3.294637E-1	-2.614464E-1
2.867500E+1	6.569301E-3	3.469109E-1	-3.466319E-1
2.878750E+1	4.900231E-3	5.077756E-1	-3.683518E-1
2.890000E+1	5.789042E-3	1.954750E-1	-1.938800E-1
2.901250E+1	6.846160E-3	1.973111E-1	-1.972786E-1
2.912500E+1	5.123055E-3	3.123519E-1	-3.122813E-1
2.923750E+1	6.955587E-3	2.752556E-1	-2.507225E-1
2.935000E+1	6.563643E-3	1.555280E-1	-1.206236E-1
2.946250E+1	6.665568E-3	2.981025E-1	-1.990841E-1
2.957500E+1	6.717440E-3	3.589179E-1	-3.278085E-1
2.968750E+1	5.571873E-3	2.529598E-1	-2.431782E-1
2.980000E+1	4.875259E-3	4.443814E-1	-4.162034E-1
2.991250E+1	5.118210E-3	3.164843E-1	-2.996590E-1
3.002500E+1	5.576869E-3	3.733267E-1	-3.694264E-1
3.013750E+1	6.167296E-3	2.024944E-1	-2.010368E-1
3.025000E+1	5.913531E-3	1.510245E-1	-1.388958E-1
3.036250E+1	5.855811E-3	1.308307E-1	-9.874688E-2
3.047500E+1	5.953435E-3	3.117599E-1	-2.919719E-1
3.058750E+1	4.661461E-3	2.213889E-1	-2.206038E-1
3.070000E+1	5.525410E-3	4.038918E-1	-3.206597E-1
3.081250E+1	6.065750E-3	1.181425E-1	-1.131781E-1
3.092500E+1	6.590871E-3	4.969520E-1	-4.944701E-1
3.103750E+1	5.986896E-3	1.773465E-1	-1.720892E-1
3.115000E+1	5.364605E-3	3.403043E-1	-3.324088E-1
3.126250E+1	5.277596E-3	6.399906E-2	-6.368819E-2
3.137500E+1	6.071676E-3	1.911480E-1	-1.875032E-1
3.148750E+1	5.653492E-3	2.598901E-1	-2.427775E-1
3.160000E+1	5.478768E-3	1.452405E-1	-1.452281E-1
3.171250E+1	6.392105E-3	1.667221E-1	-1.427443E-1
3.182500E+1	6.072327E-3	3.972054E-1	-3.593982E-1
3.193750E+1	6.536319E-3	2.635531E-1	-2.617854E-1
3.205000E+1	5.633866E-3	9.676464E-2	-9.336749E-2
3.216250E+1	6.001308E-3	1.169759E-1	4.707752E-2
3.227500E+1	5.898787E-3	4.129051E-1	-4.043030E-1
3.238750E+1	4.047961E-3	2.904214E-1	-2.417689E-1
3.250000E+1	6.036233E-3	2.865990E-1	-1.991538E-1
3.261250E+1	5.347543E-3	2.143534E-1	-1.101464E-1
3.272500E+1	4.679626E-3	4.518997E-1	-4.344747E-1
3.283750E+1	5.233124E-3	3.868219E-1	-3.868196E-1
3.295000E+1	4.963698E-3	2.382645E-1	-1.852740E-1
3.306250E+1	5.677374E-3	7.531498E-2	-5.431526E-2
3.317500E+1	4.534394E-3	3.132995E-1	-3.125769E-1
3.328750E+1	5.101974E-3	4.814123E-2	-4.249253E-2
3.340000E+1	4.748682E-3	2.978047E-1	-2.955259E-1
3.351250E+1	4.761954E-3	2.353175E-1	-1.343334E-1
3.362500E+1	5.839336E-3	5.074942E-1	-4.975271E-1
3.373750E+1	5.822378E-3	3.626433E-1	-3.621581E-1
3.385000E+1	6.119373E-3	3.670804E-1	-3.668769E-1
3.396250E+1	6.122452E-3	2.582734E-1	-2.160740E-2
