Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
1.000000E+1	5.923056E-3	6.124073E-1	-3.538488E-1
1.011250E+1	4.892926E-3	1.251287E+0	-1.041900E+0
1.022500E+1	4.969909E-3	1.044606E+0	-6.246400E-1
1.033750E+1	6.314674E-3	6.908522E-1	-3.323538E-1
1.045000E+1	5.255900E-3	5.071620E-1	-4.234880E-1
1.056250E+1	5.676977E-3	4.667047E-1	-2.782340E-1
1.067500E+1	5.693904E-3	8.272118E-1	-8.272001E-1
1.078750E+1	6.196881E-3	7.010872E-1	-6.081751E-1
1.090000E+1	4.442993E-3	6.394481E-1	-2.424299E-1
1.101250E+1	5.253781E-3	5.379447E-1	-4.256893E-1
1.112500E+1	4.890000E-3	6.171696E-1	-6.016954E-1
1.123750E+1	6.204136E-3	8.008019E-1	-6.469167E-1
1.135000E+1	5.934736E-3	4.896935E-1	-4.489339E-1
1.146250E+1	6.388003E-3	6.922753E-1	-4.957146E-1
1.157500E+1	5.308523E-3	5.272682E-1	-3.648214E-1
1.168750E+1	7.476898E-3	5.519580E-1	-5.307239E-1
1.180000E+1	6.083545E-3	9.384633E-1	-8.688955E-1
1.191250E+1	5.615775E-3	8.368652E-1	-7.639973E-1
1.202500E+1	4.791690E-3	5.716261E-1	-3.535332E-1
1.213750E+1	6.317607E-3	7.948593E-1	-7.191719E-1
1.225000E+1	5.952737E-3	7.006212E-1	-4.397894E-1
1.236250E+1	5.981692E-3	9.062900E-1	-4.129488E-1
1.247500E+1	5.485335E-3	5.222202E-1	-9.203073E-2
1.258750E+1	6.166944E-3	6.598327E-1	-2.399861E-1
1.270000E+1	5.672223E-3	3.497873E-1	-1.486521E-1
1.281250E+1	4.609955E-3	6.431922E-1	-5.162322E-1
1.292500E+1	5.540229E-3	7.001502E-1	-5.324543E-1
1.303750E+1	5.332473E-3	8.721702E-1	-8.566392E-1
1.315000E+1	5.834558E-3	8.023158E-1	-7.899613E-1
1.326250E+1	6.168225E-3	8.775493E-1	-7.088772E-1
1.337500E+1	5.114286E-3	8.400479E-1	-7.924064E-1
1.348750E+1	5.675218E-3	9.398671E-1	-8.614065E-1
1.360000E+1	5.433043E-3	9.982006E-1	-9.376453E-1
1.371250E+1	6.167974E-3	8.617418E-1	-6.674399E-1
1.382500E+1	6.621857E-3	6.087764E-1	-4.579955E-1
1.393750E+1	4.217457E-3	5.348983E-1	-4.745862E-1
1.405000E+1	5.606617E-3	3.894924E-1	-3.894626E-1
1.416250E+1	5.433317E-3	8.207752E-1	-8.100347E-1
1.427500E+1	5.711755E-3	6.315770E-1	-6.237789E-1
1.438750E+1	5.445904E-3	8.582562E-1	-8.264301E-1
1.450000E+1	5.980310E-3	6.115609E-1	-5.750986E-1
1.461250E+1	6.165683E-3	6.413986E-1	-5.189021E-1
1.472500E+1	5.842029E-3	7.549207E-1	-7.482333E-1
1.483750E+1	5.905550E-3	7.752468E-1	-5.854742E-1
1.495000E+1	5.805728E-3	7.447850E-1	-7.263675E-1
1.506250E+1	6.683258E-3	8.811853E-1	-8.386952E-1
1.517500E+1	6.368709E-3	6.831988E-1	-4.369504E-1
1.528750E+1	6.382646E-3	8.023059E-1	-7.228644E-1
1.540000E+1	7.101494E-3	5.818510E-1	-3.893604E-1
1.551250E+1	6.194112E-3	4.885292E-1	-4.841249E-1
1.562500E+1	6.337036E-3	8.207097E-1	-8.036506E-1
1.573750E+1	5.695856E-3	5.736773E-1	-5.734607E-1
1.585000E+1	5.933009E-3	6.886044E-1	-6.869460E-1
1.596250E+1	6.961167E-3	7.400790E-1	-7.359899E-1
1.607500E+1	5.394224E-3	6.224011E-1	-5.655123E-1
1.618750E+1	5.376455E-3	7.546577E-1	-6.822223E-1
1.630000E+1	7.187888E-3	4.248115E-1	-3.809679E-1
1.641250E+1	6.309569E-3	8.493756E-1	-8.230711E-1
1.652500E+1	6.789849E-3	9.344245E-1	-9.228007E-1
1.663750E+1	6.709714E-3	7.179298E-1	-6.165583E-1
1.675000E+1	6.790821E-3	5.459228E-1	-5.396820E-1
1.686250E+1	6.031126E-3	9.284617E-1	-9.245299E-1
1.697500E+1	5.812190E-3	8.393445E-1	-6.767787E-1
1.708750E+1	6.603129E-3	8.317752E-1	-8.251696E-1
1.720000E+1	5.866594E-3	9.452696E-1	-9.325913E-1
1.731250E+1	6.066180E-3	7.845457E-1	-7.030623E-1
1.742500E+1	5.970230E-3	7.123473E-1	-5.972129E-1
1.753750E+1	6.039703E-3	4.183260E-1	-4.105684E-1
1.765000E+1	6.791526E-3	5.632192E-1	-5.574973E-1
1.776250E+1	5.335264E-3	1.016316E+0	-9.143038E-1
1.787500E+1	4.088443E-3	7.937828E-1	-7.726682E-1
1.798750E+1	6.007849E-3	8.058703E-1	-6.699426E-1
1.810000E+1	5.541737E-3	5.925459E-1	-5.879349E-1
1.821250E+1	5.909818E-3	5.883199E-1	-5.430296E-1
1.832500E+1	5.118209E-3	5.086988E-1	-4.108207E-1
1.843750E+1	5.253831E-3	1.690641E-1	-1.634824E-1
1.855000E+1	4.147601E-3	6.084624E-1	-6.068314E-1
1.866250E+1	5.752621E-3	6.546548E-1	-6.534131E-1
1.877500E+1	5.074855E-3	5.233871E-1	-4.506507E-1
1.888750E+1	4.552721E-3	7.852144E-1	-7.300956E-1
1.900000E+1	5.536385E-3	6.673104E-1	-6.660039E-1
1.911250E+1	5.164215E-3	9.250336E-1	-9.250270E-1
1.922500E+1	3.817529E-3	8.428975E-1	-8.369108E-1
1.933750E+1	4.465343E-3	7.069649E-1	-6.935237E-1
1.945000E+1	5.915418E-3	9.892136E-1	-9.789565E-1
1.956250E+1	5.172664E-3	6.852258E-1	-6.852108E-1
1.967500E+1	4.307917E-3	4.388270E-1	-4.325112E-1
1.978750E+1	6.411212E-3	9.479322E-1	-9.475889E-1
1.990000E+1	5.380838E-3	8.487549E-1	-8.091624E-1
2.001250E+1	4.982586E-3	1.272593E+0	-1.234910E+0
2.012500E+1	5.487879E-3	1.046152E+0	-1.019212E+0
2.023750E+1	6.617537E-3	7.185116E-1	-7.143857E-1
2.035000E+1	5.304962E-3	9.129515E-1	-9.078833E-1
2.046250E+1	4.360217E-3	6.010950E-1	-6.010339E-1
2.057500E+1	5.866027E-3	6.508577E-1	-6.480384E-1
2.068750E+1	6.416634E-3	2.536364E-1	-2.427024E-1
2.080000E+1	5.740833E-3	3.600945E-1	-3.595530E-1
2.091250E+1	5.191959E-3	6.956465E-1	-6.734824E-1
2.102500E+1	4.812420E-3	5.722761E-1	-5.240056E-1
2.113750E+1	4.823972E-3	5.632834E-1	-5.468837E-1
2.125000E+1	4.928241E-3	5.074008E-1	-5.038635E-1
2.136250E+1	4.890012E-3	6.394185E-1	-6.394164E-1
2.147500E+1	4.804904E-3	7.520109E-1	-7.497320E-1
2.158750E+1	6.089651E-3	4.315003E-1	-3.826005E-1
2.170000E+1	5.407657E-3	4.012510E-1	-3.765770E-1
2.181250E+1	5.478994E-3	6.063997E-1	-5.921315E-1
2.192500E+1	5.393990E-3	5.647911E-1	-5.378435E-1
2.203750E+1	4.288566E-3	8.871818E-1	-8.507212E-1
2.215000E+1	5.396761E-3	4.319668E-1	-3.145212E-1
2.226250E+1	4.602897E-3	6.748770E-1	-6.719882E-1
2.237500E+1	5.281211E-3	6.456950E-1	-6.299899E-1
2.248750E+1	4.840468E-3	8.435254E-1	-8.084846E-1
2.260000E+1	4.877957E-3	8.139366E-1	-7.964859E-1
2.271250E+1	3.906754E-3	5.771760E-1	-4.604723E-1
2.282500E+1	5.779585E-3	5.376697E-1	-4.624563E-1
2.293750E+1	6.092187E-3	5.757793E-1	-5.724359E-1
2.305000E+1	5.634215E-3	6.391416E-1	-6.068674E-1
2.316250E+1	5.184390E-3	4.803641E-1	-4.640870E-1
2.327500E+1	4.711689E-3	4.300399E-1	-3.796443E-1
2.338750E+1	4.908874E-3	5.318133E-1	-3.507728E-1
2.350000E+1	5.028481E-3	5.061852E-1	-5.002918E-1
2.361250E+1	6.499221E-3	2.700591E-1	-2.192549E-1
2.372500E+1	4.992731E-3	4.546636E-1	-4.503836E-1
2.383750E+1	4.476020E-3	3.657647E-1	-3.657516E-1
2.395000E+1	5.727797E-3	4.096442E-1	-3.963369E-1
2.406250E+1	4.338010E-3	6.493696E-1	-6.060748E-1
2.417500E+1	4.868134E-3	7.305090E-1	-7.284732E-1
2.428750E+1	5.886249E-3	7.256585E-1	-7.185402E-1
2.440000E+1	4.547552E-3	5.745962E-1	-5.716947E-1
2.451250E+1	4.741176E-3	6.913127E-1	-6.533535E-1
2.462500E+1	4.657043E-3	6.532468E-1	-6.340707E-1
2.473750E+1	4.023158E-3	8.239669E-1	-7.350929E-1
2.485000E+1	4.771609E-3	4.537544E-1	-4.391702E-1
2.496250E+1	3.798819E-3	3.183936E-1	-2.956839E-1
2.507500E+1	3.360598E-3	2.848006E-1	-1.071039E-1
2.518750E+1	5.086403E-3	3.509367E-1	-1.071350E-1
2.530000E+1	4.654560E-3	4.538413E-1	-3.518171E-1
2.541250E+1	4.440364E-3	4.614637E-1	-4.460147E-1
2.552500E+1	5.144841E-3	3.561269E-1	-2.842863E-1
2.563750E+1	4.081852E-3	4.000850E-1	-2.719332E-1
2.575000E+1	4.471731E-3	4.151770E-1	-1.875571E-1
2.586250E+1	4.277276E-3	5.505881E-1	-4.666437E-1
2.597500E+1	5.156169E-3	5.426880E-1	-4.920225E-1
2.608750E+1	4.051147E-3	3.375545E-1	-2.981232E-1
2.620000E+1	4.787163E-3	2.736145E-1	-2.726443E-1
2.631250E+1	4.275532E-3	3.280989E-1	-2.963311E-1
2.642500E+1	3.568924E-3	4.176832E-1	-3.777643E-1
2.653750E+1	3.839898E-3	6.227292E-1	-4.782389E-1
2.665000E+1	4.021571E-3	5.322641E-1	-4.382232E-1
2.676250E+1	4.090895E-3	3.529611E-1	-3.340445E-1
2.687500E+1	4.289821E-3	6.197592E-1	-5.901793E-1
2.698750E+1	3.371405E-3	6.474272E-1	-5.720045E-1
2.710000E+1	4.062045E-3	4.428501E-1	-4.061629E-1
2.721250E+1	4.060475E-3	5.355448E-1	-5.045086E-1
2.732500E+1	5.019149E-3	4.655058E-1	-4.351617E-1
2.743750E+1	3.444208E-3	2.919104E-1	-2.913241E-1
2.755000E+1	4.306977E-3	1.963179E-1	-1.495592E-1
2.766250E+1	4.498100E-3	5.922242E-1	-4.431781E-1
2.777500E+1	3.803098E-3	4.633719E-1	-4.255724E-1
2.788750E+1	3.427485E-3	4.159069E-1	-3.810543E-1
2.800000E+1	4.359797E-3	5.163164E-1	-4.128433E-1
2.811250E+1	4.096383E-3	7.048628E-1	-5.672014E-1
2.822500E+1	3.929443E-3	5.014579E-1	-2.757168E-1
2.833750E+1	3.791424E-3	3.059340E-1	-2.718135E-1
2.845000E+1	3.506604E-3	3.852837E-1	-3.808506E-1
2.856250E+1	3.950568E-3	5.292779E-1	-3.750620E-1
2.867500E+1	3.935732E-3	4.260907E-1	-2.992554E-1
2.878750E+1	3.661473E-3	3.639417E-1	-2.931884E-1
2.890000E+1	4.225542E-3	4.456806E-1	-3.641805E-1
2.901250E+1	3.845291E-3	5.847427E-1	-3.660793E-1
2.912500E+1	3.253832E-3	4.788069E-1	-3.842686E-1
2.923750E+1	4.103608E-3	4.469168E-1	-2.262442E-1
2.935000E+1	3.822458E-3	4.297547E-1	-1.863643E-1
2.946250E+1	3.572440E-3	3.762817E-1	-2.608091E-1
2.957500E+1	3.823265E-3	3.557341E-1	-2.739037E-1
2.968750E+1	3.012395E-3	3.422057E-1	-2.152333E-1
2.980000E+1	3.499331E-3	3.255835E-1	-2.439672E-1
2.991250E+1	4.246554E-3	4.028022E-1	-3.468888E-1
3.002500E+1	3.695572E-3	4.449697E-1	-3.465433E-1
3.013750E+1	3.585225E-3	3.514244E-1	-3.418497E-1
3.025000E+1	3.216153E-3	2.991715E-1	-2.925526E-1
3.036250E+1	3.482282E-3	4.173345E-1	-3.947747E-1
3.047500E+1	4.028581E-3	5.079316E-1	-4.808777E-1
3.058750E+1	3.965819E-3	3.797275E-1	-2.750104E-1
3.070000E+1	3.267846E-3	3.683433E-1	-2.278740E-1
3.081250E+1	3.364689E-3	4.270951E-1	-2.116182E-1
3.092500E+1	4.153182E-3	5.332578E-1	-3.962098E-1
3.103750E+1	3.462019E-3	3.658772E-1	-1.268568E-1
3.115000E+1	3.471038E-3	3.057485E-1	-6.731735E-2
3.126250E+1	3.050090E-3	2.982623E-1	-2.926956E-1
3.137500E+1	4.102855E-3	5.076320E-1	-3.639020E-1
3.148750E+1	3.171910E-3	4.021828E-1	-1.469842E-1
3.160000E+1	3.424654E-3	4.244956E-1	-3.744833E-1
3.171250E+1	3.527360E-3	5.578930E-1	-3.370173E-1
3.182500E+1	3.345130E-3	1.353881E-1	-1.053925E-1
3.193750E+1	2.777994E-3	3.650346E-1	-3.194517E-1
3.205000E+1	2.880375E-3	3.300075E-1	-2.502744E-1
3.216250E+1	3.156310E-3	4.471743E-1	-3.470696E-1
3.227500E+1	3.553069E-3	4.722514E-1	-3.166689E-1
3.238750E+1	4.011791E-3	3.297353E-1	-1.541914E-1
3.250000E+1	3.377358E-3	4.172225E-1	-2.921300E-1
3.261250E+1	3.287371E-3	3.464772E-1	-2.582916E-1
3.272500E+1	2.689125E-3	1.905129E-1	-8.026510E-2
3.283750E+1	3.061205E-3	3.226382E-1	-2.634636E-1
3.295000E+1	2.925972E-3	3.741059E-1	-1.951497E-1
3.306250E+1	2.769087E-3	3.648197E-1	-1.646875E-1
3.317500E+1	2.876042E-3	3.217006E-1	-2.906479E-1
3.328750E+1	3.192168E-3	3.523037E-1	-2.753140E-1
3.340000E+1	3.152317E-3	3.914507E-1	-2.186592E-1
3.351250E+1	3.503015E-3	1.632502E-1	4.980869E-4
3.362500E+1	3.827659E-3	3.933973E-1	-3.826524E-1
3.373750E+1	2.684016E-3	4.961160E-1	-2.671558E-1
3.385000E+1	2.739453E-3	4.347397E-1	-1.512964E-1
3.396250E+1	2.544174E-3	4.073087E-1	-2.433807E-1
3.407500E+1	2.147065E-3	3.046644E-1	-1.781761E-1
3.418750E+1	2.224694E-3	4.516133E-1	-3.400986E-1
3.430000E+1	2.232832E-3	2.629584E-1	-2.251594E-1
3.441250E+1	2.431438E-3	5.248867E-1	-2.985789E-1
3.452500E+1	2.536496E-3	5.042657E-1	-1.547914E-1
3.463750E+1	2.668808E-3	3.665279E-1	-2.913273E-1
3.475000E+1	2.536465E-3	4.685204E-1	-2.850742E-1
3.486250E+1	3.213417E-3	2.724367E-1	-4.964526E-2
3.497500E+1	2.505392E-3	3.579125E-1	-1.069271E-1
3.508750E+1	2.468133E-3	3.197893E-1	-2.582340E-1
3.520000E+1	2.874219E-3	4.711819E-1	-3.184153E-1
3.531250E+1	2.563985E-3	3.648828E-1	-2.720003E-1
3.542500E+1	2.972636E-3	3.850324E-1	-1.951679E-1
3.553750E+1	2.469799E-3	2.343285E-1	-1.936525E-1
3.565000E+1	2.923173E-3	3.696800E-1	-2.093074E-1
3.576250E+1	2.360729E-3	2.868237E-1	-2.197233E-1
3.587500E+1	2.798849E-3	3.717148E-1	-2.341253E-1
3.598750E+1	1.922758E-3	3.021587E-1	-2.613174E-2
3.610000E+1	2.784136E-3	3.512642E-1	-2.051335E-1
3.621250E+1	2.717573E-3	4.372965E-1	3.518828E-3
3.632500E+1	2.366781E-3	2.925718E-1	-1.754396E-1
3.643750E+1	2.740215E-3	2.240808E-1	-1.062357E-1
3.655000E+1	2.244761E-3	1.679621E-1	-9.616224E-2
3.666250E+1	2.361088E-3	1.425840E-1	-8.877610E-2
3.677500E+1	2.170715E-3	2.035766E-1	-6.655945E-2
3.688750E+1	2.772104E-3	3.160391E-1	-1.758348E-1
3.700000E+1	2.353964E-3	2.295903E-1	-3.875671E-2
3.711250E+1	2.304755E-3	1.899467E-1	-8.488037E-2
3.722500E+1	2.321200E-3	3.042830E-1	-1.851797E-1
3.733750E+1	2.342863E-3	2.579007E-1	-1.804721E-1
3.745000E+1	2.347583E-3	1.760344E-1	-1.226139E-1
3.756250E+1	2.222277E-3	1.527306E-1	-1.121237E-1
3.767500E+1	2.549634E-3	3.519341E-1	-2.087948E-1
3.778750E+1	2.581545E-3	2.822447E-1	3.330789E-2
3.790000E+1	2.393505E-3	2.683118E-1	-9.585085E-2
3.801250E+1	2.551144E-3	2.220634E-1	-3.039097E-3
3.812500E+1	2.421204E-3	2.958223E-1	-2.237848E-1
3.823750E+1	3.099470E-3	2.905777E-1	-1.439246E-1
3.835000E+1	2.310017E-3	2.479609E-1	-1.650533E-1
3.846250E+1	2.454718E-3	2.690436E-1	-1.483923E-1
3.857500E+1	2.826158E-3	3.042193E-1	-1.148719E-1
3.868750E+1	2.484199E-3	2.173297E-1	-2.061880E-1
3.880000E+1	3.059277E-3	3.956122E-1	-2.424082E-1
3.891250E+1	2.112572E-3	1.271352E-1	2.042916E-3
3.902500E+1	2.283231E-3	2.420412E-1	-1.958786E-1
3.913750E+1	2.385255E-3	2.451511E-1	-5.175984E-2
3.925000E+1	2.353678E-3	2.536048E-1	-1.188105E-1
3.936250E+1	1.876466E-3	1.935649E-1	-5.008291E-2
3.947500E+1	1.822068E-3	2.555234E-1	-1.332000E-1
3.958750E+1	2.101488E-3	1.844485E-1	-1.167402E-1
3.970000E+1	2.020246E-3	2.680025E-1	-1.218256E-1
3.981250E+1	1.778027E-3	1.911204E-1	4.883355E-3
3.992500E+1	2.080476E-3	2.299710E-1	-1.640011E-1
4.003750E+1	1.892942E-3	1.892606E-1	-1.308261E-1
4.015000E+1	2.237812E-3	2.574569E-1	-3.830140E-2
4.026250E+1	2.287861E-3	2.046872E-1	-1.368290E-1
4.037500E+1	2.128719E-3	2.351070E-1	-1.043977E-1
4.048750E+1	2.448055E-3	9.550423E-2	-6.673799E-2
4.060000E+1	2.023089E-3	2.293445E-1	-1.873484E-1
4.071250E+1	2.077299E-3	2.243656E-1	-7.222400E-2
4.082500E+1	2.228683E-3	5.987990E-2	-2.421534E-2
4.093750E+1	2.464527E-3	2.173502E-1	-1.373368E-1
4.105000E+1	2.061368E-3	1.723275E-1	-4.017298E-2
4.116250E+1	1.997092E-3	1.635980E-1	-3.328756E-2
4.127500E+1	1.991093E-3	1.285418E-1	-2.326547E-2
4.138750E+1	2.145541E-3	1.291488E-1	-7.184097E-2
4.150000E+1	1.790672E-3	2.992232E-1	-1.337307E-1
4.161250E+1	2.055939E-3	2.117762E-1	-1.169925E-1
4.172500E+1	2.054290E-3	1.694802E-1	-3.695596E-2
4.183750E+1	2.082946E-3	2.405746E-1	-1.650279E-1
4.195000E+1	1.920373E-3	1.815480E-1	-8.894650E-2
4.206250E+1	2.128653E-3	2.490478E-1	-6.474345E-2
4.217500E+1	1.947447E-3	2.011374E-1	-1.362677E-1
4.228750E+1	1.755703E-3	1.627828E-1	-2.579932E-2
4.240000E+1	1.879584E-3	2.383018E-1	-5.921365E-2
4.251250E+1	1.869317E-3	2.326660E-1	-4.568279E-2
4.262500E+1	1.853333E-3	1.737294E-1	-1.043911E-1
4.273750E+1	2.066295E-3	2.457877E-1	-7.927619E-2
4.285000E+1	1.694605E-3	1.610278E-1	-7.097130E-3
4.296250E+1	2.173336E-3	2.169778E-1	-1.249757E-1
4.307500E+1	1.666662E-3	1.360895E-1	-4.094240E-2
4.318750E+1	1.758391E-3	3.164141E-1	-9.845481E-2
4.330000E+1	1.868571E-3	1.586483E-1	-1.416075E-2
4.341250E+1	2.292015E-3	1.477002E-1	-4.665831E-2
4.352500E+1	1.633740E-3	1.132298E-1	-4.604449E-3
4.363750E+1	1.676712E-3	1.783258E-1	-5.884073E-2
4.375000E+1	1.568655E-3	2.049168E-1	-1.377501E-1
4.386250E+1	2.219276E-3	1.979807E-1	-9.204178E-2
4.397500E+1	1.773612E-3	1.496183E-1	3.423594E-2
4.408750E+1	1.842008E-3	8.454868E-2	-2.888510E-2
4.420000E+1	1.907715E-3	2.271601E-1	-9.136207E-2
4.431250E+1	1.760612E-3	2.147928E-1	-2.296750E-2
4.442500E+1	1.884177E-3	2.420549E-1	-9.779613E-3
4.453750E+1	1.703324E-3	1.669891E-1	2.033790E-2
4.465000E+1	1.455591E-3	2.220333E-1	-9.204140E-2
4.476250E+1	1.897205E-3	1.624461E-1	-8.996413E-2
4.487500E+1	2.059953E-3	1.495564E-1	-1.230739E-1
4.498750E+1	1.985309E-3	1.934210E-1	-5.144060E-2
