Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
1.000000E+1	1.505796E-2	1.187361E+0	-1.016836E-2
1.011250E+1	1.639117E-2	1.752095E+0	-1.714418E+0
1.022500E+1	1.468238E-2	2.362966E+0	-1.068689E+0
1.033750E+1	1.861033E-2	2.660489E+0	-6.553448E-1
1.045000E+1	1.689961E-2	1.235839E+0	-1.344679E-1
1.056250E+1	1.602834E-2	1.158251E-1	8.315437E-2
1.067500E+1	2.000559E-2	1.472448E+0	-1.247117E+0
1.078750E+1	1.833513E-2	2.005961E+0	-1.193664E+0
1.090000E+1	1.951623E-2	1.746509E+0	-4.355173E-1
1.101250E+1	1.779100E-2	1.548856E+0	-7.794921E-1
1.112500E+1	1.926107E-2	1.810058E+0	-1.351893E-1
1.123750E+1	1.641498E-2	1.706270E+0	-8.876334E-1
1.135000E+1	1.759749E-2	1.152347E+0	4.538561E-2
1.146250E+1	2.217848E-2	1.143026E+0	2.021272E-1
1.157500E+1	2.241304E-2	8.711883E-1	-2.614325E-1
1.168750E+1	1.602731E-2	1.266026E+0	-7.277112E-1
1.180000E+1	2.061100E-2	1.454190E+0	-7.396759E-1
1.191250E+1	2.019266E-2	1.328844E+0	-6.735747E-1
1.202500E+1	1.791784E-2	7.702366E-1	-5.414807E-1
1.213750E+1	1.892944E-2	1.651444E+0	-1.396530E+0
1.225000E+1	1.810316E-2	1.748183E+0	-1.078305E+0
1.236250E+1	2.116282E-2	1.166288E+0	-9.066030E-1
1.247500E+1	2.361514E-2	1.608613E+0	-8.923679E-1
1.258750E+1	2.089770E-2	1.179437E+0	-5.281547E-1
1.270000E+1	2.205734E-2	1.683118E+0	-9.358097E-1
1.281250E+1	1.868025E-2	1.066226E+0	-7.150936E-1
1.292500E+1	2.133552E-2	1.134437E+0	-1.131677E+0
1.303750E+1	2.201381E-2	1.531516E+0	-1.516865E+0
1.315000E+1	2.413011E-2	1.793828E+0	-1.624301E+0
1.326250E+1	1.800684E-2	1.616707E+0	-1.344127E+0
1.337500E+1	2.121386E-2	1.218728E+0	-1.116630E+0
1.348750E+1	2.412527E-2	1.207772E+0	-7.863298E-1
1.360000E+1	2.338987E-2	1.082153E+0	-5.963886E-1
1.371250E+1	2.471763E-2	1.871234E+0	-1.565782E+0
1.382500E+1	2.151125E-2	1.683159E+0	-1.205487E+0
1.393750E+1	2.311921E-2	1.417008E+0	-1.213808E+0
1.405000E+1	2.350426E-2	2.242577E+0	-2.017409E+0
1.416250E+1	2.449418E-2	2.067347E+0	-1.641389E+0
1.427500E+1	2.164418E-2	1.378626E+0	-8.910951E-1
1.438750E+1	2.145126E-2	1.151662E+0	-1.095189E+0
1.450000E+1	2.775051E-2	1.465216E+0	-1.070515E+0
1.461250E+1	2.296909E-2	1.677217E+0	-1.377302E+0
1.472500E+1	2.184217E-2	7.650849E-1	-5.860532E-1
1.483750E+1	3.425963E-2	6.124512E-1	-5.584850E-1
1.495000E+1	2.951523E-2	1.840580E+0	-1.531600E+0
1.506250E+1	2.555923E-2	1.680135E+0	-1.164139E+0
1.517500E+1	3.361707E-2	1.298468E+0	-9.511749E-1
1.528750E+1	3.180414E-2	1.829751E+0	-1.817715E+0
1.540000E+1	3.011057E-2	1.726606E+0	-1.402271E+0
1.551250E+1	3.002856E-2	2.064785E+0	-1.798310E+0
1.562500E+1	2.320210E-2	1.941292E+0	-1.719988E+0
1.573750E+1	2.952116E-2	2.028499E+0	-1.910101E+0
1.585000E+1	2.984754E-2	2.779175E+0	-2.089270E+0
1.596250E+1	3.008556E-2	2.320008E+0	-1.992423E+0
1.607500E+1	2.248196E-2	1.575250E+0	-1.401050E+0
1.618750E+1	3.107712E-2	1.952219E+0	-1.948974E+0
1.630000E+1	2.526480E-2	2.306006E+0	-2.245750E+0
1.641250E+1	2.722222E-2	1.719567E+0	-1.306781E+0
1.652500E+1	2.100493E-2	1.166205E+0	-1.142421E+0
1.663750E+1	2.469133E-2	1.606610E+0	-1.590218E+0
1.675000E+1	3.053625E-2	1.485137E+0	-1.448852E+0
1.686250E+1	2.261049E-2	1.933852E+0	-1.926715E+0
1.697500E+1	2.628596E-2	2.236711E+0	-1.990258E+0
1.708750E+1	2.303941E-2	1.792747E+0	-1.777371E+0
1.720000E+1	2.714445E-2	1.657764E+0	-1.330850E+0
1.731250E+1	2.988236E-2	1.933666E+0	-1.642859E+0
1.742500E+1	2.312386E-2	1.035658E+0	-8.887366E-1
1.753750E+1	2.759195E-2	1.732116E+0	-1.685250E+0
1.765000E+1	2.479948E-2	1.872983E+0	-1.733614E+0
1.776250E+1	2.842894E-2	2.024752E+0	-1.986147E+0
1.787500E+1	2.827967E-2	1.868322E+0	-1.868206E+0
1.798750E+1	2.497298E-2	2.029993E+0	-1.933951E+0
1.810000E+1	2.323390E-2	1.677569E+0	-1.550053E+0
1.821250E+1	3.096408E-2	2.015874E+0	-2.010974E+0
1.832500E+1	3.177467E-2	1.174054E+0	-1.145371E+0
1.843750E+1	3.515965E-2	2.071827E+0	-2.070482E+0
1.855000E+1	3.006135E-2	1.899619E+0	-1.896953E+0
1.866250E+1	3.148559E-2	1.406044E+0	-1.375775E+0
1.877500E+1	3.168882E-2	2.321954E+0	-2.149366E+0
1.888750E+1	2.747301E-2	2.191850E+0	-1.721929E+0
1.900000E+1	3.133995E-2	2.362505E+0	-2.351368E+0
1.911250E+1	2.776485E-2	2.271714E+0	-2.228648E+0
1.922500E+1	3.011733E-2	2.064039E+0	-2.061684E+0
1.933750E+1	2.779595E-2	1.958903E+0	-1.948897E+0
1.945000E+1	3.703011E-2	1.696480E+0	-1.692611E+0
1.956250E+1	2.696561E-2	2.586812E+0	-2.411224E+0
1.967500E+1	3.449922E-2	1.496140E+0	-1.496048E+0
1.978750E+1	2.964517E-2	1.883013E+0	-1.811909E+0
1.990000E+1	3.389508E-2	8.319966E-1	-7.989247E-1
2.001250E+1	2.765048E-2	1.051690E+0	-1.051682E+0
2.012500E+1	2.955583E-2	1.803368E+0	-1.801545E+0
2.023750E+1	3.471699E-2	2.010990E+0	-2.010745E+0
2.035000E+1	3.335311E-2	2.093781E+0	-2.085064E+0
2.046250E+1	3.719128E-2	2.243898E+0	-2.238832E+0
2.057500E+1	3.127646E-2	1.236862E+0	-1.229587E+0
2.068750E+1	2.883760E-2	1.945978E+0	-1.937295E+0
2.080000E+1	3.225631E-2	9.340678E-1	-9.283668E-1
2.091250E+1	2.921102E-2	1.771239E+0	-1.754356E+0
2.102500E+1	1.680359E-2	1.180474E+0	-1.130712E+0
2.113750E+1	2.682788E-2	1.808759E+0	-1.777743E+0
2.125000E+1	2.536886E-2	1.380213E+0	-1.162880E+0
2.136250E+1	2.227600E-2	2.221204E+0	-2.068756E+0
2.147500E+1	1.968067E-2	1.481961E+0	-1.480237E+0
2.158750E+1	3.019844E-2	2.248930E+0	-2.101769E+0
2.170000E+1	2.619403E-2	1.215359E+0	-9.319374E-1
2.181250E+1	2.904486E-2	1.159458E+0	-1.154166E+0
2.192500E+1	3.145722E-2	1.551383E+0	-1.482996E+0
2.203750E+1	2.623819E-2	1.721437E+0	-1.528429E+0
2.215000E+1	2.374058E-2	1.900422E+0	-1.270683E+0
2.226250E+1	2.608447E-2	1.929012E+0	-6.914154E-1
2.237500E+1	2.144833E-2	2.174703E+0	-1.528295E+0
2.248750E+1	2.042419E-2	9.106820E-1	-2.847388E-1
2.260000E+1	2.737835E-2	1.581033E+0	-7.110903E-1
2.271250E+1	2.641151E-2	2.033777E+0	-1.779975E+0
2.282500E+1	2.191079E-2	1.119181E+0	-9.528807E-1
2.293750E+1	1.954705E-2	1.169842E+0	-1.098308E+0
2.305000E+1	2.362155E-2	1.065511E+0	-7.269064E-1
2.316250E+1	2.302333E-2	1.344574E+0	-1.249088E+0
2.327500E+1	2.415036E-2	1.107815E+0	-6.219193E-1
2.338750E+1	2.135784E-2	1.221601E+0	-1.159081E+0
2.350000E+1	2.134310E-2	1.273347E+0	-1.249541E+0
2.361250E+1	2.328282E-2	1.739365E+0	-1.517897E+0
2.372500E+1	3.181516E-2	1.929650E+0	-1.663662E+0
2.383750E+1	1.890843E-2	1.428411E+0	-9.336990E-1
2.395000E+1	2.501781E-2	1.494694E+0	-5.857897E-1
2.406250E+1	2.198168E-2	1.378224E+0	-1.021700E+0
2.417500E+1	2.172479E-2	9.795353E-1	-6.327575E-1
