Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
0.000000E+0	1.159186E-2	6.906330E-1	-5.055625E-1
0.000000E+0	9.778903E-3	1.305333E+0	2.781585E-1
0.000000E+0	1.056651E-2	9.443988E-1	-3.038536E-1
0.000000E+0	1.243279E-2	8.981701E-1	-6.055506E-1
0.000000E+0	1.244900E-2	1.410877E+0	-8.686464E-1
0.000000E+0	1.092665E-2	1.535173E+0	-4.796197E-1
0.000000E+0	1.174419E-2	1.411903E+0	-5.744087E-1
0.000000E+0	1.183734E-2	1.314491E+0	-1.734591E-1
0.000000E+0	1.312873E-2	8.510182E-1	-3.838587E-1
0.000000E+0	1.007718E-2	1.059337E+0	-7.064842E-1
0.000000E+0	1.222802E-2	1.020939E+0	-5.934654E-1
0.000000E+0	1.093625E-2	8.345116E-1	-5.028955E-1
0.000000E+0	9.952848E-3	8.001531E-1	-5.803936E-1
0.000000E+0	1.130718E-2	1.587408E+0	-1.380513E+0
0.000000E+0	1.121071E-2	1.454995E+0	-9.653424E-1
0.000000E+0	1.057188E-2	1.048910E+0	-6.195208E-1
0.000000E+0	1.047875E-2	1.160267E+0	-8.483531E-1
0.000000E+0	1.234812E-2	1.546505E+0	-9.050930E-1
0.000000E+0	1.012231E-2	1.179037E+0	-5.159504E-1
0.000000E+0	1.134929E-2	9.612343E-1	-6.381803E-1
0.000000E+0	1.140532E-2	1.260806E+0	-7.467527E-1
0.000000E+0	1.338955E-2	1.605826E+0	-7.499039E-1
0.000000E+0	1.219416E-2	1.134493E+0	-5.427382E-1
0.000000E+0	9.675493E-3	7.873585E-1	-5.830424E-1
0.000000E+0	1.294673E-2	1.163922E+0	-6.492047E-1
0.000000E+0	1.186766E-2	1.146482E+0	-8.647472E-1
0.000000E+0	1.481130E-2	1.632061E+0	-1.554835E+0
0.000000E+0	1.279231E-2	1.608101E+0	-1.067854E+0
0.000000E+0	1.034877E-2	1.554188E+0	-1.232798E+0
0.000000E+0	1.458520E-2	9.665900E-1	-6.551228E-1
0.000000E+0	1.177594E-2	1.440632E+0	-1.231792E+0
0.000000E+0	1.103888E-2	1.801302E+0	-1.313961E+0
0.000000E+0	9.036920E-3	1.722291E+0	-8.836972E-1
0.000000E+0	1.302633E-2	8.853806E-1	-2.395274E-1
0.000000E+0	1.349992E-2	8.829778E-1	-7.085559E-1
0.000000E+0	1.346726E-2	1.281116E+0	-1.085077E+0
0.000000E+0	1.230819E-2	1.514380E+0	-9.928651E-1
0.000000E+0	1.275819E-2	1.402622E+0	-3.489816E-1
0.000000E+0	1.284548E-2	4.894119E-1	-4.757792E-1
0.000000E+0	1.358147E-2	1.348640E+0	-1.270097E+0
0.000000E+0	1.020650E-2	8.446902E-1	-7.939865E-1
0.000000E+0	1.292120E-2	1.148364E+0	-1.024641E+0
0.000000E+0	1.237784E-2	1.250730E+0	-1.005811E+0
0.000000E+0	1.438967E-2	1.436764E+0	-9.516696E-1
0.000000E+0	1.534316E-2	1.405143E+0	-1.348708E+0
0.000000E+0	1.358465E-2	1.417638E+0	-1.097915E+0
0.000000E+0	1.411984E-2	1.489424E+0	-8.766591E-1
0.000000E+0	1.194584E-2	1.228752E+0	-1.025748E+0
0.000000E+0	1.598375E-2	1.144034E+0	-1.002839E+0
0.000000E+0	1.520486E-2	1.549746E+0	-1.235008E+0
0.000000E+0	1.447571E-2	1.922188E+0	-1.834577E+0
0.000000E+0	1.356291E-2	1.637635E+0	-1.351166E+0
0.000000E+0	1.416425E-2	1.417604E+0	-1.195498E+0
0.000000E+0	1.583358E-2	1.166077E+0	-1.028703E+0
0.000000E+0	1.620898E-2	1.038326E+0	-7.736205E-1
0.000000E+0	1.203284E-2	4.215619E-1	-1.403744E-1
0.000000E+0	1.574535E-2	1.446384E+0	-1.411739E+0
0.000000E+0	1.287467E-2	1.379240E+0	-1.073566E+0
0.000000E+0	9.919037E-3	1.348109E+0	-1.132718E+0
0.000000E+0	1.286671E-2	1.480065E+0	-1.291698E+0
0.000000E+0	1.774078E-2	1.173210E+0	-7.191178E-1
0.000000E+0	1.519329E-2	1.214005E+0	-1.140792E+0
0.000000E+0	1.474612E-2	1.267397E+0	-1.215566E+0
0.000000E+0	1.203692E-2	1.975987E+0	-1.964091E+0
0.000000E+0	1.254949E-2	1.693124E+0	-1.689939E+0
0.000000E+0	1.725293E-2	1.567573E+0	-1.199775E+0
0.000000E+0	1.511794E-2	1.051232E+0	-9.480197E-1
0.000000E+0	1.466008E-2	1.246179E+0	-1.145625E+0
0.000000E+0	1.529837E-2	9.946976E-1	-6.228412E-1
0.000000E+0	1.861985E-2	1.141253E+0	-9.180316E-1
0.000000E+0	1.367003E-2	1.558722E+0	-1.461191E+0
0.000000E+0	1.361657E-2	1.601177E+0	-1.477349E+0
0.000000E+0	1.556164E-2	1.052393E+0	-1.047883E+0
0.000000E+0	1.566126E-2	1.255533E+0	-1.226765E+0
0.000000E+0	1.581503E-2	1.220818E+0	-1.218859E+0
0.000000E+0	1.197936E-2	1.829234E+0	-1.829155E+0
0.000000E+0	1.706829E-2	1.758169E+0	-1.747338E+0
