Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
1.000000E+1	2.505880E-3	5.515490E-1	-1.977487E-1
1.011250E+1	2.170853E-3	4.873580E-1	-4.179990E-1
1.022500E+1	2.081829E-3	9.113860E-2	-9.075443E-2
1.033750E+1	2.707637E-3	4.526548E-1	-3.383810E-1
1.045000E+1	2.128850E-3	3.329304E-1	-3.009397E-1
1.056250E+1	2.590754E-3	3.700527E-1	-1.738507E-1
1.067500E+1	2.000076E-3	2.038321E-1	-1.665815E-1
1.078750E+1	2.224342E-3	3.039289E-1	-2.133810E-1
1.090000E+1	2.101516E-3	3.913225E-1	-3.758303E-1
1.101250E+1	2.497490E-3	1.656684E-1	-1.542104E-1
1.112500E+1	2.396029E-3	3.021446E-1	-2.576770E-1
1.123750E+1	1.864906E-3	2.831807E-1	-1.903269E-1
1.135000E+1	2.094443E-3	3.566363E-1	-2.374665E-1
1.146250E+1	2.786736E-3	3.717680E-1	-2.674166E-1
1.157500E+1	2.062000E-3	4.356448E-1	-3.343008E-1
1.168750E+1	2.364015E-3	2.879798E-1	-2.203887E-1
1.180000E+1	2.663184E-3	3.086934E-1	-2.030995E-1
1.191250E+1	2.100171E-3	2.608075E-1	-1.759533E-1
1.202500E+1	2.007557E-3	2.340449E-1	-1.675135E-1
1.213750E+1	1.805141E-3	1.946508E-1	-1.840229E-1
1.225000E+1	1.862452E-3	3.334597E-1	-3.130817E-1
1.236250E+1	2.583713E-3	2.998806E-1	-2.706691E-1
1.247500E+1	2.346244E-3	1.851559E-1	-1.189226E-1
1.258750E+1	2.203745E-3	4.025948E-1	-3.754446E-1
1.270000E+1	2.630185E-3	3.760060E-1	-3.046333E-1
1.281250E+1	2.732460E-3	4.015041E-1	-2.637177E-1
1.292500E+1	2.120976E-3	2.480557E-1	-1.816988E-1
1.303750E+1	1.875610E-3	2.810153E-1	-2.777659E-1
1.315000E+1	2.024471E-3	1.179550E-1	-1.094709E-1
1.326250E+1	2.559612E-3	2.954317E-1	-2.285477E-1
1.337500E+1	2.312278E-3	2.401513E-1	-2.199566E-1
1.348750E+1	2.218684E-3	3.346962E-1	-2.949742E-1
1.360000E+1	1.933943E-3	3.837602E-1	-2.782617E-1
1.371250E+1	1.932647E-3	1.028914E-1	-3.254003E-2
1.382500E+1	1.864927E-3	1.214304E-1	-1.209233E-1
1.393750E+1	2.191235E-3	2.502078E-1	-2.333218E-1
1.405000E+1	2.108678E-3	3.646028E-1	-3.197028E-1
1.416250E+1	1.869684E-3	1.580606E-1	-1.274662E-1
1.427500E+1	2.363279E-3	2.806341E-1	-2.194066E-1
1.438750E+1	2.343682E-3	2.640730E-1	-2.241960E-1
1.450000E+1	1.989386E-3	2.424774E-1	-1.880748E-1
1.461250E+1	2.015885E-3	3.562459E-1	-3.106887E-1
1.472500E+1	2.089667E-3	2.911233E-1	-2.206633E-1
1.483750E+1	2.447618E-3	3.465295E-1	-2.811010E-1
1.495000E+1	2.685792E-3	3.598561E-1	-2.917954E-1
1.506250E+1	2.606852E-3	2.778266E-1	-1.498945E-1
1.517500E+1	2.348389E-3	2.797006E-1	-2.205427E-1
1.528750E+1	2.541276E-3	2.813714E-1	-1.101135E-1
1.540000E+1	2.920817E-3	2.833005E-1	-1.846772E-1
1.551250E+1	2.878560E-3	2.489939E-1	-2.347270E-1
1.562500E+1	2.843772E-3	3.634669E-1	-3.463714E-1
1.573750E+1	2.687528E-3	3.031214E-1	-2.964669E-1
1.585000E+1	2.818126E-3	3.468521E-1	-2.734357E-1
1.596250E+1	2.617864E-3	3.145060E-1	-1.811221E-1
1.607500E+1	2.974262E-3	2.056980E-1	-1.655916E-1
1.618750E+1	2.119501E-3	2.173678E-1	-1.649041E-1
1.630000E+1	2.347127E-3	3.802795E-1	-2.623753E-1
1.641250E+1	2.304325E-3	1.790584E-1	-1.635374E-1
1.652500E+1	2.230411E-3	1.886822E-1	-1.858904E-1
1.663750E+1	2.386949E-3	3.158540E-1	-3.142678E-1
1.675000E+1	2.544855E-3	2.790567E-1	-2.784080E-1
1.686250E+1	2.130816E-3	1.928905E-1	-1.739593E-1
1.697500E+1	2.206563E-3	2.698858E-1	-2.549345E-1
1.708750E+1	1.797209E-3	2.309618E-1	-2.207636E-1
1.720000E+1	2.075575E-3	3.000391E-1	-2.426607E-1
1.731250E+1	1.589205E-3	2.166427E-1	-2.024316E-1
1.742500E+1	1.839377E-3	2.770149E-1	-2.465347E-1
1.753750E+1	2.196294E-3	2.223473E-1	-1.972320E-1
1.765000E+1	2.008925E-3	2.812561E-1	-2.812506E-1
1.776250E+1	1.799248E-3	2.760752E-1	-2.726277E-1
1.787500E+1	2.553125E-3	3.124073E-1	-2.970917E-1
1.798750E+1	1.490305E-3	3.871494E-1	-3.347841E-1
1.810000E+1	1.955531E-3	3.434172E-1	-3.168032E-1
1.821250E+1	1.970763E-3	3.058132E-1	-3.004752E-1
1.832500E+1	1.718380E-3	3.270010E-1	-2.808760E-1
1.843750E+1	2.039972E-3	3.204412E-1	-3.030372E-1
1.855000E+1	1.589066E-3	2.672721E-1	-2.610506E-1
1.866250E+1	1.988944E-3	3.484426E-1	-3.368509E-1
1.877500E+1	1.947886E-3	2.239067E-1	-1.646622E-1
1.888750E+1	1.869101E-3	1.996080E-1	-1.921743E-1
1.900000E+1	2.108772E-3	4.379901E-1	-3.114731E-1
1.911250E+1	2.401311E-3	3.010447E-1	-1.991475E-1
1.922500E+1	2.322352E-3	3.200521E-1	-2.472822E-1
