Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
1.000000E+1	3.981805E-2	3.851083E+0	-3.840404E+0
1.011250E+1	3.899609E-2	4.340559E+0	-3.904208E+0
1.022500E+1	3.091755E-2	6.162682E+0	-5.812278E+0
1.033750E+1	4.154012E-2	7.379992E+0	-6.727335E+0
1.045000E+1	3.870643E-2	8.071616E+0	-7.745287E+0
1.056250E+1	4.409130E-2	8.169585E+0	-7.809320E+0
1.067500E+1	4.326842E-2	7.123974E+0	-6.929826E+0
1.078750E+1	4.479602E-2	7.227186E+0	-7.221369E+0
1.090000E+1	4.406223E-2	7.573370E+0	-7.488719E+0
1.101250E+1	3.963771E-2	8.207753E+0	-8.058574E+0
1.112500E+1	4.552071E-2	8.412445E+0	-8.188170E+0
1.123750E+1	5.146979E-2	7.776807E+0	-7.479310E+0
1.135000E+1	4.635730E-2	7.576179E+0	-7.030552E+0
1.146250E+1	4.443712E-2	8.281619E+0	-7.443903E+0
1.157500E+1	4.290651E-2	7.717797E+0	-6.332899E+0
1.168750E+1	3.632124E-2	7.915766E+0	-6.843992E+0
1.180000E+1	3.288089E-2	7.829692E+0	-6.029207E+0
1.191250E+1	3.926703E-2	7.147576E+0	-5.282618E+0
1.202500E+1	3.241625E-2	7.170435E+0	-5.356503E+0
1.213750E+1	3.334082E-2	6.428994E+0	-4.744091E+0
1.225000E+1	3.429586E-2	6.257462E+0	-4.395411E+0
1.236250E+1	2.771081E-2	5.933553E+0	-4.202808E+0
1.247500E+1	2.954477E-2	5.896303E+0	-4.827264E+0
1.258750E+1	2.508209E-2	6.600907E+0	-5.166257E+0
1.270000E+1	2.627474E-2	5.984949E+0	-4.655449E+0
1.281250E+1	2.769908E-2	5.802302E+0	-4.252444E+0
1.292500E+1	2.293992E-2	6.625162E+0	-5.218849E+0
1.303750E+1	2.032974E-2	6.069434E+0	-4.222027E+0
1.315000E+1	2.157490E-2	6.042054E+0	-3.273246E+0
1.326250E+1	2.243906E-2	5.797741E+0	-2.395033E+0
1.337500E+1	1.734363E-2	5.784254E+0	-2.228830E+0
1.348750E+1	1.705344E-2	4.749209E+0	-2.085686E+0
1.360000E+1	1.849687E-2	4.342566E+0	-1.591590E+0
