Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
1.000000E+1	4.153506E-2	6.004381E+0	-5.498250E+0
1.011250E+1	3.473376E-2	5.311459E+0	-5.177515E+0
1.022500E+1	4.462482E-2	5.772778E+0	-5.721590E+0
1.033750E+1	4.064585E-2	7.166184E+0	-7.140451E+0
1.045000E+1	3.720722E-2	6.700099E+0	-6.696875E+0
1.056250E+1	3.747119E-2	7.177886E+0	-7.096297E+0
1.067500E+1	4.213220E-2	7.390754E+0	-7.293514E+0
1.078750E+1	4.558038E-2	8.431986E+0	-8.121921E+0
1.090000E+1	5.373703E-2	8.865139E+0	-8.599457E+0
1.101250E+1	4.534213E-2	9.042584E+0	-8.490665E+0
1.112500E+1	4.770374E-2	9.669849E+0	-8.549326E+0
1.123750E+1	4.451621E-2	9.227814E+0	-7.741590E+0
1.135000E+1	4.147515E-2	8.356241E+0	-7.327844E+0
1.146250E+1	3.833961E-2	7.557637E+0	-6.407282E+0
1.157500E+1	3.902848E-2	7.893192E+0	-6.641383E+0
1.168750E+1	3.832882E-2	7.722017E+0	-6.305754E+0
1.180000E+1	3.053431E-2	7.111379E+0	-4.920383E+0
1.191250E+1	3.496595E-2	6.513918E+0	-4.861711E+0
1.202500E+1	3.385525E-2	5.904719E+0	-4.550344E+0
1.213750E+1	3.066879E-2	6.258700E+0	-4.383993E+0
1.225000E+1	2.939427E-2	5.675833E+0	-4.316890E+0
1.236250E+1	2.813583E-2	5.508592E+0	-4.313125E+0
1.247500E+1	3.091181E-2	5.584431E+0	-4.395172E+0
1.258750E+1	2.661580E-2	6.320058E+0	-4.751749E+0
1.270000E+1	2.206723E-2	6.133409E+0	-4.813719E+0
1.281250E+1	2.669556E-2	6.593579E+0	-5.236651E+0
1.292500E+1	2.149834E-2	6.107636E+0	-4.560312E+0
1.303750E+1	1.882863E-2	6.236025E+0	-3.618565E+0
1.315000E+1	2.091644E-2	6.272231E+0	-3.450734E+0
1.326250E+1	1.837976E-2	5.408616E+0	-2.531395E+0
1.337500E+1	1.807812E-2	4.971254E+0	-1.981364E+0
1.348750E+1	1.751903E-2	4.555484E+0	-1.758920E+0
1.360000E+1	1.916978E-2	4.118585E+0	-1.370205E+0
1.371250E+1	1.440526E-2	3.745846E+0	-1.286778E+0
1.382500E+1	1.758976E-2	3.437321E+0	-1.405498E+0
1.393750E+1	1.893097E-2	3.249564E+0	-1.532740E+0
1.405000E+1	1.547185E-2	3.307379E+0	-1.358644E+0
1.416250E+1	1.530712E-2	3.803492E+0	-1.915652E+0
1.427500E+1	1.375336E-2	3.940784E+0	-1.688374E+0
1.438750E+1	1.494091E-2	3.710765E+0	-1.240427E+0
1.450000E+1	1.630870E-2	3.712916E+0	-2.648492E-1
1.461250E+1	1.228728E-2	3.262364E+0	-1.682413E-1
1.472500E+1	1.466280E-2	2.362197E+0	-6.717669E-2
1.483750E+1	1.512599E-2	2.202775E+0	-2.128984E-1
1.495000E+1	1.367009E-2	1.892546E+0	-3.787817E-1
1.506250E+1	1.318855E-2	2.035803E+0	-3.898369E-1
1.517500E+1	1.134380E-2	2.221433E+0	-9.343165E-1
1.528750E+1	1.207256E-2	2.516680E+0	-1.130458E+0
1.540000E+1	1.198175E-2	2.560143E+0	-6.820704E-1
1.551250E+1	1.010102E-2	2.313547E+0	-5.962022E-1
1.562500E+1	1.010450E-2	2.253794E+0	-1.548212E-1
1.573750E+1	9.590904E-3	2.088459E+0	-2.142566E-1
1.585000E+1	1.066136E-2	1.725900E+0	-3.209487E-1
1.596250E+1	9.285671E-3	1.871972E+0	-6.337801E-1
1.607500E+1	9.056552E-3	1.956267E+0	-6.234173E-1
1.618750E+1	8.362371E-3	2.301483E+0	-6.337097E-1
1.630000E+1	9.115857E-3	2.255690E+0	-4.803791E-1
1.641250E+1	8.912289E-3	1.941314E+0	-7.427631E-2
1.652500E+1	8.768171E-3	1.826404E+0	1.265519E-1
1.663750E+1	8.866674E-3	1.513596E+0	-1.757268E-1
1.675000E+1	8.503406E-3	1.295989E+0	-1.881874E-1
1.686250E+1	6.721162E-3	1.591927E+0	-3.872177E-1
1.697500E+1	9.161703E-3	1.701952E+0	-4.578129E-1
1.708750E+1	8.646173E-3	1.718967E+0	-3.473060E-1
1.720000E+1	8.335641E-3	1.622418E+0	-4.429324E-2
1.731250E+1	7.348941E-3	1.474655E+0	5.677807E-2
1.742500E+1	8.098202E-3	1.301520E+0	-1.545144E-1
1.753750E+1	6.892741E-3	1.238656E+0	-2.355989E-1
1.765000E+1	6.808905E-3	1.461353E+0	-3.429426E-1
1.776250E+1	6.863380E-3	1.482777E+0	-3.395160E-1
1.787500E+1	6.767087E-3	1.385841E+0	-7.487718E-2
1.798750E+1	6.389983E-3	1.328699E+0	5.548823E-2
1.810000E+1	6.876554E-3	1.233709E+0	-1.949770E-1
1.821250E+1	6.691298E-3	9.923585E-1	1.212841E-2
1.832500E+1	6.453600E-3	1.118819E+0	-1.862940E-1
1.843750E+1	8.504957E-3	1.299713E+0	-2.590422E-1
1.855000E+1	6.819073E-3	1.418136E+0	-1.298127E-1
1.866250E+1	6.187761E-3	1.130409E+0	-7.734407E-2
1.877500E+1	6.128395E-3	1.024723E+0	-7.205254E-3
1.888750E+1	5.556723E-3	1.057079E+0	-1.146492E-1
1.900000E+1	6.434887E-3	1.170948E+0	-2.681001E-1
1.911250E+1	5.626396E-3	1.054326E+0	-7.524378E-2
1.922500E+1	6.939851E-3	9.760395E-1	-4.396860E-2
1.933750E+1	6.103237E-3	9.060323E-1	-5.269159E-2
1.945000E+1	6.369196E-3	8.941917E-1	-1.225524E-1
1.956250E+1	5.097016E-3	1.194429E+0	-1.286916E-1
1.967500E+1	5.533226E-3	1.199953E+0	-2.608796E-2
