Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
1.000000E+1	2.987585E-2	5.043968E+0	-3.456563E+0
1.011250E+1	3.994146E-2	4.533847E+0	-3.719474E+0
1.022500E+1	3.139590E-2	4.657712E+0	-4.076017E+0
1.033750E+1	3.652591E-2	4.559418E+0	-3.988361E+0
1.045000E+1	3.646675E-2	4.719831E+0	-4.198687E+0
1.056250E+1	4.243043E-2	5.364948E+0	-5.070517E+0
1.067500E+1	3.960430E-2	5.469689E+0	-5.164671E+0
1.078750E+1	4.194080E-2	5.859252E+0	-5.778091E+0
1.090000E+1	4.736682E-2	5.999636E+0	-5.999506E+0
1.101250E+1	3.830432E-2	5.771424E+0	-5.771173E+0
1.112500E+1	4.521266E-2	6.205739E+0	-6.201668E+0
1.123750E+1	4.761046E-2	6.052255E+0	-6.004548E+0
1.135000E+1	5.321856E-2	5.925395E+0	-5.333586E+0
1.146250E+1	4.674088E-2	6.235454E+0	-5.741830E+0
1.157500E+1	4.913018E-2	6.470342E+0	-5.859260E+0
1.168750E+1	3.914441E-2	6.525086E+0	-5.873863E+0
1.180000E+1	4.049481E-2	5.436206E+0	-4.547469E+0
1.191250E+1	3.539027E-2	4.933916E+0	-3.640359E+0
1.202500E+1	3.510445E-2	4.287488E+0	-3.308714E+0
1.213750E+1	3.567286E-2	4.289370E+0	-3.118930E+0
1.225000E+1	3.347047E-2	4.139163E+0	-3.059601E+0
1.236250E+1	2.810196E-2	3.626172E+0	-2.783700E+0
1.247500E+1	2.272380E-2	4.257764E+0	-3.363093E+0
1.258750E+1	2.425703E-2	4.245759E+0	-3.174766E+0
1.270000E+1	2.906019E-2	4.139491E+0	-3.503484E+0
1.281250E+1	2.461341E-2	4.223860E+0	-3.193595E+0
1.292500E+1	2.915389E-2	4.970513E+0	-3.436564E+0
1.303750E+1	2.008960E-2	4.912044E+0	-3.108208E+0
1.315000E+1	2.440295E-2	4.526877E+0	-2.353223E+0
1.326250E+1	2.235482E-2	4.554404E+0	-2.370702E+0
1.337500E+1	2.012259E-2	4.047989E+0	-1.758217E+0
1.348750E+1	1.719537E-2	3.749839E+0	-1.395538E+0
1.360000E+1	1.925438E-2	3.570806E+0	-1.493643E+0
1.371250E+1	1.731215E-2	3.603692E+0	-1.503654E+0
1.382500E+1	1.921189E-2	3.286237E+0	-1.494649E+0
1.393750E+1	1.950165E-2	3.371459E+0	-1.779273E+0
1.405000E+1	1.526384E-2	3.167081E+0	-1.597997E+0
1.416250E+1	1.468268E-2	3.134900E+0	-1.876149E+0
1.427500E+1	1.815769E-2	3.396101E+0	-1.902423E+0
1.438750E+1	1.496490E-2	3.369750E+0	-1.457651E+0
1.450000E+1	1.657602E-2	3.285964E+0	-8.107725E-1
1.461250E+1	1.447312E-2	3.114656E+0	-7.015081E-1
1.472500E+1	1.332520E-2	2.857403E+0	-8.753737E-1
1.483750E+1	1.627374E-2	3.156639E+0	-1.097574E+0
1.495000E+1	1.426897E-2	2.670686E+0	-9.971737E-1
1.506250E+1	1.115672E-2	2.528957E+0	-1.015972E+0
1.517500E+1	1.449805E-2	2.853991E+0	-1.082861E+0
1.528750E+1	1.099121E-2	3.000468E+0	-7.032924E-1
1.540000E+1	1.128670E-2	3.058541E+0	-7.445914E-1
1.551250E+1	8.829718E-3	2.790261E+0	-5.677770E-1
1.562500E+1	1.064331E-2	2.614782E+0	-3.090824E-1
1.573750E+1	8.896536E-3	2.447464E+0	-3.761336E-1
1.585000E+1	8.898800E-3	2.291480E+0	-4.553730E-1
1.596250E+1	9.186809E-3	2.350924E+0	-5.700913E-1
1.607500E+1	9.411366E-3	2.286283E+0	-5.655935E-1
1.618750E+1	8.740937E-3	2.357536E+0	-4.910270E-1
1.630000E+1	7.859509E-3	2.087517E+0	-4.059055E-1
1.641250E+1	8.138307E-3	1.992381E+0	-3.820087E-1
1.652500E+1	8.603806E-3	1.989372E+0	-4.042454E-1
1.663750E+1	8.094916E-3	2.061303E+0	-3.470899E-1
1.675000E+1	9.724389E-3	1.989730E+0	-3.429603E-1
1.686250E+1	7.929935E-3	2.087510E+0	-3.642008E-1
1.697500E+1	7.971926E-3	1.938247E+0	4.005048E-2
1.708750E+1	6.915084E-3	1.679939E+0	-5.588922E-2
1.720000E+1	7.445816E-3	1.620787E+0	-2.560861E-1
1.731250E+1	7.262629E-3	1.656317E+0	-2.060264E-1
1.742500E+1	7.269077E-3	1.755090E+0	-3.400354E-1
1.753750E+1	6.124244E-3	1.670716E+0	-1.655929E-1
1.765000E+1	6.894398E-3	1.568000E+0	-4.094418E-2
1.776250E+1	6.842425E-3	1.695278E+0	-1.373513E-1
1.787500E+1	8.145495E-3	1.492233E+0	-1.186869E-1
1.798750E+1	6.260269E-3	1.536360E+0	-1.066798E-1
1.810000E+1	5.503076E-3	1.451926E+0	-3.200162E-3
1.821250E+1	6.957608E-3	1.449539E+0	-2.536974E-2
1.832500E+1	6.028610E-3	1.249521E+0	2.986590E-2
1.843750E+1	6.190388E-3	1.216932E+0	-1.991306E-1
1.855000E+1	6.840456E-3	1.417941E+0	-3.112715E-1
1.866250E+1	6.767611E-3	1.398090E+0	-1.532170E-1
1.877500E+1	6.943709E-3	1.543363E+0	-9.564101E-3
1.888750E+1	5.964459E-3	1.408889E+0	2.622726E-1
1.900000E+1	6.404670E-3	1.242427E+0	1.665564E-1
1.911250E+1	6.386479E-3	1.071241E+0	6.514243E-4
1.922500E+1	6.677516E-3	1.143733E+0	-1.819414E-1
1.933750E+1	6.761797E-3	1.031079E+0	-2.050468E-1
