Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
1.000000E+1	1.948811E-2	3.721884E+0	-2.232352E+0
1.011250E+1	2.355082E-2	4.242020E+0	-3.332249E+0
1.022500E+1	2.157426E-2	3.422001E+0	-2.541831E+0
1.033750E+1	2.200101E-2	3.797095E+0	-2.971648E+0
1.045000E+1	2.075923E-2	3.766713E+0	-3.056018E+0
1.056250E+1	2.442655E-2	4.533912E+0	-4.128788E+0
1.067500E+1	2.173738E-2	4.592965E+0	-3.850858E+0
1.078750E+1	2.876870E-2	4.297026E+0	-4.028960E+0
1.090000E+1	2.898341E-2	4.314850E+0	-4.264828E+0
1.101250E+1	2.784514E-2	5.918390E+0	-5.913026E+0
1.112500E+1	2.995550E-2	6.186835E+0	-6.186834E+0
1.123750E+1	2.927385E-2	6.420683E+0	-6.320361E+0
1.135000E+1	3.797120E-2	6.691350E+0	-6.561395E+0
1.146250E+1	3.343537E-2	6.744841E+0	-6.610439E+0
1.157500E+1	3.244299E-2	6.441345E+0	-6.091588E+0
1.168750E+1	3.963835E-2	6.492886E+0	-5.938663E+0
1.180000E+1	3.922843E-2	6.216468E+0	-5.099837E+0
1.191250E+1	4.203884E-2	6.389127E+0	-5.011082E+0
1.202500E+1	4.680284E-2	5.685613E+0	-4.098536E+0
1.213750E+1	3.715672E-2	5.025661E+0	-3.634015E+0
1.225000E+1	3.652002E-2	4.545022E+0	-3.525411E+0
1.236250E+1	4.073537E-2	4.593064E+0	-3.423111E+0
1.247500E+1	3.078071E-2	3.851410E+0	-2.920643E+0
1.258750E+1	3.238428E-2	4.197680E+0	-3.105061E+0
1.270000E+1	3.313899E-2	4.765229E+0	-4.143279E+0
1.281250E+1	3.475171E-2	5.251244E+0	-4.761482E+0
1.292500E+1	3.211669E-2	5.592377E+0	-4.318092E+0
1.303750E+1	2.993909E-2	5.075047E+0	-3.308615E+0
1.315000E+1	2.848361E-2	4.932803E+0	-2.864745E+0
1.326250E+1	3.449705E-2	5.022047E+0	-2.371183E+0
1.337500E+1	3.020034E-2	4.977010E+0	-2.376516E+0
1.348750E+1	2.327014E-2	3.939549E+0	-1.683006E+0
1.360000E+1	2.519416E-2	3.879868E+0	-1.176326E+0
1.371250E+1	2.147367E-2	3.682596E+0	-1.242308E+0
1.382500E+1	2.645955E-2	3.523093E+0	-1.258065E+0
1.393750E+1	2.316654E-2	2.895615E+0	-1.688935E+0
1.405000E+1	1.998873E-2	3.735345E+0	-1.700971E+0
1.416250E+1	1.941005E-2	3.832276E+0	-1.983991E+0
1.427500E+1	2.240202E-2	3.900411E+0	-1.571769E+0
1.438750E+1	1.958273E-2	3.863626E+0	-1.175740E+0
1.450000E+1	1.874728E-2	3.741642E+0	-8.317307E-1
1.461250E+1	1.994248E-2	3.158038E+0	-6.692501E-1
1.472500E+1	1.867093E-2	3.006164E+0	-1.167757E+0
1.483750E+1	2.335108E-2	2.691963E+0	-8.428460E-1
1.495000E+1	1.985016E-2	3.176100E+0	-1.100155E+0
1.506250E+1	1.657174E-2	3.020786E+0	-1.137057E+0
1.517500E+1	1.314809E-2	3.039576E+0	-1.302553E+0
