Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
1.000000E+1	2.870209E-2	4.443594E+0	-3.535364E+0
1.011250E+1	2.619109E-2	4.220814E+0	-3.414001E+0
1.022500E+1	2.402879E-2	4.270555E+0	-3.747049E+0
1.033750E+1	3.189918E-2	5.281287E+0	-4.543005E+0
1.045000E+1	3.375224E-2	5.341179E+0	-4.363535E+0
1.056250E+1	3.096657E-2	4.726061E+0	-4.496785E+0
1.067500E+1	3.357873E-2	5.180510E+0	-4.580381E+0
1.078750E+1	3.373022E-2	5.164911E+0	-5.044040E+0
1.090000E+1	3.699396E-2	6.078300E+0	-5.980544E+0
1.101250E+1	3.696196E-2	6.039403E+0	-5.996519E+0
1.112500E+1	3.570092E-2	6.594845E+0	-6.591900E+0
1.123750E+1	3.328190E-2	6.599299E+0	-6.595476E+0
1.135000E+1	4.684227E-2	5.805070E+0	-5.661825E+0
1.146250E+1	4.136643E-2	6.481871E+0	-6.141125E+0
1.157500E+1	3.979364E-2	6.432946E+0	-6.034679E+0
1.168750E+1	4.982360E-2	6.659924E+0	-6.091450E+0
1.180000E+1	3.998654E-2	5.538048E+0	-4.847424E+0
1.191250E+1	3.788999E-2	4.983564E+0	-3.864765E+0
1.202500E+1	4.561006E-2	5.162303E+0	-3.679778E+0
1.213750E+1	3.569078E-2	4.791433E+0	-3.464934E+0
1.225000E+1	3.151273E-2	4.720939E+0	-3.253685E+0
1.236250E+1	3.886120E-2	3.713976E+0	-2.376208E+0
1.247500E+1	2.981936E-2	3.641747E+0	-2.518639E+0
1.258750E+1	2.683490E-2	3.470643E+0	-1.604398E+0
1.270000E+1	2.824784E-2	3.816365E+0	-2.960278E+0
1.281250E+1	2.902957E-2	4.245944E+0	-3.577693E+0
1.292500E+1	2.915548E-2	4.465343E+0	-3.624803E+0
1.303750E+1	2.518318E-2	4.949099E+0	-3.367038E+0
1.315000E+1	2.315391E-2	4.727064E+0	-2.736068E+0
1.326250E+1	2.235354E-2	5.178109E+0	-2.816172E+0
1.337500E+1	2.044797E-2	4.941689E+0	-2.323369E+0
1.348750E+1	1.734059E-2	3.996177E+0	-1.604967E+0
1.360000E+1	2.107722E-2	3.976848E+0	-1.608726E+0
1.371250E+1	1.837424E-2	3.361199E+0	-1.203187E+0
1.382500E+1	1.878017E-2	3.534639E+0	-1.137413E+0
1.393750E+1	2.001133E-2	3.565972E+0	-1.593476E+0
1.405000E+1	1.563664E-2	3.180058E+0	-1.329654E+0
1.416250E+1	1.580705E-2	3.264631E+0	-1.690376E+0
1.427500E+1	1.877036E-2	3.760944E+0	-2.092991E+0
1.438750E+1	1.723227E-2	3.726998E+0	-1.598114E+0
1.450000E+1	1.645327E-2	3.732161E+0	-1.048304E+0
1.461250E+1	1.524216E-2	3.184817E+0	-9.353099E-1
1.472500E+1	1.541192E-2	3.179197E+0	-7.929320E-1
1.483750E+1	1.904246E-2	3.284174E+0	-7.429513E-1
1.495000E+1	1.490014E-2	2.881979E+0	-1.024364E+0
1.506250E+1	1.578047E-2	2.723008E+0	-1.176449E+0
1.517500E+1	1.341063E-2	2.856979E+0	-1.006796E+0
1.528750E+1	1.198690E-2	2.916652E+0	-7.540002E-1
1.540000E+1	1.171023E-2	3.134589E+0	-8.374219E-1
