Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,21600.193,0.00000,20397.945
1,28663.355,0.00701,20458.768
2,46852.156,0.01401,20519.824
3,52299.344,0.02102,20581.115
4,51088.332,0.02803,20642.645
5,45833.230,0.03504,20704.408
6,28591.840,0.04204,20766.406
7,19786.729,0.04905,20828.641
,,0.05606,20891.111
,,0.06306,20953.816
,,0.07007,21016.756
,,0.07708,21079.930
,,0.08408,21143.338
,,0.09109,21206.982
,,0.09810,21270.859
,,0.10511,21334.971
,,0.11211,21399.318
,,0.11912,21463.896
,,0.12613,21528.709
,,0.13313,21593.756
,,0.14014,21659.035
,,0.14715,21724.547
,,0.15415,21790.291
,,0.16116,21856.270
,,0.16817,21922.479
,,0.17518,21988.918
,,0.18218,22055.590
,,0.18919,22122.494
,,0.19620,22189.627
,,0.20320,22256.992
,,0.21021,22324.586
,,0.21722,22392.412
,,0.22422,22460.465
,,0.23123,22528.748
,,0.23824,22597.260
,,0.24525,22666.000
,,0.25225,22734.969
,,0.25926,22804.164
,,0.26627,22873.588
,,0.27327,22943.236
,,0.28028,23013.113
,,0.28729,23083.215
,,0.29429,23153.541
,,0.30130,23224.094
,,0.30831,23294.871
,,0.31532,23365.871
,,0.32232,23437.094
,,0.32933,23508.541
,,0.33634,23580.211
,,0.34334,23652.102
,,0.35035,23724.215
,,0.35736,23796.549
,,0.36436,23869.102
,,0.37137,23941.875
,,0.37838,24014.867
,,0.38539,24088.078
,,0.39239,24161.508
,,0.39940,24235.154
,,0.40641,24309.016
,,0.41341,24383.096
,,0.42042,24457.389
,,0.42743,24531.898
,,0.43443,24606.621
,,0.44144,24681.557
,,0.44845,24756.705
,,0.45546,24832.066
,,0.46246,24907.637
,,0.46947,24983.420
,,0.47648,25059.412
,,0.48348,25135.613
,,0.49049,25212.021
,,0.49750,25288.639
,,0.50450,25365.461
,,0.51151,25442.490
,,0.51852,25519.725
,,0.52553,25597.164
,,0.53253,25674.805
,,0.53954,25752.648
,,0.54655,25830.695
,,0.55355,25908.943
,,0.56056,25987.389
,,0.56757,26066.035
,,0.57457,26144.879
,,0.58158,26223.920
,,0.58859,26303.158
,,0.59560,26382.590
,,0.60260,26462.217
,,0.60961,26542.039
,,0.61662,26622.051
,,0.62362,26702.256
,,0.63063,26782.650
,,0.63764,26863.236
,,0.64464,26944.010
,,0.65165,27024.971
,,0.65866,27106.117
,,0.66567,27187.449
,,0.67267,27268.967
,,0.67968,27350.666
,,0.68669,27432.549
,,0.69369,27514.611
,,0.70070,27596.854
,,0.70771,27679.275
,,0.71471,27761.875
,,0.72172,27844.650
,,0.72873,27927.602
,,0.73574,28010.727
,,0.74274,28094.025
,,0.74975,28177.496
,,0.75676,28261.137
,,0.76376,28344.947
,,0.77077,28428.926
,,0.77778,28513.070
,,0.78478,28597.381
,,0.79179,28681.855
,,0.79880,28766.494
,,0.80581,28851.295
,,0.81281,28936.254
,,0.81982,29021.375
,,0.82683,29106.652
,,0.83383,29192.086
,,0.84084,29277.676
,,0.84785,29363.418
,,0.85485,29449.314
,,0.86186,29535.361
,,0.86887,29621.557
,,0.87588,29707.902
,,0.88288,29794.393
,,0.88989,29881.029
,,0.89690,29967.811
,,0.90390,30054.734
,,0.91091,30141.799
,,0.91792,30229.002
,,0.92492,30316.344
,,0.93193,30403.822
,,0.93894,30491.438
,,0.94595,30579.184
,,0.95295,30667.064
,,0.95996,30755.074
,,0.96697,30843.213
,,0.97397,30931.480
,,0.98098,31019.871
,,0.98799,31108.389
,,0.99499,31197.027
,,1.00200,31285.787
,,1.00901,31374.666
,,1.01602,31463.664
