Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,22303.959,0.00000,20500.836
1,30960.793,0.00701,20574.123
2,47154.559,0.01401,20647.619
3,52202.016,0.02102,20721.320
4,53784.688,0.02803,20795.230
5,46071.766,0.03504,20869.346
6,29549.703,0.04204,20943.668
7,18227.131,0.04905,21018.195
,,0.05606,21092.928
,,0.06306,21167.865
,,0.07007,21243.006
,,0.07708,21318.350
,,0.08408,21393.896
,,0.09109,21469.646
,,0.09810,21545.598
,,0.10511,21621.750
,,0.11211,21698.104
,,0.11912,21774.656
,,0.12613,21851.410
,,0.13313,21928.361
,,0.14014,22005.512
,,0.14715,22082.859
,,0.15415,22160.404
,,0.16116,22238.146
,,0.16817,22316.082
,,0.17518,22394.215
,,0.18218,22472.543
,,0.18919,22551.062
,,0.19620,22629.777
,,0.20320,22708.684
,,0.21021,22787.781
,,0.21722,22867.070
,,0.22422,22946.549
,,0.23123,23026.219
,,0.23824,23106.078
,,0.24525,23186.123
,,0.25225,23266.357
,,0.25926,23346.777
,,0.26627,23427.385
,,0.27327,23508.176
,,0.28028,23589.152
,,0.28729,23670.311
,,0.29429,23751.652
,,0.30130,23833.178
,,0.30831,23914.883
,,0.31532,23996.768
,,0.32232,24078.834
,,0.32933,24161.076
,,0.33634,24243.498
,,0.34334,24326.098
,,0.35035,24408.871
,,0.35736,24491.820
,,0.36436,24574.945
,,0.37137,24658.242
,,0.37838,24741.711
,,0.38539,24825.352
,,0.39239,24909.164
,,0.39940,24993.145
,,0.40641,25077.295
,,0.41341,25161.613
,,0.42042,25246.098
,,0.42743,25330.748
,,0.43443,25415.564
,,0.44144,25500.543
,,0.44845,25585.684
,,0.45546,25670.988
,,0.46246,25756.453
,,0.46947,25842.076
,,0.47648,25927.859
,,0.48348,26013.801
,,0.49049,26099.898
,,0.49750,26186.150
,,0.50450,26272.557
,,0.51151,26359.117
,,0.51852,26445.830
,,0.52553,26532.695
,,0.53253,26619.709
,,0.53954,26706.873
,,0.54655,26794.184
,,0.55355,26881.641
,,0.56056,26969.244
,,0.56757,27056.992
,,0.57457,27144.883
,,0.58158,27232.916
,,0.58859,27321.090
,,0.59560,27409.402
,,0.60260,27497.854
,,0.60961,27586.443
,,0.61662,27675.168
,,0.62362,27764.027
,,0.63063,27853.021
,,0.63764,27942.146
,,0.64464,28031.402
,,0.65165,28120.789
,,0.65866,28210.305
,,0.66567,28299.947
,,0.67267,28389.715
,,0.67968,28479.607
,,0.68669,28569.623
,,0.69369,28659.762
,,0.70070,28750.020
,,0.70771,28840.398
,,0.71471,28930.893
,,0.72172,29021.506
,,0.72873,29112.234
,,0.73574,29203.076
,,0.74274,29294.029
,,0.74975,29385.094
,,0.75676,29476.270
