Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,20038.875,0.00000,19838.213
1,29659.711,0.00701,19896.811
2,45363.984,0.01401,19955.648
3,52131.707,0.02102,20014.727
4,53101.012,0.02803,20074.045
5,47855.281,0.03504,20133.604
6,28982.979,0.04204,20193.404
7,21569.406,0.04905,20253.443
,,0.05606,20313.723
,,0.06306,20374.244
,,0.07007,20435.006
,,0.07708,20496.006
,,0.08408,20557.248
,,0.09109,20618.729
,,0.09810,20680.451
,,0.10511,20742.414
,,0.11211,20804.615
,,0.11912,20867.057
,,0.12613,20929.740
,,0.13313,20992.662
,,0.14014,21055.822
,,0.14715,21119.225
,,0.15415,21182.865
,,0.16116,21246.744
,,0.16817,21310.863
,,0.17518,21375.221
,,0.18218,21439.818
,,0.18919,21504.654
,,0.19620,21569.729
,,0.20320,21635.041
,,0.21021,21700.590
,,0.21722,21766.379
,,0.22422,21832.404
,,0.23123,21898.668
,,0.23824,21965.170
,,0.24525,22031.906
,,0.25225,22098.881
,,0.25926,22166.092
,,0.26627,22233.539
,,0.27327,22301.221
,,0.28028,22369.141
,,0.28729,22437.293
,,0.29429,22505.682
,,0.30130,22574.305
,,0.30831,22643.162
,,0.31532,22712.254
,,0.32232,22781.578
,,0.32933,22851.137
,,0.33634,22920.928
,,0.34334,22990.949
,,0.35035,23061.205
,,0.35736,23131.691
,,0.36436,23202.408
,,0.37137,23273.357
,,0.37838,23344.535
,,0.38539,23415.945
,,0.39239,23487.582
,,0.39940,23559.449
,,0.40641,23631.543
,,0.41341,23703.865
,,0.42042,23776.416
,,0.42743,23849.193
,,0.43443,23922.195
,,0.44144,23995.424
,,0.44845,24068.879
,,0.45546,24142.557
,,0.46246,24216.459
,,0.46947,24290.586
,,0.47648,24364.936
,,0.48348,24439.506
,,0.49049,24514.299
,,0.49750,24589.312
,,0.50450,24664.547
,,0.51151,24740.000
,,0.51852,24815.672
,,0.52553,24891.562
,,0.53253,24967.672
,,0.53954,25043.996
,,0.54655,25120.537
,,0.55355,25197.295
,,0.56056,25274.268
,,0.56757,25351.453
,,0.57457,25428.852
,,0.58158,25506.463
,,0.58859,25584.285
,,0.59560,25662.320
,,0.60260,25740.564
,,0.60961,25819.018
,,0.61662,25897.678
,,0.62362,25976.547
,,0.63063,26055.623
,,0.63764,26134.904
,,0.64464,26214.391
,,0.65165,26294.082
,,0.65866,26373.977
,,0.66567,26454.072
,,0.67267,26534.369
,,0.67968,26614.867
,,0.68669,26695.564
,,0.69369,26776.459
,,0.70070,26857.553
,,0.70771,26938.842
,,0.71471,27020.328
,,0.72172,27102.008
,,0.72873,27183.881
,,0.73574,27265.945
,,0.74274,27348.203
,,0.74975,27430.650
,,0.75676,27513.287
,,0.76376,27596.113
,,0.77077,27679.125
,,0.77778,27762.322
,,0.78478,27845.705
,,0.79179,27929.271
,,0.79880,28013.021
,,0.80581,28096.953
,,0.81281,28181.064
,,0.81982,28265.354
,,0.82683,28349.822
,,0.83383,28434.467
,,0.84084,28519.287
,,0.84785,28604.281
,,0.85485,28689.451
,,0.86186,28774.789
,,0.86887,28860.301
,,0.87588,28945.979
,,0.88288,29031.826
,,0.88989,29117.842
,,0.89690,29204.021
,,0.90390,29290.363
,,0.91091,29376.871
,,0.91792,29463.539
,,0.92492,29550.365
,,0.93193,29637.352
,,0.93894,29724.496
,,0.94595,29811.797
,,0.95295,29899.250
,,0.95996,29986.857
,,0.96697,30074.617
,,0.97397,30162.525
,,0.98098,30250.584
,,0.98799,30338.789
,,0.99499,30427.141
,,1.00200,30515.635
,,1.00901,30604.273
,,1.01602,30693.053
,,1.02302,30781.973
,,1.03003,30871.031
,,1.03704,30960.225
,,1.04404,31049.555
,,1.05105,31139.018
,,1.05806,31228.613
,,1.06507,31318.338
,,1.07207,31408.193
,,1.07908,31498.174
,,1.08609,31588.281
,,1.09309,31678.514
,,1.10010,31768.867
,,1.10711,31859.342
,,1.11411,31949.936
,,1.12112,32040.646
,,1.12813,32131.473
,,1.13514,32222.412
,,1.14214,32313.465
,,1.14915,32404.627
,,1.15616,32495.898
,,1.16316,32587.277
,,1.17017,32678.760
,,1.17718,32770.348
,,1.18418,32862.035
,,1.19119,32953.824
,,1.19820,33045.711
,,1.20521,33137.695
,,1.21221,33229.770
,,1.21922,33321.941
,,1.22623,33414.199
,,1.23323,33506.551
,,1.24024,33598.988
,,1.24725,33691.508
,,1.25425,33784.113
,,1.26126,33876.801
,,1.26827,33969.566
,,1.27528,34062.406
,,1.28228,34155.328
,,1.28929,34248.320
,,1.29630,34341.383
,,1.30330,34434.520
,,1.31031,34527.719
,,1.31732,34620.988
,,1.32432,34714.316
,,1.33133,34807.711
,,1.33834,34901.164
,,1.34535,34994.672
,,1.35235,35088.238
,,1.35936,35181.859
,,1.36637,35275.527
,,1.37337,35369.250
,,1.38038,35463.020
,,1.38739,35556.832
,,1.39439,35650.688
,,1.40140,35744.586
,,1.40841,35838.523
,,1.41542,35932.496
,,1.42242,36026.508
,,1.42943,36120.551
,,1.43644,36214.621
,,1.44344,36308.723
,,1.45045,36402.848
,,1.45746,36497.000
,,1.46446,36591.172
