Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,18300.371,0.00000,17839.189
1,25156.299,0.00701,17880.014
2,40469.215,0.01401,17921.092
3,50420.715,0.02102,17962.420
4,50089.363,0.02803,18004.000
5,42612.184,0.03504,18045.836
6,26973.840,0.04204,18087.924
7,19001.586,0.04905,18130.268
,,0.05606,18172.865
,,0.06306,18215.721
,,0.07007,18258.832
,,0.07708,18302.201
,,0.08408,18345.828
,,0.09109,18389.715
,,0.09810,18433.859
,,0.10511,18478.266
,,0.11211,18522.932
,,0.11912,18567.859
,,0.12613,18613.049
,,0.13313,18658.500
,,0.14014,18704.215
,,0.14715,18750.195
,,0.15415,18796.438
,,0.16116,18842.947
,,0.16817,18889.721
,,0.17518,18936.762
,,0.18218,18984.068
,,0.18919,19031.641
,,0.19620,19079.482
,,0.20320,19127.594
,,0.21021,19175.973
,,0.21722,19224.621
,,0.22422,19273.539
,,0.23123,19322.727
,,0.23824,19372.186
,,0.24525,19421.916
,,0.25225,19471.918
,,0.25926,19522.193
,,0.26627,19572.740
,,0.27327,19623.561
,,0.28028,19674.654
,,0.28729,19726.021
,,0.29429,19777.664
,,0.30130,19829.580
,,0.30831,19881.773
,,0.31532,19934.240
,,0.32232,19986.984
,,0.32933,20040.004
,,0.33634,20093.299
,,0.34334,20146.873
,,0.35035,20200.723
,,0.35736,20254.852
,,0.36436,20309.258
,,0.37137,20363.941
,,0.37838,20418.904
,,0.38539,20474.146
,,0.39239,20529.668
,,0.39940,20585.467
,,0.40641,20641.547
,,0.41341,20697.904
,,0.42042,20754.543
,,0.42743,20811.463
,,0.43443,20868.662
,,0.44144,20926.143
,,0.44845,20983.902
,,0.45546,21041.943
,,0.46246,21100.266
,,0.46947,21158.869
,,0.47648,21217.754
,,0.48348,21276.920
,,0.49049,21336.367
,,0.49750,21396.096
,,0.50450,21456.105
,,0.51151,21516.398
,,0.51852,21576.971
,,0.52553,21637.826
,,0.53253,21698.963
,,0.53954,21760.381
,,0.54655,21822.082
,,0.55355,21884.064
,,0.56056,21946.326
,,0.56757,22008.871
,,0.57457,22071.697
,,0.58158,22134.805
,,0.58859,22198.193
,,0.59560,22261.863
,,0.60260,22325.814
,,0.60961,22390.045
,,0.61662,22454.559
,,0.62362,22519.352
,,0.63063,22584.424
,,0.63764,22649.777
,,0.64464,22715.410
,,0.65165,22781.324
,,0.65866,22847.518
,,0.66567,22913.988
,,0.67267,22980.738
,,0.67968,23047.768
,,0.68669,23115.076
,,0.69369,23182.662
,,0.70070,23250.525
,,0.70771,23318.666
,,0.71471,23387.082
,,0.72172,23455.777
,,0.72873,23524.746
,,0.73574,23593.992
,,0.74274,23663.514
,,0.74975,23733.311
,,0.75676,23803.381
,,0.76376,23873.725
,,0.77077,23944.344
,,0.77778,24015.234
,,0.78478,24086.396
,,0.79179,24157.832
,,0.79880,24229.539
,,0.80581,24301.516
,,0.81281,24373.762
,,0.81982,24446.279
,,0.82683,24519.064
,,0.83383,24592.119
,,0.84084,24665.439
,,0.84785,24739.027
,,0.85485,24812.883
,,0.86186,24887.002
,,0.86887,24961.387
,,0.87588,25036.035
,,0.88288,25110.947
,,0.88989,25186.123
,,0.89690,25261.559
,,0.90390,25337.254
,,0.91091,25413.211
,,0.91792,25489.428
,,0.92492,25565.902
,,0.93193,25642.633
,,0.93894,25719.621
,,0.94595,25796.865
,,0.95295,25874.365
,,0.95996,25952.117
,,0.96697,26030.121
,,0.97397,26108.377
,,0.98098,26186.885
,,0.98799,26265.641
,,0.99499,26344.646
,,1.00200,26423.900
,,1.00901,26503.398
,,1.01602,26583.145
,,1.02302,26663.133
,,1.03003,26743.365
,,1.03704,26823.840
,,1.04404,26904.555
,,1.05105,26985.508
,,1.05806,27066.701
,,1.06507,27148.131
,,1.07207,27229.797
,,1.07908,27311.697
,,1.08609,27393.832
,,1.09309,27476.197
,,1.10010,27558.795
,,1.10711,27641.621
,,1.11411,27724.676
,,1.12112,27807.955
,,1.12813,27891.461
,,1.13514,27975.191
,,1.14214,28059.143
,,1.14915,28143.316
,,1.15616,28227.709
,,1.16316,28312.318
,,1.17017,28397.146
,,1.17718,28482.188
,,1.18418,28567.443
,,1.19119,28652.910
,,1.19820,28738.588
,,1.20521,28824.473
,,1.21221,28910.566
,,1.21922,28996.863
,,1.22623,29083.365
,,1.23323,29170.070
,,1.24024,29256.975
,,1.24725,29344.078
,,1.25425,29431.377
,,1.26126,29518.873
,,1.26827,29606.561
,,1.27528,29694.441
,,1.28228,29782.510
,,1.28929,29870.768
,,1.29630,29959.213
,,1.30330,30047.842
,,1.31031,30136.652
,,1.31732,30225.645
,,1.32432,30314.812
,,1.33133,30404.160
,,1.33834,30493.680
,,1.34535,30583.373
,,1.35235,30673.238
,,1.35936,30763.271
,,1.36637,30853.471
,,1.37337,30943.834
,,1.38038,31034.361
,,1.38739,31125.049
,,1.39439,31215.895
,,1.40140,31306.896
,,1.40841,31398.053
,,1.41542,31489.359
,,1.42242,31580.818
,,1.42943,31672.424
,,1.43644,31764.174
,,1.44344,31856.068
,,1.45045,31948.104
,,1.45746,32040.275
,,1.46446,32132.586
,,1.47147,32225.029
,,1.47848,32317.605
,,1.48549,32410.311
,,1.49249,32503.143
,,1.49950,32596.100
,,1.50651,32689.182
,,1.51351,32782.379
,,1.52052,32875.695
,,1.52753,32969.129
,,1.53453,33062.672
,,1.54154,33156.328
,,1.54855,33250.090
,,1.55556,33343.957
,,1.56256,33437.930
,,1.56957,33532.000
,,1.57658,33626.168
,,1.58358,33720.430
,,1.59059,33814.785
,,1.59760,33909.230
,,1.60460,34003.762
,,1.61161,34098.379
,,1.61862,34193.078
,,1.62563,34287.859
,,1.63263,34382.715
,,1.63964,34477.641
,,1.64665,34572.641
