Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,16345.360,0.00000,15448.866
1,21236.621,0.00701,15483.674
2,37953.043,0.01401,15518.736
3,46225.273,0.02102,15554.055
4,44691.801,0.02803,15589.629
5,34243.383,0.03504,15625.462
6,21201.221,0.04204,15661.553
7,14506.196,0.04905,15697.903
,,0.05606,15734.514
,,0.06306,15771.387
,,0.07007,15808.522
,,0.07708,15845.922
,,0.08408,15883.585
,,0.09109,15921.515
,,0.09810,15959.710
,,0.10511,15998.173
,,0.11211,16036.905
,,0.11912,16075.906
,,0.12613,16115.178
,,0.13313,16154.720
,,0.14014,16194.535
,,0.14715,16234.623
,,0.15415,16274.984
,,0.16116,16315.621
,,0.16817,16356.534
,,0.17518,16397.723
,,0.18218,16439.189
,,0.18919,16480.936
,,0.19620,16522.959
,,0.20320,16565.264
,,0.21021,16607.850
,,0.21722,16650.717
,,0.22422,16693.867
,,0.23123,16737.301
,,0.23824,16781.018
,,0.24525,16825.021
,,0.25225,16869.309
,,0.25926,16913.885
,,0.26627,16958.746
,,0.27327,17003.896
,,0.28028,17049.338
,,0.28729,17095.066
,,0.29429,17141.086
,,0.30130,17187.396
,,0.30831,17233.998
,,0.31532,17280.893
,,0.32232,17328.080
,,0.32933,17375.562
,,0.33634,17423.338
,,0.34334,17471.410
,,0.35035,17519.777
,,0.35736,17568.439
,,0.36436,17617.400
,,0.37137,17666.658
,,0.37838,17716.215
,,0.38539,17766.068
,,0.39239,17816.223
,,0.39940,17866.678
,,0.40641,17917.432
,,0.41341,17968.486
,,0.42042,18019.844
,,0.42743,18071.502
,,0.43443,18123.465
,,0.44144,18175.729
,,0.44845,18228.295
,,0.45546,18281.166
,,0.46246,18334.342
,,0.46947,18387.822
,,0.47648,18441.607
,,0.48348,18495.697
,,0.49049,18550.094
,,0.49750,18604.797
,,0.50450,18659.807
,,0.51151,18715.121
,,0.51852,18770.744
,,0.52553,18826.676
,,0.53253,18882.914
,,0.53954,18939.459
,,0.54655,18996.314
,,0.55355,19053.477
,,0.56056,19110.949
,,0.56757,19168.729
,,0.57457,19226.818
,,0.58158,19285.217
,,0.58859,19343.926
,,0.59560,19402.943
,,0.60260,19462.271
,,0.60961,19521.908
,,0.61662,19581.855
,,0.62362,19642.113
,,0.63063,19702.680
,,0.63764,19763.557
,,0.64464,19824.744
,,0.65165,19886.240
,,0.65866,19948.047
,,0.66567,20010.164
,,0.67267,20072.592
,,0.67968,20135.328
,,0.68669,20198.375
,,0.69369,20261.730
,,0.70070,20325.395
,,0.70771,20389.369
,,0.71471,20453.654
,,0.72172,20518.246
,,0.72873,20583.148
,,0.73574,20648.357
,,0.74274,20713.877
,,0.74975,20779.703
,,0.75676,20845.838
,,0.76376,20912.279
,,0.77077,20979.027
,,0.77778,21046.082
,,0.78478,21113.443
,,0.79179,21181.111
,,0.79880,21249.086
,,0.80581,21317.363
,,0.81281,21385.947
,,0.81982,21454.834
,,0.82683,21524.025
,,0.83383,21593.518
,,0.84084,21663.314
,,0.84785,21733.414
,,0.85485,21803.814
,,0.86186,21874.516
,,0.86887,21945.518
,,0.87588,22016.820
,,0.88288,22088.420
,,0.88989,22160.318
,,0.89690,22232.516
,,0.90390,22305.008
,,0.91091,22377.797
,,0.91792,22450.881
,,0.92492,22524.262
,,0.93193,22597.934
,,0.93894,22671.898
,,0.94595,22746.156
,,0.95295,22820.707
,,0.95996,22895.545
,,0.96697,22970.674
,,0.97397,23046.090
,,0.98098,23121.795
,,0.98799,23197.785
,,0.99499,23274.061
,,1.00200,23350.621
,,1.00901,23427.463
,,1.01602,23504.588
,,1.02302,23581.994
,,1.03003,23659.680
,,1.03704,23737.645
,,1.04404,23815.887
,,1.05105,23894.404
,,1.05806,23973.197
,,1.06507,24052.264
,,1.07207,24131.604
,,1.07908,24211.215
,,1.08609,24291.094
,,1.09309,24371.242
,,1.10010,24451.660
,,1.10711,24532.340
,,1.11411,24613.285
,,1.12112,24694.494
,,1.12813,24775.963
,,1.13514,24857.691
,,1.14214,24939.678
,,1.14915,25021.922
,,1.15616,25104.420
,,1.16316,25187.174
,,1.17017,25270.178
,,1.17718,25353.432
,,1.18418,25436.934
,,1.19119,25520.684
,,1.19820,25604.678
,,1.20521,25688.914
,,1.21221,25773.395
,,1.21922,25858.111
,,1.22623,25943.068
,,1.23323,26028.262
,,1.24024,26113.688
,,1.24725,26199.348
,,1.25425,26285.236
,,1.26126,26371.354
,,1.26827,26457.697
,,1.27528,26544.266
,,1.28228,26631.055
,,1.28929,26718.066
,,1.29630,26805.295
,,1.30330,26892.742
,,1.31031,26980.400
,,1.31732,27068.271
,,1.32432,27156.352
,,1.33133,27244.639
,,1.33834,27333.131
,,1.34535,27421.826
,,1.35235,27510.723
,,1.35936,27599.818
,,1.36637,27689.107
,,1.37337,27778.592
,,1.38038,27868.268
,,1.38739,27958.133
,,1.39439,28048.184
,,1.40140,28138.418
,,1.40841,28228.836
,,1.41542,28319.432
,,1.42242,28410.203
,,1.42943,28501.148
,,1.43644,28592.266
,,1.44344,28683.553
,,1.45045,28775.006
,,1.45746,28866.621
,,1.46446,28958.398
,,1.47147,29050.334
,,1.47848,29142.424
,,1.48549,29234.668
,,1.49249,29327.061
,,1.49950,29419.602
,,1.50651,29512.289
,,1.51351,29605.115
,,1.52052,29698.080
,,1.52753,29791.182
,,1.53453,29884.416
,,1.54154,29977.779
,,1.54855,30071.271
,,1.55556,30164.887
,,1.56256,30258.623
,,1.56957,30352.479
,,1.57658,30446.449
,,1.58358,30540.531
,,1.59059,30634.721
,,1.59760,30729.020
,,1.60460,30823.418
,,1.61161,30917.918
,,1.61862,31012.514
,,1.62563,31107.203
,,1.63263,31201.982
,,1.63964,31296.848
,,1.64665,31391.797
,,1.65365,31486.828
,,1.66066,31581.934
,,1.66767,31677.115
,,1.67467,31772.367
,,1.68168,31867.686
,,1.68869,31963.066
,,1.69570,32058.510
,,1.70270,32154.010
,,1.70971,32249.562
,,1.71672,32345.166
,,1.72372,32440.814
,,1.73073,32536.508
,,1.73774,32632.240
,,1.74474,32728.008
,,1.75175,32823.809
,,1.75876,32919.637
,,1.76577,33015.492
,,1.77277,33111.371
,,1.77978,33207.266
,,1.78679,33303.176
,,1.79379,33399.098
,,1.80080,33495.023
,,1.80781,33590.957
,,1.81481,33686.887
,,1.82182,33782.816
,,1.82883,33878.734
,,1.83584,33974.645
,,1.84284,34070.539
,,1.84985,34166.414
,,1.85686,34262.266
,,1.86386,34358.090
,,1.87087,34453.887
,,1.87788,34549.648
,,1.88488,34645.375
,,1.89189,34741.055
,,1.89890,34836.691
,,1.90591,34932.281
,,1.91291,35027.816
,,1.91992,35123.293
,,1.92693,35218.707
,,1.93393,35314.055
,,1.94094,35409.336
,,1.94795,35504.547
,,1.95495,35599.676
,,1.96196,35694.727
,,1.96897,35789.691
,,1.97598,35884.566
,,1.98298,35979.348
,,1.98999,36074.035
,,1.99700,36168.617
,,2.00400,36263.098
,,2.01101,36357.469
,,2.01802,36451.723
,,2.02503,36545.863
,,2.03203,36639.879
,,2.03904,36733.773
,,2.04605,36827.535
,,2.05305,36921.164
,,2.06006,37014.652
,,2.06707,37108.004
,,2.07407,37201.203
,,2.08108,37294.258
,,2.08809,37387.152
,,2.09510,37479.895
,,2.10210,37572.469
,,2.10911,37664.879
,,2.11612,37757.117
,,2.12312,37849.180
,,2.13013,37941.062
,,2.13714,38032.762
,,2.14414,38124.273
,,2.15115,38215.594
,,2.15816,38306.719
,,2.16517,38397.641
,,2.17217,38488.359
,,2.17918,38578.871
,,2.18619,38669.168
,,2.19319,38759.246
,,2.20020,38849.105
,,2.20721,38938.738
,,2.21421,39028.141
,,2.22122,39117.309
,,2.22823,39206.242
,,2.23524,39294.926
,,2.24224,39383.371
,,2.24925,39471.559
,,2.25626,39559.496
,,2.26326,39647.168
,,2.27027,39734.582
,,2.27728,39821.727
,,2.28428,39908.602
,,2.29129,39995.195
,,2.29830,40081.512
,,2.30531,40167.543
,,2.31231,40253.289
,,2.31932,40338.734
,,2.32633,40423.891
,,2.33333,40508.742
,,2.34034,40593.289
,,2.34735,40677.523
,,2.35435,40761.449
,,2.36136,40845.051
