Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,17085.967,0.00000,16736.229
1,22119.574,0.00701,16762.461
2,36284.617,0.01401,16788.918
3,43946.742,0.02102,16815.604
4,43192.316,0.02803,16842.516
5,30571.803,0.03504,16869.660
6,20919.039,0.04204,16897.035
7,15674.741,0.04905,16924.643
,,0.05606,16952.482
,,0.06306,16980.557
,,0.07007,17008.869
,,0.07708,17037.418
,,0.08408,17066.203
,,0.09109,17095.230
,,0.09810,17124.498
,,0.10511,17154.006
,,0.11211,17183.760
,,0.11912,17213.756
,,0.12613,17243.998
,,0.13313,17274.488
,,0.14014,17305.225
,,0.14715,17336.211
,,0.15415,17367.447
,,0.16116,17398.934
,,0.16817,17430.674
,,0.17518,17462.668
,,0.18218,17494.918
,,0.18919,17527.422
,,0.19620,17560.186
,,0.20320,17593.205
,,0.21021,17626.484
,,0.21722,17660.025
,,0.22422,17693.826
,,0.23123,17727.891
,,0.23824,17762.221
,,0.24525,17796.812
,,0.25225,17831.672
,,0.25926,17866.799
,,0.26627,17902.193
,,0.27327,17937.857
,,0.28028,17973.791
,,0.28729,18009.998
,,0.29429,18046.475
,,0.30130,18083.227
,,0.30831,18120.252
,,0.31532,18157.553
,,0.32232,18195.129
,,0.32933,18232.984
,,0.33634,18271.117
,,0.34334,18309.529
,,0.35035,18348.223
,,0.35736,18387.197
,,0.36436,18426.453
,,0.37137,18465.992
,,0.37838,18505.816
,,0.38539,18545.926
,,0.39239,18586.320
,,0.39940,18627.000
,,0.40641,18667.971
,,0.41341,18709.227
,,0.42042,18750.775
,,0.42743,18792.611
,,0.43443,18834.740
,,0.44144,18877.160
,,0.44845,18919.875
,,0.45546,18962.881
,,0.46246,19006.182
,,0.46947,19049.777
,,0.47648,19093.670
,,0.48348,19137.859
,,0.49049,19182.346
,,0.49750,19227.131
,,0.50450,19272.213
,,0.51151,19317.596
,,0.51852,19363.279
,,0.52553,19409.264
,,0.53253,19455.549
,,0.53954,19502.137
,,0.54655,19549.025
,,0.55355,19596.221
,,0.56056,19643.719
,,0.56757,19691.521
,,0.57457,19739.629
,,0.58158,19788.041
,,0.58859,19836.762
,,0.59560,19885.787
,,0.60260,19935.121
,,0.60961,19984.762
,,0.61662,20034.713
,,0.62362,20084.971
