Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,19869.018,0.00000,19813.367
1,28466.051,0.00701,19850.963
2,39965.902,0.01401,19888.811
3,47970.766,0.02102,19926.910
4,47238.719,0.02803,19965.266
5,34409.770,0.03504,20003.877
6,23231.699,0.04204,20042.742
7,18051.861,0.04905,20081.865
,,0.05606,20121.244
,,0.06306,20160.883
,,0.07007,20200.779
,,0.07708,20240.936
,,0.08408,20281.352
,,0.09109,20322.029
,,0.09810,20362.969
,,0.10511,20404.170
,,0.11211,20445.635
,,0.11912,20487.363
,,0.12613,20529.357
,,0.13313,20571.615
,,0.14014,20614.141
,,0.14715,20656.930
,,0.15415,20699.988
,,0.16116,20743.314
,,0.16817,20786.908
,,0.17518,20830.771
,,0.18218,20874.904
,,0.18919,20919.309
,,0.19620,20963.982
,,0.20320,21008.926
,,0.21021,21054.145
,,0.21722,21099.633
,,0.22422,21145.396
,,0.23123,21191.432
,,0.23824,21237.742
,,0.24525,21284.328
,,0.25225,21331.188
,,0.25926,21378.322
,,0.26627,21425.734
,,0.27327,21473.422
,,0.28028,21521.387
,,0.28729,21569.629
,,0.29429,21618.150
,,0.30130,21666.947
,,0.30831,21716.025
,,0.31532,21765.381
,,0.32232,21815.016
,,0.32933,21864.932
,,0.33634,21915.125
,,0.34334,21965.602
,,0.35035,22016.357
,,0.35736,22067.395
,,0.36436,22118.713
,,0.37137,22170.312
,,0.37838,22222.195
,,0.38539,22274.359
,,0.39239,22326.805
,,0.39940,22379.533
,,0.40641,22432.545
,,0.41341,22485.840
,,0.42042,22539.418
,,0.42743,22593.279
,,0.43443,22647.424
,,0.44144,22701.852
,,0.44845,22756.564
,,0.45546,22811.561
,,0.46246,22866.840
,,0.46947,22922.402
,,0.47648,22978.252
,,0.48348,23034.383
,,0.49049,23090.799
,,0.49750,23147.500
,,0.50450,23204.484
,,0.51151,23261.752
,,0.51852,23319.305
,,0.52553,23377.141
,,0.53253,23435.262
,,0.53954,23493.666
,,0.54655,23552.354
,,0.55355,23611.326
,,0.56056,23670.582
,,0.56757,23730.121
,,0.57457,23789.941
,,0.58158,23850.047
,,0.58859,23910.434
,,0.59560,23971.105
,,0.60260,24032.057
,,0.60961,24093.291
,,0.61662,24154.809
,,0.62362,24216.605
,,0.63063,24278.686
,,0.63764,24341.045
,,0.64464,24403.686
,,0.65165,24466.605
,,0.65866,24529.807
,,0.66567,24593.285
,,0.67267,24657.045
,,0.67968,24721.082
,,0.68669,24785.396
,,0.69369,24849.988
,,0.70070,24914.857
,,0.70771,24980.004
,,0.71471,25045.426
,,0.72172,25111.123
,,0.72873,25177.096
,,0.73574,25243.342
,,0.74274,25309.861
,,0.74975,25376.654
,,0.75676,25443.721
,,0.76376,25511.059
,,0.77077,25578.666
,,0.77778,25646.543
,,0.78478,25714.691
,,0.79179,25783.107
,,0.79880,25851.791
,,0.80581,25920.744
,,0.81281,25989.961
,,0.81982,26059.443
,,0.82683,26129.191
,,0.83383,26199.203
,,0.84084,26269.479
,,0.84785,26340.014
,,0.85485,26410.812
,,0.86186,26481.869
,,0.86887,26553.186
,,0.87588,26624.760
,,0.88288,26696.592
,,0.88989,26768.680
,,0.89690,26841.021
,,0.90390,26913.617
,,0.91091,26986.465
,,0.91792,27059.564
,,0.92492,27132.916
,,0.93193,27206.516
,,0.93894,27280.363
,,0.94595,27354.457
,,0.95295,27428.797
,,0.95996,27503.381
,,0.96697,27578.209
,,0.97397,27653.277
,,0.98098,27728.586
,,0.98799,27804.135
,,0.99499,27879.920
,,1.00200,27955.941
,,1.00901,28032.197
,,1.01602,28108.688
,,1.02302,28185.408
,,1.03003,28262.361
,,1.03704,28339.541
,,1.04404,28416.949
,,1.05105,28494.584
,,1.05806,28572.441
,,1.06507,28650.523
,,1.07207,28728.824
,,1.07908,28807.346
,,1.08609,28886.084
,,1.09309,28965.039
,,1.10010,29044.209
,,1.10711,29123.590
,,1.11411,29203.184
,,1.12112,29282.984
,,1.12813,29362.992
,,1.13514,29443.207
,,1.14214,29523.625
,,1.14915,29604.244
,,1.15616,29685.062
,,1.16316,29766.078
,,1.17017,29847.291
,,1.17718,29928.699
,,1.18418,30010.297
,,1.19119,30092.086
,,1.19820,30174.062
,,1.20521,30256.227
,,1.21221,30338.572
,,1.21922,30421.102
,,1.22623,30503.809
,,1.23323,30586.695
,,1.24024,30669.756
,,1.24725,30752.990
,,1.25425,30836.396
,,1.26126,30919.971
,,1.26827,31003.711
,,1.27528,31087.615
,,1.28228,31171.684
,,1.28929,31255.910
,,1.29630,31340.295
,,1.30330,31424.834
,,1.31031,31509.527
,,1.31732,31594.369
,,1.32432,31679.359
,,1.33133,31764.496
,,1.33834,31849.773
,,1.34535,31935.193
,,1.35235,32020.750
,,1.35936,32106.443
,,1.36637,32192.268
,,1.37337,32278.225
,,1.38038,32364.309
,,1.38739,32450.518
,,1.39439,32536.850
,,1.40140,32623.301
,,1.40841,32709.869
,,1.41542,32796.555
,,1.42242,32883.348
,,1.42943,32970.254
,,1.43644,33057.266
,,1.44344,33144.379
,,1.45045,33231.594
,,1.45746,33318.906
,,1.46446,33406.316
,,1.47147,33493.820
,,1.47848,33581.410
,,1.48549,33669.086
,,1.49249,33756.848
,,1.49950,33844.691
,,1.50651,33932.613
,,1.51351,34020.609
,,1.52052,34108.676
,,1.52753,34196.812
,,1.53453,34285.016
,,1.54154,34373.281
,,1.54855,34461.605
,,1.55556,34549.988
,,1.56256,34638.422
,,1.56957,34726.910
,,1.57658,34815.445
,,1.58358,34904.023
,,1.59059,34992.645
,,1.59760,35081.301
,,1.60460,35169.996
,,1.61161,35258.719
,,1.61862,35347.473
,,1.62563,35436.254
,,1.63263,35525.055
,,1.63964,35613.871
,,1.64665,35702.707
,,1.65365,35791.555
,,1.66066,35880.414
,,1.66767,35969.273
,,1.67467,36058.141
,,1.68168,36147.004
,,1.68869,36235.859
,,1.69570,36324.711
,,1.70270,36413.555
,,1.70971,36502.379
,,1.71672,36591.184
,,1.72372,36679.969
,,1.73073,36768.730
,,1.73774,36857.465
,,1.74474,36946.164
,,1.75175,37034.828
,,1.75876,37123.453
,,1.76577,37212.039
,,1.77277,37300.574
,,1.77978,37389.062
,,1.78679,37477.500
,,1.79379,37565.875
,,1.80080,37654.195
,,1.80781,37742.449
,,1.81481,37830.637
,,1.82182,37918.754
,,1.82883,38006.793
,,1.83584,38094.758
,,1.84284,38182.641
,,1.84985,38270.438
,,1.85686,38358.145
,,1.86386,38445.758
,,1.87087,38533.273
,,1.87788,38620.691
,,1.88488,38708.008
,,1.89189,38795.211
,,1.89890,38882.309
,,1.90591,38969.289
,,1.91291,39056.148
,,1.91992,39142.891
,,1.92693,39229.500
,,1.93393,39315.984
,,1.94094,39402.336
,,1.94795,39488.547
,,1.95495,39574.617
,,1.96196,39660.543
,,1.96897,39746.320
,,1.97598,39831.945
,,1.98298,39917.414
,,1.98999,40002.723
,,1.99700,40087.867
,,2.00400,40172.844
,,2.01101,40257.652
,,2.01802,40342.281
,,2.02503,40426.734
,,2.03203,40511.000
,,2.03904,40595.082
,,2.04605,40678.973
,,2.05305,40762.672
,,2.06006,40846.172
,,2.06707,40929.469
,,2.07407,41012.559
,,2.08108,41095.445
,,2.08809,41178.109
,,2.09510,41260.562
,,2.10210,41342.793
,,2.10911,41424.801
,,2.11612,41506.578
,,2.12312,41588.125
,,2.13013,41669.430
,,2.13714,41750.500
,,2.14414,41831.324
,,2.15115,41911.902
,,2.15816,41992.230
,,2.16517,42072.301
,,2.17217,42152.109
,,2.17918,42231.660
,,2.18619,42310.941
,,2.19319,42389.953
,,2.20020,42468.691
,,2.20721,42547.148
,,2.21421,42625.328
,,2.22122,42703.219
,,2.22823,42780.824
,,2.23524,42858.133
,,2.24224,42935.145
,,2.24925,43011.855
,,2.25626,43088.262
,,2.26326,43164.363
,,2.27027,43240.148
,,2.27728,43315.621
,,2.28428,43390.773
,,2.29129,43465.602
,,2.29830,43540.105
,,2.30531,43614.277
,,2.31231,43688.117
,,2.31932,43761.617
,,2.32633,43834.777
,,2.33333,43907.590
,,2.34034,43980.055
,,2.34735,44052.168
,,2.35435,44123.926
,,2.36136,44195.324
,,2.36837,44266.359
,,2.37538,44337.023
,,2.38238,44407.324
,,2.38939,44477.246
,,2.39640,44546.793
,,2.40340,44615.957
,,2.41041,44684.738
,,2.41742,44753.129
,,2.42442,44821.129
,,2.43143,44888.738
,,2.43844,44955.941
,,2.44545,45022.750
,,2.45245,45089.148
,,2.45946,45155.141
,,2.46647,45220.719
,,2.47347,45285.883
,,2.48048,45350.625
,,2.48749,45414.949
,,2.49449,45478.844
,,2.50150,45542.312
,,2.50851,45605.348
,,2.51552,45667.949
,,2.52252,45730.109
,,2.52953,45791.828
,,2.53654,45853.098
,,2.54354,45913.926
,,2.55055,45974.297
,,2.55756,46034.215
,,2.56456,46093.672
,,2.57157,46152.672
,,2.57858,46211.203
,,2.58559,46269.273
,,2.59259,46326.867
,,2.59960,46383.988
,,2.60661,46440.637
,,2.61361,46496.801
,,2.62062,46552.484
,,2.62763,46607.680
,,2.63463,46662.387
,,2.64164,46716.605
,,2.64865,46770.328
,,2.65566,46823.551
,,2.66266,46876.277
,,2.66967,46928.500
,,2.67668,46980.215
,,2.68368,47031.422
,,2.69069,47082.117
,,2.69770,47132.297
,,2.70470,47181.965
,,2.71171,47231.109
,,2.71872,47279.730
,,2.72573,47327.828
,,2.73273,47375.398
,,2.73974,47422.438
,,2.74675,47468.945
,,2.75375,47514.918
,,2.76076,47560.355
,,2.76777,47605.246
,,2.77477,47649.602
,,2.78178,47693.406
,,2.78879,47736.668
,,2.79580,47779.375
,,2.80280,47821.535
,,2.80981,47863.137
,,2.81682,47904.184
,,2.82382,47944.668
,,2.83083,47984.594
,,2.83784,48023.957
,,2.84484,48062.754
,,2.85185,48100.984
,,2.85886,48138.641
,,2.86587,48175.730
,,2.87287,48212.242
,,2.87988,48248.180
,,2.88689,48283.535
,,2.89389,48318.316
,,2.90090,48352.512
,,2.90791,48386.125
,,2.91491,48419.152
,,2.92192,48451.590
,,2.92893,48483.441
,,2.93594,48514.699
,,2.94294,48545.367
,,2.94995,48575.438
,,2.95696,48604.914
,,2.96396,48633.789
,,2.97097,48662.066
,,2.97798,48689.746
,,2.98498,48716.820
,,2.99199,48743.289
,,2.99900,48769.152
,,3.00601,48794.410
,,3.01301,48819.059
,,3.02002,48843.098
,,3.02703,48866.523
,,3.03403,48889.340
,,3.04104,48911.539
,,3.04805,48933.125
,,3.05506,48954.098
,,3.06206,48974.449
,,3.06907,48994.180
,,3.07608,49013.293
,,3.08308,49031.789
,,3.09009,49049.656
,,3.09710,49066.906
,,3.10410,49083.531
,,3.11111,49099.527
,,3.11812,49114.902
,,3.12513,49129.648
,,3.13213,49143.770
,,3.13914,49157.262
,,3.14615,49170.121
,,3.15315,49182.355
,,3.16016,49193.957
,,3.16717,49204.930
,,3.17417,49215.270
,,3.18118,49224.977
,,3.18819,49234.051
,,3.19520,49242.492
,,3.20220,49250.301
,,3.20921,49257.473
,,3.21622,49264.012
,,3.22322,49269.914
,,3.23023,49275.184
,,3.23724,49279.816
,,3.24424,49283.812
,,3.25125,49287.176
,,3.25826,49289.898
,,3.26527,49291.988
,,3.27227,49293.438
,,3.27928,49294.254
,,3.28629,49294.430
,,3.29329,49293.973
,,3.30030,49292.875
,,3.30731,49291.145
,,3.31431,49288.777
,,3.32132,49285.770
,,3.32833,49282.129
,,3.33534,49277.852
,,3.34234,49272.938
,,3.34935,49267.391
,,3.35636,49261.207
,,3.36336,49254.387
,,3.37037,49246.934
,,3.37738,49238.848
,,3.38438,49230.129
,,3.39139,49220.773
,,3.39840,49210.785
,,3.40541,49200.168
,,3.41241,49188.918
,,3.41942,49177.039
,,3.42643,49164.527
,,3.43343,49151.387
,,3.44044,49137.621
,,3.44745,49123.223
,,3.45445,49108.199
,,3.46146,49092.551
,,3.46847,49076.273
,,3.47548,49059.375
,,3.48248,49041.852
,,3.48949,49023.707
,,3.49650,49004.941
,,3.50350,48985.555
,,3.51051,48965.547
,,3.51752,48944.922
,,3.52452,48923.684
,,3.53153,48901.824
,,3.53854,48879.352
,,3.54555,48856.270
,,3.55255,48832.570
,,3.55956,48808.262
,,3.56657,48783.348
,,3.57357,48757.820
,,3.58058,48731.691
,,3.58759,48704.953
,,3.59459,48677.613
,,3.60160,48649.672
,,3.60861,48621.129
,,3.61562,48591.988
,,3.62262,48562.250
,,3.62963,48531.914
,,3.63664,48500.988
,,3.64364,48469.469
,,3.65065,48437.355
,,3.65766,48404.660
,,3.66466,48371.371
,,3.67167,48337.504
,,3.67868,48303.047
,,3.68569,48268.016
,,3.69269,48232.398
,,3.69970,48196.211
,,3.70671,48159.441
,,3.71371,48122.105
,,3.72072,48084.191
,,3.72773,48045.715
,,3.73473,48006.668
,,3.74174,47967.055
,,3.74875,47926.883
,,3.75576,47886.148
,,3.76276,47844.855
,,3.76977,47803.012
,,3.77678,47760.609
,,3.78378,47717.656
,,3.79079,47674.156
,,3.79780,47630.109
,,3.80480,47585.516
,,3.81181,47540.383
,,3.81882,47494.711
,,3.82583,47448.500
,,3.83283,47401.758
,,3.83984,47354.484
,,3.84685,47306.680
,,3.85385,47258.352
,,3.86086,47209.500
,,3.86787,47160.121
,,3.87487,47110.230
,,3.88188,47059.820
,,3.88889,47008.902
,,3.89590,46957.469
,,3.90290,46905.531
,,3.90991,46853.086
,,3.91692,46800.141
,,3.92392,46746.695
,,3.93093,46692.754
,,3.93794,46638.320
,,3.94494,46583.398
,,3.95195,46527.984
,,3.95896,46472.090
,,3.96597,46415.711
,,3.97297,46358.855
,,3.97998,46301.523
,,3.98699,46243.723
,,3.99399,46185.449
,,4.00100,46126.711
,,4.00801,46067.508
,,4.01502,46007.844
,,4.02202,45947.723
,,4.02903,45887.156
,,4.03604,45826.133
,,4.04304,45764.660
,,4.05005,45702.746
,,4.05706,45640.395
,,4.06406,45577.602
,,4.07107,45514.375
,,4.07808,45450.715
,,4.08508,45386.637
,,4.09209,45322.125
,,4.09910,45257.195
,,4.10611,45191.848
,,4.11311,45126.090
,,4.12012,45059.914
,,4.12713,44993.336
,,4.13413,44926.352
,,4.14114,44858.973
,,4.14815,44791.188
,,4.15516,44723.016
,,4.16216,44654.449
,,4.16917,44585.504
,,4.17618,44516.168
,,4.18318,44446.453
,,4.19019,44376.363
,,4.19720,44305.906
,,4.20420,44235.074
,,4.21121,44163.879
,,4.21822,44092.320
,,4.22523,44020.406
,,4.23223,43948.141
,,4.23924,43875.520
,,4.24625,43802.551
,,4.25325,43729.242
,,4.26026,43655.594
,,4.26727,43581.609
,,4.27427,43507.289
,,4.28128,43432.641
,,4.28829,43357.672
,,4.29530,43282.375
,,4.30230,43206.762
,,4.30931,43130.836
,,4.31632,43054.605
,,4.32332,42978.062
,,4.33033,42901.215
,,4.33734,42824.070
,,4.34434,42746.637
,,4.35135,42668.902
,,4.35836,42590.883
,,4.36537,42512.582
,,4.37237,42434.004
,,4.37938,42355.141
,,4.38639,42276.012
,,4.39339,42196.609
,,4.40040,42116.941
,,4.40741,42037.020
,,4.41441,41956.836
,,4.42142,41876.398
,,4.42843,41795.707
,,4.43544,41714.777
,,4.44244,41633.602
,,4.44945,41552.188
,,4.45646,41470.539
,,4.46346,41388.664
,,4.47047,41306.555
,,4.47748,41224.227
,,4.48448,41141.676
,,4.49149,41058.918
,,4.49850,40975.941
,,4.50551,40892.758
,,4.51251,40809.367
,,4.51952,40725.785
,,4.52653,40642.000
,,4.53353,40558.023
,,4.54054,40473.855
,,4.54755,40389.512
,,4.55455,40304.977
,,4.56156,40220.270
,,4.56857,40135.387
,,4.57558,40050.340
,,4.58258,39965.121
,,4.58959,39879.738
,,4.59660,39794.199
,,4.60360,39708.504
,,4.61061,39622.668
,,4.61762,39536.676
,,4.62462,39450.539
,,4.63163,39364.266
,,4.63864,39277.859
,,4.64565,39191.320
,,4.65265,39104.648
,,4.65966,39017.855
,,4.66667,38930.945
,,4.67367,38843.910
,,4.68068,38756.766
,,4.68769,38669.508
,,4.69469,38582.152
,,4.70170,38494.691
,,4.70871,38407.129
,,4.71572,38319.473
,,4.72272,38231.730
,,4.72973,38143.895
,,4.73674,38055.973
,,4.74374,37967.973
,,4.75075,37879.902
,,4.75776,37791.754
,,4.76476,37703.535
,,4.77177,37615.250
,,4.77878,37526.910
,,4.78579,37438.504
,,4.79279,37350.043
,,4.79980,37261.531
,,4.80681,37172.973
,,4.81381,37084.375
,,4.82082,36995.730
,,4.82783,36907.047
,,4.83484,36818.332
,,4.84184,36729.590
,,4.84885,36640.816
,,4.85586,36552.020
,,4.86286,36463.203
,,4.86987,36374.375
,,4.87688,36285.527
,,4.88388,36196.672
,,4.89089,36107.809
,,4.89790,36018.949
,,4.90490,35930.086
,,4.91191,35841.223
,,4.91892,35752.367
,,4.92593,35663.531
,,4.93293,35574.699
,,4.93994,35485.887
,,4.94695,35397.094
,,4.95395,35308.332
,,4.96096,35219.586
,,4.96797,35130.875
,,4.97498,35042.195
,,4.98198,34953.559
,,4.98899,34864.953
,,4.99600,34776.391
,,5.00300,34687.879
,,5.01001,34599.410
,,5.01702,34511.004
,,5.02402,34422.645
,,5.03103,34334.344
,,5.03804,34246.105
,,5.04504,34157.934
,,5.05205,34069.828
,,5.05906,33981.789
,,5.06607,33893.824
,,5.07307,33805.941
,,5.08008,33718.133
,,5.08709,33630.410
,,5.09409,33542.766
,,5.10110,33455.219
,,5.10811,33367.758
,,5.11512,33280.387
,,5.12212,33193.117
,,5.12913,33105.949
,,5.13614,33018.879
,,5.14314,32931.914
,,5.15015,32845.055
,,5.15716,32758.312
,,5.16416,32671.678
,,5.17117,32585.158
,,5.17818,32498.758
,,5.18518,32412.484
,,5.19219,32326.328
,,5.19920,32240.299
,,5.20621,32154.398
,,5.21321,32068.631
,,5.22022,31983.002
,,5.22723,31897.504
,,5.23423,31812.145
,,5.24124,31726.928
,,5.24825,31641.859
,,5.25526,31556.934
,,5.26226,31472.154
,,5.26927,31387.529
,,5.27628,31303.062
,,5.28328,31218.746
,,5.29029,31134.588
,,5.29730,31050.590
,,5.30430,30966.762
,,5.31131,30883.092
,,5.31832,30799.590
,,5.32533,30716.258
,,5.33233,30633.105
,,5.33934,30550.119
,,5.34635,30467.311
,,5.35335,30384.680
,,5.36036,30302.234
,,5.36737,30219.969
,,5.37437,30137.885
,,5.38138,30055.990
,,5.38839,29974.289
,,5.39540,29892.773
,,5.40240,29811.451
,,5.40941,29730.322
,,5.41642,29649.391
,,5.42342,29568.664
,,5.43043,29488.133
,,5.43744,29407.803
,,5.44444,29327.678
,,5.45145,29247.766
,,5.45846,29168.055
,,5.46547,29088.553
,,5.47247,29009.264
,,5.47948,28930.193
,,5.48649,28851.332
,,5.49349,28772.688
,,5.50050,28694.262
,,5.50751,28616.062
,,5.51451,28538.078
,,5.52152,28460.316
,,5.52853,28382.781
,,5.53554,28305.477
,,5.54254,28228.396
,,5.54955,28151.545
,,5.55656,28074.924
,,5.56356,27998.541
,,5.57057,27922.385
,,5.57758,27846.467
,,5.58458,27770.785
,,5.59159,27695.346
,,5.59860,27620.141
,,5.60561,27545.178
,,5.61261,27470.457
,,5.61962,27395.979
,,5.62663,27321.750
,,5.63363,27247.764
,,5.64064,27174.023
,,5.64765,27100.533
,,5.65465,27027.297
,,5.66166,26954.307
,,5.66867,26881.568
,,5.67568,26809.082
,,5.68268,26736.857
,,5.68969,26664.881
,,5.69670,26593.162
,,5.70370,26521.699
,,5.71071,26450.502
,,5.71772,26379.557
,,5.72472,26308.873
,,5.73173,26238.451
,,5.73874,26168.297
,,5.74575,26098.400
,,5.75275,26028.768
,,5.75976,25959.400
,,5.76677,25890.303
,,5.77377,25821.469
,,5.78078,25752.900
,,5.78779,25684.602
,,5.79479,25616.576
,,5.80180,25548.816
,,5.80881,25481.326
,,5.81582,25414.109
