Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,15698.562,0.00000,16566.041
1,22396.152,0.00701,16599.176
2,36898.758,0.01401,16632.531
3,42139.246,0.02102,16666.107
4,41970.766,0.02803,16699.906
5,32197.982,0.03504,16733.930
6,21416.916,0.04204,16768.176
7,16926.924,0.04905,16802.646
,,0.05606,16837.344
,,0.06306,16872.266
,,0.07007,16907.414
,,0.07708,16942.791
,,0.08408,16978.396
,,0.09109,17014.229
,,0.09810,17050.291
,,0.10511,17086.584
,,0.11211,17123.107
,,0.11912,17159.861
,,0.12613,17196.848
,,0.13313,17234.066
,,0.14014,17271.520
,,0.14715,17309.205
,,0.15415,17347.125
,,0.16116,17385.279
,,0.16817,17423.670
,,0.17518,17462.297
,,0.18218,17501.160
,,0.18919,17540.260
,,0.19620,17579.598
,,0.20320,17619.176
,,0.21021,17658.990
,,0.21722,17699.045
,,0.22422,17739.340
,,0.23123,17779.873
,,0.23824,17820.650
,,0.24525,17861.666
,,0.25225,17902.926
,,0.25926,17944.426
,,0.26627,17986.170
,,0.27327,18028.156
,,0.28028,18070.387
,,0.28729,18112.863
,,0.29429,18155.582
,,0.30130,18198.545
,,0.30831,18241.754
,,0.31532,18285.209
,,0.32232,18328.910
,,0.32933,18372.859
,,0.33634,18417.053
,,0.34334,18461.494
,,0.35035,18506.184
,,0.35736,18551.119
,,0.36436,18596.305
,,0.37137,18641.738
,,0.37838,18687.420
,,0.38539,18733.352
,,0.39239,18779.531
,,0.39940,18825.961
,,0.40641,18872.641
,,0.41341,18919.570
,,0.42042,18966.750
,,0.42743,19014.182
,,0.43443,19061.861
,,0.44144,19109.795
,,0.44845,19157.977
,,0.45546,19206.412
,,0.46246,19255.098
,,0.46947,19304.033
,,0.47648,19353.223
,,0.48348,19402.662
,,0.49049,19452.355
,,0.49750,19502.299
,,0.50450,19552.494
,,0.51151,19602.943
,,0.51852,19653.643
,,0.52553,19704.596
,,0.53253,19755.801
,,0.53954,19807.256
,,0.54655,19858.965
,,0.55355,19910.928
,,0.56056,19963.141
,,0.56757,20015.605
,,0.57457,20068.322
,,0.58158,20121.291
,,0.58859,20174.512
,,0.59560,20227.986
,,0.60260,20281.709
,,0.60961,20335.686
,,0.61662,20389.912
,,0.62362,20444.391
,,0.63063,20499.121
,,0.63764,20554.102
,,0.64464,20609.332
,,0.65165,20664.812
,,0.65866,20720.545
,,0.66567,20776.525
,,0.67267,20832.756
,,0.67968,20889.236
,,0.68669,20945.967
,,0.69369,21002.943
,,0.70070,21060.170
,,0.70771,21117.645
,,0.71471,21175.367
,,0.72172,21233.336
,,0.72873,21291.553
,,0.73574,21350.016
,,0.74274,21408.725
,,0.74975,21467.680
,,0.75676,21526.881
,,0.76376,21586.324
,,0.77077,21646.014
,,0.77778,21705.945
,,0.78478,21766.121
,,0.79179,21826.539
,,0.79880,21887.201
,,0.80581,21948.102
,,0.81281,22009.246
,,0.81982,22070.629
,,0.82683,22132.252
,,0.83383,22194.113
,,0.84084,22256.213
,,0.84785,22318.551
,,0.85485,22381.127
,,0.86186,22443.938
,,0.86887,22506.984
,,0.87588,22570.268
,,0.88288,22633.783
,,0.88989,22697.531
,,0.89690,22761.514
,,0.90390,22825.727
,,0.91091,22890.170
,,0.91792,22954.844
,,0.92492,23019.746
,,0.93193,23084.877
,,0.93894,23150.236
,,0.94595,23215.820
,,0.95295,23281.631
,,0.95996,23347.666
,,0.96697,23413.924
,,0.97397,23480.404
,,0.98098,23547.105
,,0.98799,23614.027
,,0.99499,23681.170
,,1.00200,23748.529
,,1.00901,23816.105
,,1.01602,23883.898
,,1.02302,23951.906
,,1.03003,24020.129
,,1.03704,24088.562
,,1.04404,24157.209
,,1.05105,24226.064
,,1.05806,24295.131
,,1.06507,24364.402
,,1.07207,24433.883
,,1.07908,24503.566
,,1.08609,24573.455
,,1.09309,24643.545
,,1.10010,24713.840
,,1.10711,24784.332
,,1.11411,24855.021
,,1.12112,24925.910
,,1.12813,24996.992
,,1.13514,25068.271
,,1.14214,25139.742
,,1.14915,25211.404
,,1.15616,25283.256
,,1.16316,25355.295
,,1.17017,25427.523
,,1.17718,25499.936
,,1.18418,25572.531
,,1.19119,25645.309
,,1.19820,25718.268
,,1.20521,25791.406
,,1.21221,25864.721
,,1.21922,25938.213
,,1.22623,26011.877
,,1.23323,26085.713
,,1.24024,26159.721
,,1.24725,26233.898
,,1.25425,26308.240
,,1.26126,26382.750
,,1.26827,26457.422
,,1.27528,26532.256
,,1.28228,26607.250
,,1.28929,26682.400
,,1.29630,26757.709
,,1.30330,26833.172
,,1.31031,26908.787
,,1.31732,26984.553
,,1.32432,27060.467
,,1.33133,27136.525
,,1.33834,27212.730
,,1.34535,27289.078
,,1.35235,27365.566
,,1.35936,27442.191
,,1.36637,27518.955
,,1.37337,27595.852
,,1.38038,27672.881
,,1.38739,27750.041
,,1.39439,27827.330
,,1.40140,27904.744
,,1.40841,27982.281
,,1.41542,28059.941
,,1.42242,28137.719
,,1.42943,28215.615
,,1.43644,28293.627
,,1.44344,28371.750
,,1.45045,28449.984
,,1.45746,28528.326
,,1.46446,28606.775
,,1.47147,28685.328
,,1.47848,28763.980
,,1.48549,28842.732
,,1.49249,28921.582
,,1.49950,29000.525
,,1.50651,29079.561
,,1.51351,29158.686
,,1.52052,29237.896
,,1.52753,29317.191
,,1.53453,29396.568
