Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,17721.934,0.00000,17725.061
1,23778.744,0.00701,17751.383
2,37055.367,0.01401,17777.932
3,45534.145,0.02102,17804.713
4,44461.047,0.02803,17831.725
5,31843.562,0.03504,17858.971
6,21516.703,0.04204,17886.449
7,16930.260,0.04905,17914.164
,,0.05606,17942.115
,,0.06306,17970.305
,,0.07007,17998.732
,,0.07708,18027.400
,,0.08408,18056.311
,,0.09109,18085.463
,,0.09810,18114.859
,,0.10511,18144.502
,,0.11211,18174.391
,,0.11912,18204.527
,,0.12613,18234.912
,,0.13313,18265.549
,,0.14014,18296.436
,,0.14715,18327.574
,,0.15415,18358.969
,,0.16116,18390.617
,,0.16817,18422.521
,,0.17518,18454.684
,,0.18218,18487.104
,,0.18919,18519.785
,,0.19620,18552.727
,,0.20320,18585.930
,,0.21021,18619.396
,,0.21722,18653.127
,,0.22422,18687.123
,,0.23123,18721.387
,,0.23824,18755.918
,,0.24525,18790.719
,,0.25225,18825.789
,,0.25926,18861.131
,,0.26627,18896.744
,,0.27327,18932.633
,,0.28028,18968.795
,,0.28729,19005.230
,,0.29429,19041.945
,,0.30130,19078.938
,,0.30831,19116.207
,,0.31532,19153.758
,,0.32232,19191.590
,,0.32933,19229.703
,,0.33634,19268.100
,,0.34334,19306.779
,,0.35035,19345.744
,,0.35736,19384.996
,,0.36436,19424.533
,,0.37137,19464.359
,,0.37838,19504.475
,,0.38539,19544.879
,,0.39239,19585.574
,,0.39940,19626.562
,,0.40641,19667.842
,,0.41341,19709.416
,,0.42042,19751.283
,,0.42743,19793.447
,,0.43443,19835.906
,,0.44144,19878.662
,,0.44845,19921.717
,,0.45546,19965.070
,,0.46246,20008.723
,,0.46947,20052.676
,,0.47648,20096.930
,,0.48348,20141.486
,,0.49049,20186.346
,,0.49750,20231.508
,,0.50450,20276.977
,,0.51151,20322.748
,,0.51852,20368.826
,,0.52553,20415.209
,,0.53253,20461.900
,,0.53954,20508.900
,,0.54655,20556.207
,,0.55355,20603.824
,,0.56056,20651.752
,,0.56757,20699.988
,,0.57457,20748.537
,,0.58158,20797.396
,,0.58859,20846.568
,,0.59560,20896.051
,,0.60260,20945.850
,,0.60961,20995.961
,,0.61662,21046.387
,,0.62362,21097.127
,,0.63063,21148.182
,,0.63764,21199.553
,,0.64464,21251.240
,,0.65165,21303.244
,,0.65866,21355.564
,,0.66567,21408.203
,,0.67267,21461.158
,,0.67968,21514.432
,,0.68669,21568.023
,,0.69369,21621.934
,,0.70070,21676.162
,,0.70771,21730.711
,,0.71471,21785.578
,,0.72172,21840.768
,,0.72873,21896.273
,,0.73574,21952.102
,,0.74274,22008.250
,,0.74975,22064.717
,,0.75676,22121.506
,,0.76376,22178.615
,,0.77077,22236.045
,,0.77778,22293.795
,,0.78478,22351.867
,,0.79179,22410.258
,,0.79880,22468.971
,,0.80581,22528.006
,,0.81281,22587.359
,,0.81982,22647.035
,,0.82683,22707.029
