Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
1.000000E+1	1.112242E-2	2.116104E-1	-1.926138E-1
1.011250E+1	1.055001E-2	1.236811E+0	-1.245218E-1
1.022500E+1	1.436327E-2	5.672482E-1	-5.627487E-1
1.033750E+1	1.384331E-2	5.783176E-1	2.279986E-1
1.045000E+1	1.263969E-2	1.830149E-1	1.237471E-1
1.056250E+1	1.264128E-2	8.562403E-1	-4.641012E-1
1.067500E+1	1.230245E-2	4.664235E-1	-3.780335E-1
1.078750E+1	1.323085E-2	6.531823E-1	-4.233302E-1
1.090000E+1	1.144868E-2	9.001022E-1	-8.885726E-1
1.101250E+1	1.216029E-2	3.884900E-1	-2.909327E-1
1.112500E+1	1.343960E-2	2.313858E-1	2.113706E-2
1.123750E+1	1.329636E-2	6.992326E-1	-5.896445E-1
1.135000E+1	1.535875E-2	2.143809E-1	9.285311E-2
1.146250E+1	1.328313E-2	3.177460E-1	-3.167221E-1
1.157500E+1	1.292854E-2	2.297811E-1	8.775809E-2
1.168750E+1	1.325271E-2	2.321585E-1	-3.661845E-2
1.180000E+1	1.416522E-2	3.932142E-1	-1.479023E-1
1.191250E+1	1.537843E-2	4.899928E-1	-6.258186E-2
1.202500E+1	1.533054E-2	7.119913E-1	-3.422163E-1
1.213750E+1	1.230977E-2	4.171735E-1	-3.582399E-1
1.225000E+1	1.164649E-2	4.237837E-1	-3.636105E-1
1.236250E+1	1.038578E-2	5.209054E-1	-3.664643E-1
1.247500E+1	1.253158E-2	4.071756E-1	6.744760E-2
1.258750E+1	1.220122E-2	2.515205E-1	-2.045050E-1
1.270000E+1	1.347796E-2	4.554176E-1	-3.657371E-1
1.281250E+1	1.478192E-2	4.086760E-1	-6.693355E-2
1.292500E+1	1.252784E-2	8.353349E-2	5.522054E-2
1.303750E+1	1.432711E-2	5.727822E-1	-2.931342E-1
1.315000E+1	1.127448E-2	3.279863E-1	-2.103338E-1
1.326250E+1	1.333235E-2	5.061381E-1	-3.495561E-1
1.337500E+1	1.287192E-2	2.874270E-1	-9.770570E-2
1.348750E+1	1.292773E-2	3.225541E-1	-3.005904E-1
1.360000E+1	1.136729E-2	3.713204E-1	-3.652771E-1
1.371250E+1	1.232721E-2	4.728716E-1	-2.415781E-1
1.382500E+1	1.276566E-2	5.917046E-1	-3.228039E-1
1.393750E+1	1.582205E-2	6.237795E-1	-2.875037E-1
1.405000E+1	1.520844E-2	2.833548E-1	-2.650800E-1
1.416250E+1	1.654574E-2	8.811929E-2	-2.120466E-2
1.427500E+1	1.493195E-2	5.840882E-1	-1.891612E-1
