Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,14094.728,0.00000,15216.899
1,22354.805,0.00701,15247.562
2,30833.086,0.01401,15278.405
3,38949.570,0.02102,15309.432
4,40694.684,0.02803,15340.640
5,32454.893,0.03504,15372.032
6,23101.623,0.04204,15403.607
7,17256.814,0.04905,15435.367
,,0.05606,15467.312
,,0.06306,15499.440
,,0.07007,15531.755
,,0.07708,15564.256
,,0.08408,15596.943
,,0.09109,15629.816
,,0.09810,15662.878
,,0.10511,15696.127
,,0.11211,15729.563
,,0.11912,15763.188
,,0.12613,15797.003
,,0.13313,15831.006
,,0.14014,15865.199
,,0.14715,15899.583
,,0.15415,15934.156
,,0.16116,15968.921
,,0.16817,16003.877
,,0.17518,16039.024
,,0.18218,16074.363
,,0.18919,16109.896
,,0.19620,16145.620
,,0.20320,16181.537
,,0.21021,16217.648
,,0.21722,16253.952
,,0.22422,16290.451
,,0.23123,16327.144
,,0.23824,16364.031
,,0.24525,16401.113
,,0.25225,16438.391
,,0.25926,16475.865
,,0.26627,16513.533
,,0.27327,16551.398
,,0.28028,16589.461
,,0.28729,16627.719
,,0.29429,16666.174
,,0.30130,16704.826
,,0.30831,16743.676
,,0.31532,16782.723
,,0.32232,16821.967
,,0.32933,16861.410
,,0.33634,16901.051
,,0.34334,16940.891
,,0.35035,16980.930
,,0.35736,17021.168
,,0.36436,17061.604
,,0.37137,17102.240
,,0.37838,17143.074
,,0.38539,17184.109
,,0.39239,17225.344
,,0.39940,17266.777
,,0.40641,17308.412
,,0.41341,17350.246
,,0.42042,17392.281
,,0.42743,17434.516
,,0.43443,17476.951
,,0.44144,17519.586
,,0.44845,17562.422
,,0.45546,17605.459
,,0.46246,17648.697
,,0.46947,17692.137
,,0.47648,17735.775
,,0.48348,17779.615
,,0.49049,17823.656
,,0.49750,17867.898
,,0.50450,17912.342
,,0.51151,17956.986
,,0.51852,18001.830
,,0.52553,18046.877
,,0.53253,18092.123
,,0.53954,18137.570
,,0.54655,18183.219
,,0.55355,18229.068
,,0.56056,18275.119
,,0.56757,18321.369
,,0.57457,18367.820
,,0.58158,18414.473
,,0.58859,18461.324
,,0.59560,18508.377
,,0.60260,18555.629
,,0.60961,18603.082
,,0.61662,18650.732
,,0.62362,18698.586
,,0.63063,18746.637
,,0.63764,18794.887
,,0.64464,18843.338
,,0.65165,18891.986
,,0.65866,18940.834
,,0.66567,18989.881
,,0.67267,19039.125
,,0.67968,19088.568
,,0.68669,19138.209
,,0.69369,19188.047
,,0.70070,19238.082
,,0.70771,19288.314
,,0.71471,19338.744
,,0.72172,19389.369
,,0.72873,19440.191
,,0.73574,19491.209
,,0.74274,19542.422
,,0.74975,19593.830
,,0.75676,19645.434
,,0.76376,19697.232
,,0.77077,19749.225
,,0.77778,19801.408
,,0.78478,19853.787
,,0.79179,19906.359
,,0.79880,19959.123
,,0.80581,20012.080
,,0.81281,20065.227
,,0.81982,20118.564
,,0.82683,20172.094
,,0.83383,20225.814
,,0.84084,20279.723
,,0.84785,20333.820
,,0.85485,20388.107
,,0.86186,20442.584
,,0.86887,20497.246
,,0.87588,20552.096
,,0.88288,20607.131
,,0.88989,20662.354
,,0.89690,20717.760
,,0.90390,20773.352
,,0.91091,20829.127
,,0.91792,20885.088
,,0.92492,20941.229
,,0.93193,20997.553
,,0.93894,21054.059
,,0.94595,21110.746
,,0.95295,21167.613
,,0.95996,21224.660
,,0.96697,21281.885
,,0.97397,21339.287
,,0.98098,21396.867
,,0.98799,21454.625
,,0.99499,21512.557
,,1.00200,21570.666
,,1.00901,21628.947
,,1.01602,21687.402
,,1.02302,21746.031
,,1.03003,21804.830
,,1.03704,21863.801
,,1.04404,21922.941
,,1.05105,21982.252
,,1.05806,22041.730
,,1.06507,22101.377
,,1.07207,22161.189
,,1.07908,22221.168
,,1.08609,22281.312
,,1.09309,22341.619
,,1.10010,22402.090
,,1.10711,22462.723
,,1.11411,22523.516
,,1.12112,22584.469
,,1.12813,22645.580
,,1.13514,22706.850
,,1.14214,22768.277
,,1.14915,22829.859
,,1.15616,22891.598
,,1.16316,22953.488
,,1.17017,23015.533
,,1.17718,23077.729
,,1.18418,23140.076
