Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,14903.681,0.00000,15010.242
1,17897.588,0.00701,15032.051
2,28989.213,0.01401,15054.011
3,36604.348,0.02102,15076.126
4,36522.414,0.02803,15098.395
5,28495.898,0.03504,15120.817
6,24013.010,0.04204,15143.396
7,16408.193,0.04905,15166.131
,,0.05606,15189.022
,,0.06306,15212.071
,,0.07007,15235.277
,,0.07708,15258.642
,,0.08408,15282.165
,,0.09109,15305.849
,,0.09810,15329.691
,,0.10511,15353.695
,,0.11211,15377.860
,,0.11912,15402.188
,,0.12613,15426.677
,,0.13313,15451.329
,,0.14014,15476.145
,,0.14715,15501.124
,,0.15415,15526.269
,,0.16116,15551.578
,,0.16817,15577.054
,,0.17518,15602.694
,,0.18218,15628.503
,,0.18919,15654.479
,,0.19620,15680.622
,,0.20320,15706.934
,,0.21021,15733.414
,,0.21722,15760.063
,,0.22422,15786.884
,,0.23123,15813.874
,,0.23824,15841.035
,,0.24525,15868.367
,,0.25225,15895.872
,,0.25926,15923.549
,,0.26627,15951.398
,,0.27327,15979.421
,,0.28028,16007.618
,,0.28729,16035.989
,,0.29429,16064.535
,,0.30130,16093.256
,,0.30831,16122.152
,,0.31532,16151.226
,,0.32232,16180.475
,,0.32933,16209.900
,,0.33634,16239.505
,,0.34334,16269.286
,,0.35035,16299.245
,,0.35736,16329.384
,,0.36436,16359.701
,,0.37137,16390.197
,,0.37838,16420.875
,,0.38539,16451.732
,,0.39239,16482.770
,,0.39940,16513.988
,,0.40641,16545.389
,,0.41341,16576.969
,,0.42042,16608.732
,,0.42743,16640.680
,,0.43443,16672.809
,,0.44144,16705.121
,,0.44845,16737.617
,,0.45546,16770.295
,,0.46246,16803.158
,,0.46947,16836.207
,,0.47648,16869.439
,,0.48348,16902.857
,,0.49049,16936.459
,,0.49750,16970.248
,,0.50450,17004.221
,,0.51151,17038.381
,,0.51852,17072.729
,,0.52553,17107.262
,,0.53253,17141.980
,,0.53954,17176.889
,,0.54655,17211.982
,,0.55355,17247.266
,,0.56056,17282.734
,,0.56757,17318.393
,,0.57457,17354.236
,,0.58158,17390.271
,,0.58859,17426.494
,,0.59560,17462.904
,,0.60260,17499.504
,,0.60961,17536.293
,,0.61662,17573.271
,,0.62362,17610.438
,,0.63063,17647.795
,,0.63764,17685.340
,,0.64464,17723.076
,,0.65165,17761.002
,,0.65866,17799.117
,,0.66567,17837.422
,,0.67267,17875.916
,,0.67968,17914.600
,,0.68669,17953.475
,,0.69369,17992.541
,,0.70070,18031.795
,,0.70771,18071.240
,,0.71471,18110.875
,,0.72172,18150.701
,,0.72873,18190.717
,,0.73574,18230.922
,,0.74274,18271.318
,,0.74975,18311.904
,,0.75676,18352.680
,,0.76376,18393.645
,,0.77077,18434.801
,,0.77778,18476.146
,,0.78478,18517.682
,,0.79179,18559.406
,,0.79880,18601.320
,,0.80581,18643.426
,,0.81281,18685.719
,,0.81982,18728.201
,,0.82683,18770.871
,,0.83383,18813.732
,,0.84084,18856.781
,,0.84785,18900.018
,,0.85485,18943.443
,,0.86186,18987.057
,,0.86887,19030.859
,,0.87588,19074.848
,,0.88288,19119.023
,,0.88989,19163.389
,,0.89690,19207.938
,,0.90390,19252.676
,,0.91091,19297.600
,,0.91792,19342.709
,,0.92492,19388.004
,,0.93193,19433.484
,,0.93894,19479.150
,,0.94595,19525.000
,,0.95295,19571.035
,,0.95996,19617.254
,,0.96697,19663.656
,,0.97397,19710.242
,,0.98098,19757.010
,,0.98799,19803.961
,,0.99499,19851.094
,,1.00200,19898.408
,,1.00901,19945.904
,,1.01602,19993.580
,,1.02302,20041.438
,,1.03003,20089.473
,,1.03704,20137.688
,,1.04404,20186.082
,,1.05105,20234.654
,,1.05806,20283.404
,,1.06507,20332.330
,,1.07207,20381.434
,,1.07908,20430.713
,,1.08609,20480.168
,,1.09309,20529.797
,,1.10010,20579.600
,,1.10711,20629.576
,,1.11411,20679.727
,,1.12112,20730.049
,,1.12813,20780.541
,,1.13514,20831.205
,,1.14214,20882.039
,,1.14915,20933.043
,,1.15616,20984.215
,,1.16316,21035.555
,,1.17017,21087.062
,,1.17718,21138.736
,,1.18418,21190.576
,,1.19119,21242.582
,,1.19820,21294.750
,,1.20521,21347.082
,,1.21221,21399.576
,,1.21922,21452.232
,,1.22623,21505.049
,,1.23323,21558.027
,,1.24024,21611.162
,,1.24725,21664.457
