Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,16093.104,0.00000,16850.455
1,25184.734,0.00701,16890.738
2,39963.859,0.01401,16931.293
3,46226.527,0.02102,16972.123
4,44839.871,0.02803,17013.227
5,31680.635,0.03504,17054.605
6,19907.365,0.04204,17096.262
7,15524.942,0.04905,17138.195
,,0.05606,17180.406
,,0.06306,17222.896
,,0.07007,17265.668
,,0.07708,17308.719
,,0.08408,17352.051
,,0.09109,17395.666
,,0.09810,17439.562
,,0.10511,17483.744
,,0.11211,17528.209
,,0.11912,17572.959
,,0.12613,17617.996
,,0.13313,17663.318
,,0.14014,17708.930
,,0.14715,17754.828
,,0.15415,17801.016
,,0.16116,17847.492
,,0.16817,17894.258
,,0.17518,17941.316
,,0.18218,17988.666
,,0.18919,18036.307
,,0.19620,18084.240
,,0.20320,18132.467
,,0.21021,18180.988
,,0.21722,18229.803
,,0.22422,18278.914
,,0.23123,18328.318
,,0.23824,18378.021
,,0.24525,18428.020
,,0.25225,18478.316
,,0.25926,18528.910
,,0.26627,18579.803
,,0.27327,18630.992
,,0.28028,18682.482
,,0.28729,18734.271
,,0.29429,18786.361
,,0.30130,18838.752
,,0.30831,18891.443
,,0.31532,18944.436
,,0.32232,18997.730
,,0.32933,19051.326
,,0.33634,19105.225
,,0.34334,19159.428
,,0.35035,19213.932
,,0.35736,19268.740
,,0.36436,19323.852
,,0.37137,19379.270
,,0.37838,19434.990
,,0.38539,19491.016
,,0.39239,19547.344
,,0.39940,19603.980
,,0.40641,19660.920
,,0.41341,19718.166
,,0.42042,19775.717
,,0.42743,19833.574
,,0.43443,19891.738
,,0.44144,19950.207
,,0.44845,20008.982
,,0.45546,20068.064
,,0.46246,20127.453
,,0.46947,20187.148
,,0.47648,20247.148
,,0.48348,20307.457
,,0.49049,20368.070
,,0.49750,20428.990
,,0.50450,20490.217
,,0.51151,20551.750
,,0.51852,20613.590
,,0.52553,20675.736
,,0.53253,20738.188
,,0.53954,20800.947
,,0.54655,20864.010
,,0.55355,20927.381
,,0.56056,20991.055
,,0.56757,21055.035
,,0.57457,21119.322
,,0.58158,21183.912
,,0.58859,21248.807
,,0.59560,21314.008
,,0.60260,21379.510
,,0.60961,21445.318
,,0.61662,21511.430
,,0.62362,21577.842
,,0.63063,21644.559
,,0.63764,21711.578
,,0.64464,21778.898
,,0.65165,21846.521
,,0.65866,21914.445
,,0.66567,21982.668
,,0.67267,22051.193
,,0.67968,22120.016
,,0.68669,22189.139
,,0.69369,22258.559
,,0.70070,22328.277
,,0.70771,22398.293
,,0.71471,22468.605
,,0.72172,22539.213
,,0.72873,22610.117
,,0.73574,22681.314
,,0.74274,22752.807
,,0.74975,22824.592
,,0.75676,22896.670
,,0.76376,22969.039
,,0.77077,23041.699
,,0.77778,23114.648
,,0.78478,23187.889
,,0.79179,23261.414
,,0.79880,23335.230
,,0.80581,23409.330
,,0.81281,23483.717
,,0.81982,23558.389
,,0.82683,23633.344
,,0.83383,23708.580
,,0.84084,23784.100
,,0.84785,23859.898
,,0.85485,23935.979
,,0.86186,24012.336
,,0.86887,24088.971
,,0.87588,24165.881
,,0.88288,24243.066
,,0.88989,24320.525
,,0.89690,24398.256
,,0.90390,24476.260
,,0.91091,24554.531
,,0.91792,24633.074
,,0.92492,24711.883
,,0.93193,24790.957
,,0.93894,24870.297
,,0.94595,24949.900
,,0.95295,25029.766
,,0.95996,25109.891
,,0.96697,25190.275
,,0.97397,25270.916
,,0.98098,25351.814
,,0.98799,25432.967
,,0.99499,25514.371
,,1.00200,25596.027
,,1.00901,25677.934
,,1.01602,25760.088
,,1.02302,25842.490
,,1.03003,25925.135
,,1.03704,26008.023
,,1.04404,26091.154
,,1.05105,26174.523
,,1.05806,26258.133
,,1.06507,26341.977
,,1.07207,26426.053
,,1.07908,26510.363
,,1.08609,26594.904
,,1.09309,26679.674
,,1.10010,26764.672
,,1.10711,26849.893
,,1.11411,26935.336
,,1.12112,27021.002
,,1.12813,27106.885
,,1.13514,27192.984
,,1.14214,27279.299
,,1.14915,27365.826
,,1.15616,27452.564
,,1.16316,27539.510
,,1.17017,27626.662
,,1.17718,27714.020
,,1.18418,27801.576
,,1.19119,27889.334
,,1.19820,27977.289
,,1.20521,28065.438
,,1.21221,28153.781
,,1.21922,28242.312
,,1.22623,28331.033
,,1.23323,28419.939
,,1.24024,28509.027
,,1.24725,28598.299
,,1.25425,28687.746
,,1.26126,28777.369
,,1.26827,28867.166
,,1.27528,28957.135
,,1.28228,29047.271
,,1.28929,29137.572
,,1.29630,29228.037
,,1.30330,29318.664
,,1.31031,29409.445
,,1.31732,29500.385
,,1.32432,29591.475
,,1.33133,29682.713
,,1.33834,29774.100
,,1.34535,29865.631
,,1.35235,29957.303
,,1.35936,30049.115
,,1.36637,30141.061
