Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
1.000000E+1	6.726196E-2	1.271812E+0	-1.194530E+0
1.011250E+1	6.133826E-2	1.291175E+0	-4.931320E-1
1.022500E+1	5.759338E-2	1.887694E+0	-4.072702E-1
1.033750E+1	6.081508E-2	3.057388E-1	-1.255833E-1
1.045000E+1	6.023110E-2	4.167892E-1	-3.351234E-1
1.056250E+1	7.382968E-2	2.708642E+0	-1.130441E+0
1.067500E+1	6.669264E-2	1.992795E+0	-1.191182E+0
1.078750E+1	7.266434E-2	3.279962E+0	-1.262314E+0
1.090000E+1	6.902397E-2	2.123970E+0	-1.694949E+0
1.101250E+1	6.760547E-2	1.231134E+0	-3.770690E-1
1.112500E+1	7.690710E-2	2.619143E+0	-2.243467E+0
1.123750E+1	7.852918E-2	2.147955E+0	-1.253685E+0
1.135000E+1	8.614118E-2	2.773669E+0	-1.058437E+0
1.146250E+1	8.627347E-2	1.546557E+0	-2.860413E-1
1.157500E+1	7.476492E-2	1.730576E+0	-1.220509E+0
1.168750E+1	9.209641E-2	1.320446E+0	-8.284577E-1
1.180000E+1	7.924770E-2	2.663513E+0	-1.264479E+0
1.191250E+1	7.525905E-2	6.368514E-1	3.019818E-1
1.202500E+1	1.020081E-1	3.450607E+0	-2.090337E+0
1.213750E+1	7.475051E-2	2.230723E+0	-2.020702E+0
1.225000E+1	8.942558E-2	3.221534E+0	-1.556908E+0
1.236250E+1	8.482403E-2	2.699942E+0	-1.087574E+0
1.247500E+1	1.003269E-1	2.335536E+0	-1.439766E+0
1.258750E+1	9.603146E-2	3.226954E+0	-1.258686E+0
1.270000E+1	9.380267E-2	3.117446E+0	2.254794E-4
1.281250E+1	9.493174E-2	5.590798E-1	-5.186823E-1
1.292500E+1	1.313688E-1	2.411139E+0	-1.966060E+0
1.303750E+1	1.102986E-1	3.595363E+0	-2.710055E+0
1.315000E+1	8.851579E-2	2.700836E+0	-2.588098E+0
1.326250E+1	1.079414E-1	3.540547E+0	-1.543066E+0
1.337500E+1	1.095103E-1	1.283431E-1	-9.736209E-2
1.348750E+1	9.651974E-2	3.410532E+0	-3.036260E+0
1.360000E+1	1.088349E-1	2.914895E+0	-2.902363E+0
1.371250E+1	1.326924E-1	2.959165E+0	-2.684716E+0
1.382500E+1	1.275381E-1	4.169594E+0	-2.994523E+0
1.393750E+1	1.357781E-1	2.279541E+0	-2.266885E+0
1.405000E+1	1.383376E-1	1.853396E+0	-1.851146E+0
1.416250E+1	1.478413E-1	5.496506E+0	-5.496154E+0
1.427500E+1	1.633895E-1	6.140743E+0	-6.080508E+0
1.438750E+1	1.449265E-1	3.886908E+0	-2.163979E+0
1.450000E+1	1.439004E-1	4.795947E+0	-4.452589E+0
1.461250E+1	1.381607E-1	6.652471E+0	-5.208879E+0
1.472500E+1	1.432778E-1	4.966159E+0	-4.461306E+0
1.483750E+1	1.594029E-1	4.508829E+0	-4.419456E+0
1.495000E+1	1.561771E-1	3.552764E+0	-3.548233E+0
1.506250E+1	1.717919E-1	8.869051E-1	-8.840966E-1
1.517500E+1	1.486433E-1	7.534300E+0	-7.510533E+0
1.528750E+1	1.693825E-1	4.449244E+0	-4.236325E+0
1.540000E+1	1.673032E-1	1.689662E+0	-1.315973E+0
1.551250E+1	1.721695E-1	4.167511E+0	-3.928326E+0
1.562500E+1	1.638712E-1	5.669250E+0	-5.390637E+0
1.573750E+1	1.323878E-1	7.525500E+0	-7.485865E+0
1.585000E+1	1.264470E-1	3.784589E+0	-3.251676E+0
1.596250E+1	1.555338E-1	3.011050E+0	-3.011007E+0
1.607500E+1	1.056213E-1	4.806631E+0	-2.876884E+0
1.618750E+1	1.349057E-1	4.267816E+0	-4.248318E+0
1.630000E+1	1.419263E-1	6.686070E+0	-5.877447E+0
1.641250E+1	1.154801E-1	3.804394E+0	-2.849873E+0
1.652500E+1	1.289655E-1	3.742304E+0	-1.864795E+0
1.663750E+1	1.199920E-1	3.251501E+0	-9.423410E-1
1.675000E+1	1.072670E-1	3.791709E+0	-1.262518E+0
1.686250E+1	1.357041E-1	1.531382E+0	-1.101172E+0
1.697500E+1	1.302524E-1	3.160974E+0	-9.247903E-1
1.708750E+1	1.200966E-1	2.188599E+0	2.992222E-1
1.720000E+1	1.002251E-1	2.970732E+0	-1.894618E-1
1.731250E+1	1.100029E-1	2.763709E+0	-2.288880E+0
1.742500E+1	8.615277E-2	1.403515E+0	-8.119497E-1
1.753750E+1	8.697541E-2	1.005846E+0	4.333127E-1
1.765000E+1	9.593850E-2	1.178039E+0	1.546790E-1
1.776250E+1	9.957016E-2	1.986494E+0	1.970163E-1
1.787500E+1	9.552053E-2	2.451700E+0	-1.817729E+0
1.798750E+1	8.513825E-2	3.156478E+0	-1.884530E+0
1.810000E+1	8.418683E-2	4.115751E+0	-2.786497E+0
1.821250E+1	1.047235E-1	1.015865E+0	7.191878E-1
1.832500E+1	9.450770E-2	8.364501E-1	-3.787561E-1
1.843750E+1	9.242940E-2	6.019183E-1	-5.864567E-1
1.855000E+1	8.641121E-2	7.803180E-1	7.771513E-1
1.866250E+1	9.811912E-2	1.660009E+0	-1.459025E+0
1.877500E+1	8.801819E-2	5.544331E-1	-3.603872E-1
1.888750E+1	8.708289E-2	2.712782E+0	-7.266684E-1
1.900000E+1	8.779465E-2	5.465740E-1	-4.798472E-1
1.911250E+1	6.792032E-2	1.461244E+0	-4.115264E-1
1.922500E+1	7.974132E-2	1.977413E+0	-1.907384E-1
1.933750E+1	6.870742E-2	3.093601E+0	-2.524249E+0
1.945000E+1	7.995012E-2	2.157547E+0	-1.074597E+0
1.956250E+1	8.320152E-2	1.305067E+0	-1.038917E+0
1.967500E+1	7.293925E-2	1.317764E+0	-1.317727E+0
1.978750E+1	6.145855E-2	1.775177E+0	-3.919227E-1
1.990000E+1	7.297799E-2	6.652340E-1	-2.379343E-4
2.001250E+1	7.440006E-2	2.334084E+0	-1.857166E+0
2.012500E+1	8.102810E-2	2.427708E+0	-4.344092E-1
2.023750E+1	7.057589E-2	9.710196E-1	-3.912402E-1
2.035000E+1	8.345594E-2	2.303888E+0	-8.293447E-1
2.046250E+1	7.136057E-2	1.368890E+0	-2.627152E-1
2.057500E+1	6.205109E-2	1.739826E+0	5.907305E-1
2.068750E+1	6.881260E-2	1.490140E+0	1.888669E-1
2.080000E+1	6.798283E-2	1.322332E+0	-4.336098E-1
2.091250E+1	7.890829E-2	1.766578E+0	1.714930E-1
2.102500E+1	6.672743E-2	1.050761E+0	3.883774E-1
2.113750E+1	6.471764E-2	1.739075E+0	-4.294055E-1
2.125000E+1	6.371875E-2	1.122188E+0	-9.540014E-1
2.136250E+1	7.448316E-2	2.018933E+0	-4.896188E-1
2.147500E+1	7.166526E-2	1.757506E+0	-1.742425E+0
2.158750E+1	6.975333E-2	1.258358E+0	-1.007473E+0
2.170000E+1	6.898673E-2	2.313092E+0	-1.212897E+0
2.181250E+1	6.419209E-2	7.031485E-1	-6.709699E-1
2.192500E+1	7.084134E-2	1.871046E+0	-1.503786E+0
2.203750E+1	5.943464E-2	9.152209E-1	-3.608712E-1
2.215000E+1	6.149700E-2	5.153270E-1	-7.418858E-2
2.226250E+1	7.026786E-2	8.945904E-1	-4.771964E-2
2.237500E+1	6.939166E-2	7.831134E-1	-7.664997E-1
2.248750E+1	5.598690E-2	7.035039E-1	5.416628E-1
2.260000E+1	6.007175E-2	8.773826E-1	-8.004217E-1
2.271250E+1	5.522350E-2	1.281866E+0	-1.139114E+0
2.282500E+1	7.465292E-2	1.358446E+0	-1.903869E-1
2.293750E+1	5.954448E-2	1.257307E+0	-4.685509E-1
2.305000E+1	7.364744E-2	1.420906E+0	-8.767423E-1
2.316250E+1	5.842818E-2	9.375177E-1	3.861244E-1
2.327500E+1	5.390434E-2	1.136449E+0	-9.705606E-1
2.338750E+1	5.267957E-2	1.595664E+0	-1.306916E+0
2.350000E+1	6.500150E-2	2.197949E+0	-9.773701E-1
2.361250E+1	4.603119E-2	1.168280E+0	-9.598714E-1
2.372500E+1	5.163437E-2	2.261726E+0	6.282192E-2
2.383750E+1	6.309409E-2	6.493831E-1	-3.245299E-1
2.395000E+1	4.941021E-2	1.253614E+0	5.814445E-1
2.406250E+1	5.720827E-2	8.789515E-1	5.666966E-2
2.417500E+1	3.997881E-2	4.970803E-1	-2.897583E-1
2.428750E+1	4.136301E-2	1.046387E+0	-1.045126E+0
2.440000E+1	4.668843E-2	1.604265E+0	-9.579753E-1
2.451250E+1	4.123085E-2	1.163266E+0	6.834998E-1
2.462500E+1	3.742976E-2	1.553198E+0	-4.785034E-1
2.473750E+1	3.905013E-2	1.354436E+0	8.504627E-1
2.485000E+1	3.895950E-2	1.071614E+0	6.249451E-1
2.496250E+1	4.726029E-2	1.758564E+0	5.807063E-1
2.507500E+1	3.907393E-2	3.486751E-1	-3.385149E-1
2.518750E+1	3.493849E-2	3.377278E-1	-6.414473E-2
2.530000E+1	3.927115E-2	7.583926E-1	5.902505E-1
2.541250E+1	3.491801E-2	9.217092E-1	-4.289645E-1
2.552500E+1	3.106952E-2	7.420591E-1	-4.830717E-1
2.563750E+1	3.340239E-2	3.485611E-1	-1.143808E-1
2.575000E+1	2.676506E-2	4.580472E-1	-8.931129E-3
2.586250E+1	3.543877E-2	3.104773E-1	-3.120377E-2
2.597500E+1	3.000555E-2	9.667758E-1	-4.471669E-1
2.608750E+1	3.438459E-2	1.051044E+0	4.229138E-1
2.620000E+1	3.181114E-2	1.347807E+0	3.025554E-1
2.631250E+1	3.523579E-2	7.092468E-1	2.603102E-1
2.642500E+1	2.722014E-2	2.552176E-1	-9.916053E-2
2.653750E+1	2.786323E-2	6.898428E-1	2.620978E-1
2.665000E+1	2.311057E-2	1.371556E-2	1.097160E-2
2.676250E+1	2.785603E-2	7.437093E-1	-3.372735E-1
