Freq (Hz)	PSD/Measured Spectrum: Power CH2 (Vrms/rtHz)	Freq Response Module (Vrms)	Freq Response Im part (Unitless Power)
1.000000E+1	1.717066E-2	4.300334E-1	1.725247E-1
1.011250E+1	1.422179E-2	5.687092E-1	-5.671583E-1
1.022500E+1	1.393561E-2	6.153891E-1	-3.139275E-1
1.033750E+1	1.392443E-2	9.273189E-1	-3.985429E-1
1.045000E+1	1.491874E-2	5.580871E-1	-3.564139E-1
1.056250E+1	1.478976E-2	4.864729E-1	-1.563460E-1
1.067500E+1	1.841391E-2	1.100762E+0	-8.371151E-1
1.078750E+1	1.596203E-2	5.733784E-1	-2.164849E-1
1.090000E+1	1.341292E-2	4.935941E-1	-4.266343E-1
1.101250E+1	1.557104E-2	7.878496E-1	-7.161428E-1
1.112500E+1	1.634111E-2	7.772101E-1	-2.584874E-1
1.123750E+1	1.541909E-2	5.095115E-1	-3.960235E-1
1.135000E+1	1.514319E-2	6.079010E-1	-2.755436E-1
1.146250E+1	1.444613E-2	5.994568E-1	-4.288251E-1
1.157500E+1	1.566488E-2	5.669996E-1	-3.019201E-1
1.168750E+1	1.564292E-2	6.220886E-1	-3.844751E-1
1.180000E+1	1.445332E-2	6.740350E-1	-3.450665E-1
1.191250E+1	1.414112E-2	8.836294E-1	-5.081587E-1
1.202500E+1	1.598256E-2	8.127548E-1	-4.475099E-1
1.213750E+1	1.422443E-2	6.760272E-1	-2.517658E-1
1.225000E+1	1.458216E-2	5.752245E-1	-4.017339E-1
1.236250E+1	1.231746E-2	8.119137E-1	-4.620366E-1
1.247500E+1	1.207036E-2	7.062111E-1	-3.267561E-1
1.258750E+1	1.251229E-2	6.221929E-1	-5.910120E-1
1.270000E+1	1.736841E-2	5.532652E-1	-3.601089E-1
1.281250E+1	1.439224E-2	7.428443E-1	-4.958187E-1
1.292500E+1	1.727335E-2	8.981602E-1	-5.588115E-1
1.303750E+1	1.393111E-2	7.458686E-1	-6.957207E-1
1.315000E+1	1.035869E-2	1.003571E+0	-6.107624E-1
1.326250E+1	1.594064E-2	8.426659E-1	-5.973972E-1
1.337500E+1	1.527237E-2	3.585105E-1	-3.028604E-1
1.348750E+1	1.460918E-2	5.875209E-1	-4.549743E-1
1.360000E+1	1.238688E-2	8.580863E-1	-3.142248E-1
1.371250E+1	1.490446E-2	6.490195E-1	-2.604672E-1
1.382500E+1	1.404301E-2	9.262918E-1	-4.560047E-1
1.393750E+1	1.638960E-2	8.603475E-1	-7.102220E-1
1.405000E+1	1.296011E-2	7.299170E-1	-4.950819E-1
1.416250E+1	1.424240E-2	6.069173E-1	-2.822179E-1
1.427500E+1	1.618056E-2	4.433117E-1	-4.046932E-1
1.438750E+1	1.740993E-2	3.654624E-1	-5.713724E-2
1.450000E+1	1.345761E-2	7.596512E-1	-7.206968E-1
1.461250E+1	1.813909E-2	1.101503E+0	-9.581052E-1
1.472500E+1	1.277049E-2	1.198089E+0	-6.980358E-1
1.483750E+1	1.983765E-2	9.393866E-1	-6.257921E-1
1.495000E+1	1.773320E-2	5.237559E-1	-4.131151E-1
1.506250E+1	1.537214E-2	8.843871E-1	-7.585842E-1
1.517500E+1	1.349647E-2	1.265099E+0	-1.056688E+0
1.528750E+1	1.292488E-2	6.760778E-1	-5.053423E-1
1.540000E+1	1.830455E-2	5.520398E-1	-2.535549E-1
1.551250E+1	1.494067E-2	7.626495E-1	-4.794585E-1
1.562500E+1	1.324080E-2	8.531734E-1	-4.923306E-1
1.573750E+1	1.525971E-2	8.277630E-1	-6.166830E-1
1.585000E+1	1.349423E-2	6.654705E-1	-4.888864E-1
1.596250E+1	1.302934E-2	7.191857E-1	-6.828638E-1
1.607500E+1	1.375272E-2	6.604782E-1	-5.518442E-1
1.618750E+1	1.183823E-2	6.707209E-1	-6.594560E-1
1.630000E+1	1.714475E-2	1.351367E+0	-1.149531E+0
1.641250E+1	1.559940E-2	1.034198E+0	-9.783335E-1
1.652500E+1	1.324645E-2	5.354103E-1	-4.541310E-1
1.663750E+1	1.394576E-2	8.351719E-1	-7.211927E-1
1.675000E+1	1.590749E-2	8.497961E-1	-7.424590E-1
1.686250E+1	1.586138E-2	1.092643E+0	-9.246442E-1
1.697500E+1	1.696630E-2	6.275920E-1	-6.197168E-1
1.708750E+1	1.536620E-2	8.597324E-1	-7.688917E-1
1.720000E+1	1.307651E-2	6.978251E-1	-5.483422E-1
1.731250E+1	2.003105E-2	7.454040E-1	-7.434753E-1
1.742500E+1	1.602117E-2	8.739536E-1	-8.551667E-1
1.753750E+1	1.259767E-2	9.867037E-1	-9.867037E-1
1.765000E+1	1.370430E-2	6.729095E-1	-6.654539E-1
1.776250E+1	1.656222E-2	1.078231E+0	-9.509699E-1
1.787500E+1	1.238422E-2	8.980057E-1	-7.194951E-1
1.798750E+1	1.783389E-2	1.181405E+0	-1.059677E+0
1.810000E+1	1.513296E-2	8.988473E-1	-7.462180E-1
1.821250E+1	1.552250E-2	6.429182E-1	-6.427667E-1
1.832500E+1	1.748550E-2	9.647878E-1	-8.951381E-1
1.843750E+1	1.646725E-2	7.710906E-1	-7.297515E-1
1.855000E+1	1.351988E-2	1.257007E+0	-1.146480E+0
1.866250E+1	1.371654E-2	9.832720E-1	-9.567747E-1
1.877500E+1	1.738600E-2	1.049316E+0	-9.598114E-1
1.888750E+1	1.269836E-2	1.157518E+0	-1.039251E+0
1.900000E+1	1.484039E-2	1.179770E+0	-1.179620E+0
1.911250E+1	1.314945E-2	1.141351E+0	-1.041863E+0
1.922500E+1	1.273572E-2	1.137424E+0	-1.094316E+0
1.933750E+1	1.426732E-2	1.085598E+0	-1.058415E+0
1.945000E+1	1.494033E-2	1.211706E+0	-1.209854E+0
1.956250E+1	1.694326E-2	1.174892E+0	-1.162831E+0
1.967500E+1	1.509256E-2	1.237540E+0	-1.164418E+0
1.978750E+1	1.695236E-2	1.477938E+0	-1.432950E+0
1.990000E+1	1.482655E-2	1.286389E+0	-1.264233E+0
2.001250E+1	1.513522E-2	1.044376E+0	-1.044279E+0
2.012500E+1	1.559203E-2	8.202335E-1	-8.148488E-1
2.023750E+1	1.752684E-2	8.987765E-1	-8.961596E-1
2.035000E+1	1.652490E-2	9.124524E-1	-9.053047E-1
2.046250E+1	1.557817E-2	9.718482E-1	-9.694508E-1
2.057500E+1	1.211595E-2	8.512179E-1	-7.043189E-1
2.068750E+1	1.266234E-2	9.886535E-1	-9.624314E-1
2.080000E+1	1.301097E-2	1.078124E+0	-1.074048E+0
2.091250E+1	1.575889E-2	1.087352E+0	-1.082746E+0
2.102500E+1	1.358512E-2	1.074800E+0	-1.052631E+0
2.113750E+1	1.153236E-2	9.043824E-1	-9.017690E-1
2.125000E+1	1.410502E-2	7.428284E-1	-6.278266E-1
2.136250E+1	1.581436E-2	1.054868E+0	-9.348321E-1
2.147500E+1	1.602363E-2	1.142445E+0	-1.073123E+0
2.158750E+1	1.468205E-2	1.244188E+0	-1.101076E+0
2.170000E+1	1.666108E-2	7.020098E-1	-6.814435E-1
2.181250E+1	1.477827E-2	1.054570E+0	-1.034680E+0
2.192500E+1	1.147897E-2	6.582881E-1	-6.412012E-1
2.203750E+1	1.149640E-2	6.494007E-1	-6.324320E-1
2.215000E+1	1.292189E-2	7.746665E-1	-6.543508E-1
2.226250E+1	1.372340E-2	9.718760E-1	-9.556190E-1
2.237500E+1	1.431761E-2	1.188601E+0	-1.187139E+0
2.248750E+1	1.307360E-2	9.952997E-1	-9.504006E-1
2.260000E+1	1.147909E-2	1.191834E+0	-1.097507E+0
2.271250E+1	1.050667E-2	9.645538E-1	-9.327085E-1
2.282500E+1	1.289711E-2	1.179348E+0	-1.108145E+0
2.293750E+1	1.739671E-2	1.336601E+0	-1.170187E+0
2.305000E+1	1.332190E-2	9.220917E-1	-9.106647E-1
2.316250E+1	1.276714E-2	1.175482E+0	-1.110690E+0
2.327500E+1	1.627383E-2	6.829818E-1	-6.429603E-1
2.338750E+1	1.335495E-2	9.713103E-1	-6.434004E-1
2.350000E+1	1.316592E-2	7.679524E-1	-7.015201E-1
2.361250E+1	1.170919E-2	8.958895E-1	-7.192725E-1
2.372500E+1	1.168250E-2	8.420471E-1	-5.933415E-1
2.383750E+1	1.219327E-2	9.415505E-1	-8.736618E-1
2.395000E+1	1.336343E-2	7.389894E-1	-7.257647E-1
2.406250E+1	1.263801E-2	1.066622E+0	-9.889081E-1
2.417500E+1	1.221613E-2	9.899024E-1	-8.477496E-1
2.428750E+1	1.434571E-2	6.470858E-1	-5.391718E-1
2.440000E+1	1.334375E-2	5.334526E-1	-5.009309E-1
2.451250E+1	1.201924E-2	6.504415E-1	-5.170737E-1
2.462500E+1	1.355441E-2	5.430515E-1	-4.242097E-1
2.473750E+1	1.396552E-2	7.896798E-1	-5.418157E-1
2.485000E+1	1.511485E-2	8.300142E-1	-6.519538E-1
2.496250E+1	1.360322E-2	8.858680E-1	-7.373551E-1
2.507500E+1	1.379124E-2	8.281121E-1	-6.715170E-1
2.518750E+1	1.182429E-2	6.184263E-1	-4.166032E-1
2.530000E+1	9.205827E-3	8.613051E-1	-7.338318E-1
2.541250E+1	1.209070E-2	7.581075E-1	-5.213796E-1
2.552500E+1	1.006223E-2	6.782530E-1	-5.101233E-1
2.563750E+1	1.286232E-2	8.050810E-1	-6.474929E-1
2.575000E+1	1.179846E-2	1.038343E+0	-8.396818E-1
