Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,15783.901,0.00000,15618.224
1,18308.062,0.00701,15628.214
2,27694.719,0.01401,15638.322
3,38635.875,0.02102,15648.551
4,40971.852,0.02803,15658.900
5,31777.428,0.03504,15669.371
6,21593.109,0.04204,15679.966
7,16394.193,0.04905,15690.685
,,0.05606,15701.528
,,0.06306,15712.499
,,0.07007,15723.597
,,0.07708,15734.824
,,0.08408,15746.181
,,0.09109,15757.669
,,0.09810,15769.289
,,0.10511,15781.042
,,0.11211,15792.931
,,0.11912,15804.954
,,0.12613,15817.115
,,0.13313,15829.414
,,0.14014,15841.853
,,0.14715,15854.432
,,0.15415,15867.152
,,0.16116,15880.017
,,0.16817,15893.024
,,0.17518,15906.178
,,0.18218,15919.478
,,0.18919,15932.926
,,0.19620,15946.522
,,0.20320,15960.270
,,0.21021,15974.168
,,0.21722,15988.220
,,0.22422,16002.426
,,0.23123,16016.787
,,0.23824,16031.305
,,0.24525,16045.980
,,0.25225,16060.815
,,0.25926,16075.811
,,0.26627,16090.968
,,0.27327,16106.287
,,0.28028,16121.771
,,0.28729,16137.421
,,0.29429,16153.237
,,0.30130,16169.223
,,0.30831,16185.376
,,0.31532,16201.701
,,0.32232,16218.197
,,0.32933,16234.868
,,0.33634,16251.713
,,0.34334,16268.733
,,0.35035,16285.931
,,0.35736,16303.308
,,0.36436,16320.864
,,0.37137,16338.602
,,0.37838,16356.521
,,0.38539,16374.626
,,0.39239,16392.914
,,0.39940,16411.391
,,0.40641,16430.055
,,0.41341,16448.906
,,0.42042,16467.949
,,0.42743,16487.186
,,0.43443,16506.613
,,0.44144,16526.236
,,0.44845,16546.055
,,0.45546,16566.070
,,0.46246,16586.285
,,0.46947,16606.699
,,0.47648,16627.314
,,0.48348,16648.133
,,0.49049,16669.154
,,0.49750,16690.381
,,0.50450,16711.816
,,0.51151,16733.457
,,0.51852,16755.309
,,0.52553,16777.369
,,0.53253,16799.643
,,0.53954,16822.129
,,0.54655,16844.832
,,0.55355,16867.748
,,0.56056,16890.883
,,0.56757,16914.236
,,0.57457,16937.811
,,0.58158,16961.605
,,0.58859,16985.621
,,0.59560,17009.863
,,0.60260,17034.330
,,0.60961,17059.021
,,0.61662,17083.943
,,0.62362,17109.094
,,0.63063,17134.475
,,0.63764,17160.086
,,0.64464,17185.932
,,0.65165,17212.012
,,0.65866,17238.328
,,0.66567,17264.881
,,0.67267,17291.672
,,0.67968,17318.703
,,0.68669,17345.975
,,0.69369,17373.490
,,0.70070,17401.246
,,0.70771,17429.250
,,0.71471,17457.498
,,0.72172,17485.994
,,0.72873,17514.738
,,0.73574,17543.730
,,0.74274,17572.977
,,0.74975,17602.473
,,0.75676,17632.225
,,0.76376,17662.230
,,0.77077,17692.492
,,0.77778,17723.010
,,0.78478,17753.787
,,0.79179,17784.822
,,0.79880,17816.121
,,0.80581,17847.680
,,0.81281,17879.502
,,0.81982,17911.588
,,0.82683,17943.939
,,0.83383,17976.559
,,0.84084,18009.443
,,0.84785,18042.600
,,0.85485,18076.023
,,0.86186,18109.721
,,0.86887,18143.688
,,0.87588,18177.930
,,0.88288,18212.445
,,0.88989,18247.236
,,0.89690,18282.305
,,0.90390,18317.648
,,0.91091,18353.273
,,0.91792,18389.176
,,0.92492,18425.359
,,0.93193,18461.826
,,0.93894,18498.574
,,0.94595,18535.605
,,0.95295,18572.922
,,0.95996,18610.525
,,0.96697,18648.414
,,0.97397,18686.590
,,0.98098,18725.055
,,0.98799,18763.807
,,0.99499,18802.852
