Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
0,15248.251,0.00000,15990.570
1,19042.727,0.00701,15999.286
2,25590.387,0.01401,16008.103
3,36868.789,0.02102,16017.021
4,39435.754,0.02803,16026.043
5,32072.436,0.03504,16035.169
6,22721.463,0.04204,16044.399
7,17955.805,0.04905,16053.736
,,0.05606,16063.180
,,0.06306,16072.731
,,0.07007,16082.392
,,0.07708,16092.161
,,0.08408,16102.041
,,0.09109,16112.033
,,0.09810,16122.138
,,0.10511,16132.356
,,0.11211,16142.689
,,0.11912,16153.138
,,0.12613,16163.703
,,0.13313,16174.386
,,0.14014,16185.187
,,0.14715,16196.107
,,0.15415,16207.148
,,0.16116,16218.312
,,0.16817,16229.597
,,0.17518,16241.006
,,0.18218,16252.540
,,0.18919,16264.200
,,0.19620,16275.986
,,0.20320,16287.900
,,0.21021,16299.942
,,0.21722,16312.115
,,0.22422,16324.419
,,0.23123,16336.854
,,0.23824,16349.423
,,0.24525,16362.126
,,0.25225,16374.964
,,0.25926,16387.938
,,0.26627,16401.049
,,0.27327,16414.299
,,0.28028,16427.688
,,0.28729,16441.217
,,0.29429,16454.887
,,0.30130,16468.701
,,0.30831,16482.658
,,0.31532,16496.760
,,0.32232,16511.008
,,0.32933,16525.404
,,0.33634,16539.947
,,0.34334,16554.639
,,0.35035,16569.482
,,0.35736,16584.477
,,0.36436,16599.623
,,0.37137,16614.924
,,0.37838,16630.379
,,0.38539,16645.990
,,0.39239,16661.758
,,0.39940,16677.684
,,0.40641,16693.770
,,0.41341,16710.014
,,0.42042,16726.422
,,0.42743,16742.990
,,0.43443,16759.725
,,0.44144,16776.623
,,0.44845,16793.688
,,0.45546,16810.918
,,0.46246,16828.316
,,0.46947,16845.887
,,0.47648,16863.625
,,0.48348,16881.537
,,0.49049,16899.619
,,0.49750,16917.877
,,0.50450,16936.309
,,0.51151,16954.918
,,0.51852,16973.703
,,0.52553,16992.668
,,0.53253,17011.812
,,0.53954,17031.137
,,0.54655,17050.643
,,0.55355,17070.332
,,0.56056,17090.205
,,0.56757,17110.264
,,0.57457,17130.508
,,0.58158,17150.939
,,0.58859,17171.561
,,0.59560,17192.371
,,0.60260,17213.373
,,0.60961,17234.566
,,0.61662,17255.951
,,0.62362,17277.531
,,0.63063,17299.309
,,0.63764,17321.279
,,0.64464,17343.449
,,0.65165,17365.818
,,0.65866,17388.387
,,0.66567,17411.156
,,0.67267,17434.127
,,0.67968,17457.301
,,0.68669,17480.678
,,0.69369,17504.262
,,0.70070,17528.051
,,0.70771,17552.049
,,0.71471,17576.254
,,0.72172,17600.670
,,0.72873,17625.297
,,0.73574,17650.135
,,0.74274,17675.184
,,0.74975,17700.449
,,0.75676,17725.930
,,0.76376,17751.625
,,0.77077,17777.537
,,0.77778,17803.668
,,0.78478,17830.018
,,0.79179,17856.588
,,0.79880,17883.379
,,0.80581,17910.393
,,0.81281,17937.629
,,0.81982,17965.090
,,0.82683,17992.777
,,0.83383,18020.689
,,0.84084,18048.830
,,0.84785,18077.199
,,0.85485,18105.797
,,0.86186,18134.625
,,0.86887,18163.684
,,0.87588,18192.975
,,0.88288,18222.498
,,0.88989,18252.258
,,0.89690,18282.250
,,0.90390,18312.480
,,0.91091,18342.947
,,0.91792,18373.650
,,0.92492,18404.594
,,0.93193,18435.775
,,0.93894,18467.199
,,0.94595,18498.863
,,0.95295,18530.770
,,0.95996,18562.920
,,0.96697,18595.312
,,0.97397,18627.951
,,0.98098,18660.834
,,0.98799,18693.965
,,0.99499,18727.344
,,1.00200,18760.969
,,1.00901,18794.844
,,1.01602,18828.967
,,1.02302,18863.342
,,1.03003,18897.969
,,1.03704,18932.846
,,1.04404,18967.977
,,1.05105,19003.359
,,1.05806,19038.998
,,1.06507,19074.891
,,1.07207,19111.039
,,1.07908,19147.443
,,1.08609,19184.105
,,1.09309,19221.023
,,1.10010,19258.201
,,1.10711,19295.637
,,1.11411,19333.332
,,1.12112,19371.287
,,1.12813,19409.502
,,1.13514,19447.979
,,1.14214,19486.717
,,1.14915,19525.717
,,1.15616,19564.980
,,1.16316,19604.508
,,1.17017,19644.297
,,1.17718,19684.352
,,1.18418,19724.672
,,1.19119,19765.256
,,1.19820,19806.105
,,1.20521,19847.223
,,1.21221,19888.605
,,1.21922,19930.254
,,1.22623,19972.172
,,1.23323,20014.355
,,1.24024,20056.807
,,1.24725,20099.527
,,1.25425,20142.516
,,1.26126,20185.773
,,1.26827,20229.301
,,1.27528,20273.098
,,1.28228,20317.162
,,1.28929,20361.498
,,1.29630,20406.104
,,1.30330,20450.980
,,1.31031,20496.127
,,1.31732,20541.543
,,1.32432,20587.230
,,1.33133,20633.188
